0	1.206389	1.179894	1.170469	1.137145	1.129996	1.118295	1.099766	1.093755	1.064984	1.038488	1.049548	1.033295	1.053458	1.050862	1.058507	1.090051	1.088592	1.148587	1.211995	1.278818	1.403680	1.428396	1.586260	1.697466	1.718768	1.923291	2.014013	2.064903	2.169281	2.097264	1.969485	1.851947	1.661576	1.547453	1.293353	1.124604	0.954718	0.811006	0.754922	0.723875	0.714450	0.705025	0.695600	0.686175	0.676750	0.667325	0.657900	0.648475	0.639050	0.629625
1	1.116935	1.090582	1.077711	1.066914	1.042635	1.017318	1.006521	1.005059	0.978705	0.980354	0.950889	0.976391	0.970780	0.979688	0.998967	1.018247	1.071751	1.132515	1.153868	1.233300	1.331400	1.402535	1.519303	1.623626	1.730023	1.811529	1.867107	1.996321	2.028046	2.013100	1.768953	1.589107	1.384370	1.236674	1.071348	0.925726	0.808107	0.724712	0.693173	0.669931	0.661208	0.652486	0.643763	0.635040	0.626318	0.617595	0.608873	0.600150	0.591427	0.582705
2	1.203678	1.210121	1.171865	1.146217	1.151515	1.105236	1.107095	1.089470	1.077575	1.067973	1.079001	1.087737	1.086158	1.082286	1.143745	1.141019	1.186432	1.229552	1.320811	1.351323	1.489574	1.663354	1.682406	1.789710	1.942860	2.024950	2.209046	2.146720	2.102734	2.034678	1.866908	1.735814	1.616182	1.333798	1.163735	1.017741	0.887794	0.799108	0.751683	0.737496	0.727893	0.718291	0.708689	0.699086	0.689484	0.679882	0.670279	0.660677	0.651075	0.641472
3	1.153885	1.094159	1.096148	1.089320	1.059350	1.053624	1.052307	1.020133	1.017713	1.011988	1.010671	1.022579	1.032282	1.041986	1.061608	1.077923	1.152648	1.189903	1.272343	1.356986	1.441630	1.575866	1.641774	1.790337	1.805551	1.937583	2.051982	2.045155	1.981020	1.861783	1.764587	1.556083	1.349783	1.195279	1.054001	0.925947	0.797893	0.732657	0.705992	0.693655	0.684623	0.675592	0.666560	0.657529	0.648497	0.639466	0.630434	0.621403	0.612371	0.603340
4	1.205450	1.181041	1.160083	1.133373	1.121617	1.098358	1.087752	1.087498	1.081493	1.086990	1.085586	1.096834	1.110383	1.161889	1.161635	1.222343	1.245094	1.375966	1.419420	1.489330	1.616751	1.665957	1.801430	1.908147	2.059724	2.053718	2.076469	2.024455	2.042604	1.927327	1.693577	1.506986	1.321545	1.187864	1.024278	0.907850	0.823630	0.758963	0.741455	0.726248	0.716793	0.707337	0.697881	0.688425	0.678969	0.669513	0.660057	0.650601	0.641145	0.631690
5	0.980108	0.969406	0.950007	0.930609	0.925703	0.936256	0.901399	0.912917	0.906079	0.917597	0.915590	0.935803	0.946355	0.971399	1.024461	1.029216	1.109330	1.189443	1.297575	1.334212	1.399834	1.467388	1.499195	1.597665	1.577300	1.663211	1.649610	1.690112	1.629170	1.449394	1.301501	1.148777	1.055953	0.941874	0.820066	0.726276	0.674995	0.626613	0.607215	0.600377	0.591607	0.583802	0.575998	0.568193	0.560389	0.552584	0.544780	0.536976	0.529171	0.521367
6	1.104434	1.085756	1.079230	1.059446	1.069491	1.068489	1.058648	1.060960	1.076529	1.073317	1.104352	1.149749	1.158690	1.193039	1.259427	1.322500	1.344697	1.416608	1.431072	1.530602	1.577104	1.671110	1.718717	1.757485	1.883529	1.789728	1.797563	1.772256	1.641998	1.533834	1.419042	1.228022	1.093345	0.991810	0.864866	0.776588	0.732500	0.704983	0.681886	0.670941	0.662205	0.653469	0.644733	0.635998	0.627262	0.618526	0.609790	0.601054	0.592319	0.583583
7	1.328806	1.303579	1.285767	1.271663	1.264974	1.224917	1.204633	1.186822	1.178897	1.159849	1.150688	1.145235	1.129894	1.167695	1.179544	1.201278	1.225485	1.265757	1.341869	1.394500	1.513866	1.599864	1.664853	1.801521	2.028404	2.018008	2.200401	2.344483	2.339030	2.347171	2.241615	2.024834	1.848835	1.636997	1.407858	1.221972	1.060804	0.907050	0.827447	0.799748	0.788116	0.777719	0.767322	0.756925	0.746529	0.736132	0.725735	0.715338	0.704942	0.694545
8	1.224164	1.228358	1.178240	1.165100	1.161205	1.118020	1.126837	1.096363	1.101713	1.078173	1.089300	1.062294	1.057243	1.097260	1.134966	1.135693	1.194199	1.242305	1.313523	1.380118	1.468669	1.547976	1.695461	1.818679	1.924564	2.066272	2.190646	2.161328	2.210590	2.125804	1.933550	1.729740	1.581398	1.377588	1.198046	1.032370	0.900206	0.800398	0.759524	0.742918	0.733245	0.723572	0.713899	0.704226	0.694553	0.684880	0.675208	0.665535	0.655862	0.646189
9	1.141431	1.137800	1.120900	1.105105	1.077147	1.082363	1.069886	1.045245	1.042721	1.032455	1.021084	1.032935	1.039257	1.059955	1.090605	1.095821	1.162963	1.173708	1.227580	1.377658	1.458070	1.504201	1.648750	1.812098	1.856018	1.997249	1.984772	2.054126	2.065977	1.971670	1.798849	1.629346	1.443256	1.288129	1.090980	0.955758	0.833805	0.759402	0.717068	0.703485	0.696538	0.685166	0.676007	0.666847	0.657688	0.648528	0.639369	0.630209	0.621050	0.611890
10	1.221874	1.208746	1.157209	1.149900	1.139099	1.122480	1.109351	1.095059	1.093570	1.083933	1.085935	1.085610	1.095759	1.123367	1.137009	1.191386	1.229469	1.293157	1.371977	1.463599	1.538926	1.657318	1.815282	1.825431	1.969429	2.158818	2.122411	2.252442	2.084516	1.985259	1.851086	1.641260	1.453548	1.296097	1.100237	0.963736	0.852841	0.791993	0.762570	0.740131	0.730494	0.720858	0.711221	0.701585	0.691948	0.682311	0.672675	0.663038	0.653401	0.643765
11	1.111526	1.084030	1.071922	1.054318	1.041111	1.034499	1.023490	1.017977	0.995977	1.002554	1.019024	1.033295	1.059657	1.086019	1.099192	1.169519	1.201377	1.304679	1.381602	1.427748	1.521158	1.572800	1.721167	1.761818	1.892599	1.920060	1.880473	1.958495	1.799102	1.688071	1.561652	1.397863	1.224180	1.115348	0.955955	0.854816	0.767966	0.714091	0.689893	0.676685	0.667875	0.659064	0.650254	0.641443	0.632633	0.623822	0.615011	0.606201	0.597390	0.588580
12	1.430041	1.408537	1.404328	1.359763	1.359878	1.348462	1.351460	1.351575	1.351690	1.363335	1.380746	1.409687	1.428539	1.473334	1.538308	1.632107	1.642311	1.713050	1.916388	1.942446	2.112634	2.157430	2.318970	2.311878	2.350908	2.440384	2.385730	2.329634	2.269215	2.079078	1.927857	1.746368	1.543260	1.348800	1.161547	1.053564	0.961436	0.916871	0.888160	0.878186	0.865329	0.853914	0.842499	0.831083	0.819668	0.808252	0.796837	0.785422	0.774006	0.762591
13	1.251166	1.252828	1.218757	1.207658	1.223358	1.199497	1.215197	1.204097	1.230006	1.254640	1.274168	1.293697	1.366824	1.383801	1.499042	1.467524	1.511300	1.584427	1.670317	1.747273	1.876552	1.869281	1.925819	2.009156	2.041446	2.015032	1.982238	1.877978	1.790308	1.705191	1.474590	1.411167	1.215023	1.127353	0.982255	0.881824	0.822230	0.795816	0.769403	0.754474	0.744651	0.734828	0.725004	0.715181	0.705358	0.695534	0.685711	0.675887	0.666064	0.656241
14	1.245081	1.211310	1.191293	1.202220	1.148966	1.138117	1.119245	1.100374	1.102133	1.085553	1.080435	1.070733	1.071345	1.081126	1.078300	1.128195	1.156314	1.195894	1.257250	1.291099	1.389131	1.515815	1.587486	1.750845	1.830538	1.945761	2.095368	2.165892	2.214641	2.147633	2.019882	1.890984	1.711658	1.541501	1.327792	1.103768	0.953094	0.852849	0.774381	0.749779	0.735492	0.725789	0.716087	0.706384	0.696681	0.686979	0.677276	0.667574	0.657871	0.648169
15	1.558731	1.496461	1.515037	1.492455	1.450764	1.444352	1.418830	1.383019	1.376606	1.364314	1.352022	1.370598	1.373005	1.419510	1.408687	1.443432	1.528155	1.599649	1.707891	1.801433	1.896445	2.041435	2.082060	2.306426	2.344111	2.634624	2.657610	2.829059	2.737390	2.664831	2.457038	2.266885	2.079671	1.757224	1.511214	1.299011	1.154426	1.005430	0.966679	0.944097	0.931805	0.919513	0.907220	0.894928	0.882636	0.870343	0.858051	0.845759	0.833466	0.821174
16	1.251931	1.241868	1.246038	1.214626	1.184399	1.176708	1.152412	1.145907	1.142961	1.129339	1.125206	1.137679	1.146593	1.169740	1.182212	1.191126	1.288996	1.342980	1.432547	1.443833	1.555936	1.704806	1.818095	1.952732	2.061276	2.181681	2.285481	2.241022	2.181144	2.095172	1.981921	1.769039	1.568018	1.377672	1.200373	1.023074	0.919311	0.820292	0.787694	0.772886	0.762823	0.752760	0.742697	0.732634	0.722571	0.712508	0.702445	0.692382	0.682318	0.672255
17	1.151480	1.150089	1.112953	1.100392	1.080012	1.065216	1.062708	1.051264	1.053223	1.041779	1.041505	1.046816	1.063296	1.088713	1.092907	1.183110	1.237569	1.255167	1.337551	1.414350	1.507904	1.637202	1.695012	1.836597	1.884354	2.004716	2.071462	2.027624	1.987138	1.914258	1.708456	1.566322	1.347115	1.193811	1.042742	0.906193	0.823260	0.753732	0.721065	0.707386	0.698176	0.688966	0.679755	0.670545	0.661335	0.652124	0.642914	0.633704	0.624494	0.615283
18	1.270908	1.231068	1.212351	1.218484	1.178644	1.173594	1.162332	1.153555	1.153475	1.170790	1.175680	1.184298	1.201614	1.233839	1.288429	1.314442	1.403822	1.482020	1.612403	1.658296	1.779981	1.823389	1.988562	2.025757	2.111410	2.143635	2.204438	2.099988	2.080029	1.934576	1.725756	1.584031	1.365271	1.201182	1.028394	0.940097	0.859255	0.804505	0.780818	0.769555	0.759536	0.749516	0.739496	0.729476	0.719457	0.709437	0.699417	0.689398	0.679378	0.669358
19	1.266520	1.248805	1.234914	1.227396	1.212230	1.202163	1.202293	1.178205	1.193631	1.197585	1.224483	1.232261	1.301223	1.323022	1.357568	1.388290	1.495492	1.563179	1.695875	1.689631	1.855468	1.873443	1.999765	2.090396	2.158083	2.107227	2.056371	2.076895	1.939362	1.826047	1.601836	1.446457	1.320396	1.172665	1.046603	0.925640	0.853114	0.815005	0.784543	0.773201	0.763134	0.753066	0.742999	0.732932	0.722865	0.712798	0.702730	0.692663	0.682596	0.672529
20	1.367625	1.349876	1.343378	1.342506	1.344447	1.337949	1.349734	1.346049	1.385961	1.382276	1.394061	1.429755	1.458416	1.570054	1.586058	1.670974	1.764329	1.777520	1.828684	1.957198	2.015393	2.027178	2.166943	2.149194	2.139883	2.176983	2.105793	2.058510	1.918407	1.737520	1.587572	1.458720	1.296115	1.119447	1.072164	0.947532	0.891811	0.854373	0.838031	0.823095	0.812378	0.801661	0.790944	0.780227	0.769511	0.758794	0.748077	0.737360	0.726643	0.715926
21	22.749261	22.297166	22.116502	21.555835	21.411362	21.194506	20.869078	20.742703	20.254416	19.802321	19.947374	19.658136	19.947952	19.875859	19.966625	20.437394	20.383397	21.306548	22.283988	23.315715	25.270301	25.632498	28.111851	29.849294	30.157206	33.378466	34.790195	35.568586	37.197454	36.021544	33.958964	32.059240	29.001416	27.155979	23.084811	20.370798	17.638689	15.322772	14.400198	13.875723	13.695058	13.514394	13.333729	13.153066	12.972401	12.791737	12.611072	12.430408	12.249743	12.069079
22	1.434628	1.404340	1.388495	1.374873	1.346807	1.317630	1.304007	1.300385	1.270097	1.269807	1.236186	1.261450	1.253383	1.260871	1.279469	1.298067	1.353330	1.416370	1.437190	1.520230	1.623268	1.697419	1.820456	1.930160	2.042087	2.127348	2.184833	2.321203	2.353134	2.335067	2.071458	1.876734	1.655345	1.495064	1.315895	1.157836	1.029775	0.938379	0.902536	0.875581	0.864181	0.852780	0.841380	0.829980	0.818580	0.807180	0.795779	0.784379	0.772979	0.761579
23	26.702225	26.794929	26.029398	25.505933	25.576635	24.657059	24.661742	24.292320	24.032929	23.817549	23.998282	24.135000	24.073663	23.968314	25.117316	25.033973	25.874889	26.671790	28.392951	28.947785	31.571195	34.876796	35.211572	37.240817	40.150306	41.695417	45.199075	43.971409	43.095849	41.758156	38.505933	35.957906	33.629940	28.177102	24.880868	22.046759	19.520737	17.786936	16.845354	16.541951	16.326573	16.111194	15.895815	15.680436	15.465057	15.249677	15.034298	14.818919	14.603540	14.388160
24	1.453831	1.389134	1.389105	1.379838	1.346320	1.338207	1.334713	1.298886	1.294238	1.286125	1.282632	1.292995	1.301049	1.309104	1.327551	1.342534	1.418720	1.455644	1.539914	1.626493	1.713072	1.851617	1.918565	2.072121	2.085949	2.222184	2.339942	2.330675	2.261359	2.134304	2.030344	1.809752	1.591470	1.427462	1.277311	1.141018	1.004725	0.934254	0.904201	0.889159	0.877582	0.866005	0.854428	0.842851	0.831274	0.819697	0.808120	0.796543	0.784966	0.773389
