4280.5,3.10072,1.73342,2.81747
4281.5,2.08057,1.37239,2.55728
4282.5,2.10072,1.39253,2.53714
4283.5,6.06043,2.44036,3.52321
4284.5,6.08057,2.46051,3.50307
4285.5,7.04029,2.62176,3.72999
4286.5,7.06043,2.6419,3.70985
4287.5,6.04029,2.42022,3.54335
4288.5,8,2.76839,3.94514
4289.5,3.14101,1.77371,2.77718
4290.5,5.08057,2.24027,3.3019
4291.5,4.06043,1.97477,3.10232
4292.5,8.08057,2.84896,3.86457
4293.5,4.02014,1.93448,3.14261
4294.5,6.08057,2.46051,3.50307
4295.5,0.100719,0,1.7403
4296.5,8.04029,2.80867,3.90485
4297.5,2,1.29181,2.63786
4298.5,1.10072,0.927965,2.19881
4299.5,3.08057,1.71328,2.83761
4300.5,3.14101,1.77371,2.77718
4301.5,4.14101,2.05535,3.02175
4302.5,2.08057,1.37239,2.55728
4303.5,6.12086,2.50079,3.46278
4304.5,1.10072,0.927965,2.19881
4305.5,6.10072,2.48065,3.48292
4306.5,8.06043,2.82882,3.88471
4307.5,5.10072,2.26041,3.28175
4308.5,1.10072,0.927965,2.19881
4309.5,2.04029,1.3321,2.59757
4310.5,5.08057,2.24027,3.3019
4311.5,5.02014,2.17984,3.36233
4312.5,2.10072,1.39253,2.53714
4313.5,3.04029,1.67299,2.8779
4314.5,1.06043,0.887678,2.2391
4315.5,3.08057,1.71328,2.83761
4316.5,4.06043,1.97477,3.10232
4317.5,3.04029,1.67299,2.8779
4318.5,3.12086,1.75357,2.79732
4319.5,4.02014,1.93448,3.14261
4320.5,3.12086,1.75357,2.79732
4321.5,5.06043,2.22012,3.32204
4322.5,3.08057,1.71328,2.83761
4323.5,5.10072,2.26041,3.28175
4324.5,2.04029,1.3321,2.59757
4325.5,1.10072,0.927965,2.19881
4326.5,2.08057,1.37239,2.55728
4327.5,3.10072,1.73342,2.81747
4328.5,2.06043,1.35225,2.57743
4329.5,4.04029,1.95463,3.12247
4330.5,2.02014,1.31196,2.61772
4331.5,3.08057,1.71328,2.83761
4332.5,5.06043,2.22012,3.32204
4333.5,1.02014,0.84739,2.27938
4334.5,8.06043,2.82882,3.88471
4335.5,3.06043,1.69314,2.85775
4336.5,4.04029,1.95463,3.12247
4337.5,4.06043,1.97477,3.10232
4338.5,2.04029,1.3321,2.59757
4339.5,1.08058,0.907821,2.21895
4340.5,5.04029,2.19998,3.34219
4341.5,6.08057,2.46051,3.50307
4342.5,5.08057,2.24027,3.3019
4343.5,5.10072,2.26041,3.28175
4344.5,6.06043,2.44036,3.52321
4345.5,4.06043,1.97477,3.10232
4346.5,1.06043,0.887678,2.2391
4347.5,6.06043,2.44036,3.52321
4348.5,3.06043,1.69314,2.85775
4349.5,4.08057,1.99491,3.08218
4350.5,6.10072,2.48065,3.48292
4351.5,8.06043,2.82882,3.88471
4352.5,5.10072,2.26041,3.28175
4353.5,4.06043,1.97477,3.10232
4354.5,7.04029,2.62176,3.72999
4355.5,2.04029,1.3321,2.59757
4356.5,9.06043,3.00389,4.04977
4357.5,1.02014,0.84739,2.27938
4358.5,4.16115,2.07549,3.0016
4359.5,3.06043,1.69314,2.85775
4360.5,4.08057,1.99491,3.08218
4361.5,1.10072,0.927965,2.19881
4362.5,4.10072,2.01506,3.06203
4363.5,6.06043,2.44036,3.52321
4364.5,1.08058,0.907821,2.21895
4365.5,3.10072,1.73342,2.81747
4366.5,4.04029,1.95463,3.12247
4367.5,3.08057,1.71328,2.83761
4368.5,9.04029,2.98375,4.06992
4369.5,0.0604313,0,1.78059
4370.5,3.06043,1.69314,2.85775
4371.5,5.04029,2.19998,3.34219
4372.5,1.04029,0.867534,2.25924
4373.5,2.08057,1.37239,2.55728
4374.5,7.08057,2.66205,3.68971
4375.5,3.04029,1.67299,2.8779
4376.5,4.04029,1.95463,3.12247
4377.5,1.06043,0.887678,2.2391
4378.5,2.06043,1.35225,2.57743
4379.5,1.06043,0.887678,2.2391
4380.5,6.06043,2.44036,3.52321
4381.5,2.02014,1.31196,2.61772
4382.5,3.02014,1.65285,2.89804
4383.5,3.04029,1.67299,2.8779
4384.5,2.08057,1.37239,2.55728
4385.5,1.06043,0.887678,2.2391
4386.5,2.08057,1.37239,2.55728
4387.5,4.02014,1.93448,3.14261
4388.5,7.08057,2.66205,3.68971
4389.5,1.04029,0.867534,2.25924
4390.5,6.04029,2.42022,3.54335
4391.5,5.12086,2.28055,3.26161
4392.5,2.02014,1.31196,2.61772
4393.5,3.02014,1.65285,2.89804
4394.5,3.08057,1.71328,2.83761
4395.5,4.04029,1.95463,3.12247
4396.5,1.06043,0.887678,2.2391
4397.5,3.10072,1.73342,2.81747
4398.5,8.08057,2.84896,3.86457
4399.5,4.14101,2.05535,3.02175
4400.5,1.04029,0.867534,2.25924
4401.5,4.08057,1.99491,3.08218
4402.5,4.06043,1.97477,3.10232
4403.5,4.02014,1.93448,3.14261
4404.5,4.06043,1.97477,3.10232
4405.5,2.08057,1.37239,2.55728
4406.5,5.12086,2.28055,3.26161
4407.5,2.10072,1.39253,2.53714
4408.5,3.16115,1.79385,2.75704
4409.5,4.26187,2.17621,2.90088
4410.5,3.24173,1.87443,2.67646
4411.5,7.14101,2.72248,3.62927
4412.5,5.22158,2.38127,3.16089
4413.5,6.24173,2.62166,3.34192
4414.5,2.18129,1.47311,2.45657
4415.5,4.18129,2.09563,2.98146
4416.5,2.28201,1.57383,2.35585
4417.5,4.26187,2.17621,2.90088
4418.5,2.38273,1.67455,2.25513
4419.5,2.28201,1.57383,2.35585
4420.5,6.40288,2.78281,3.18077
4421.5,4.38273,2.29707,2.78002
4422.5,1.52374,1.35098,1.77579
