3.994,4.0474,3.8108,4.0589,4.1476,4.6157,4.2136,4.4362,4.5026,4.5691,4.4571,4.8804,4.813,4.8795,4.8121,5.1462,5.0119,5.3237,5.2563,5.5681,5.4784,5.8795,6.1913,6.1462,6.2796,6.6807,6.881,7.2375,7.1254,8.2181,7.4368,6.9901,8.3282,8.4839,8.5503,8.5944,8.8394,9.1512,9.3738,9.2841,9.8413,10.5771,10.9336,10.3307,10.6425,10.3074,10.82,11.5558,12.0015,11.9564,11.7774,12.4685,12.9589,12.4006,12.4671,12.8681,13.5369,13.4026,12.8444,14.8295,13.535,13.6237,14.181,15.0283,13.6,13.778,14.1344,13.8216,13.9103,14.2668,13.7532,13.6412,11.9897,13.4394,11.5649,12.4791,10.9169,11.4073,11.6299,10.5139,11.1158,10.6245,10.0662,8.7048,9.6414,9.2393,8.6811,8.0336,7.8992,7.4302,7.5859,6.8046,6.7595,6.469,6.4685,5.821,5.642,4.7715,5.2395,5.0159,4.7031,4.3233,4.0997,3.9654,3.9203,3.7413,3.6293,3.5618,3.5837,3.4716
3.632,3.78,3.72,3.66,3.716,3.7675,3.871,3.6452,3.766,3.7482,3.817,4.0245,3.9894,4.0755,4.0577,3.9879,4.2127,4.1776,4.333,4.5232,4.4014,4.5049,4.3831,4.6945,4.954,4.8149,4.953,4.8832,5.2813,5.2982,5.471,5.5398,5.47,5.5561,6.1622,6.0924,6.4385,6.4727,7.1307,6.9916,7.5284,7.5625,8.2033,8.4454,7.9943,8.1498,8.1666,8.6861,8.5989,9.4823,9.5511,10.1398,10.3473,10.6761,11.1089,10.9351,11.9917,11.6793,12.7359,12.5622,13.6361,14.2422,14.0338,14.0853,14.2754,13.7377,14.7423,15.6257,13.8922,14.7235,15.2083,15.3291,14.7394,14.7736,15.0504,13.9581,13.5763,14.1304,13.818,13.8868,13.3317,12.4821,13.1921,12.5331,11.926,11.6656,11.9944,11.422,11.3869,10.3812,10.658,9.9816,9.6865,9.2528,8.6977,8.9052,7.9689,7.3618,7.4827,6.4424,6.9791,6.2681,5.713,5.5912,5.0189,4.5158,4.55,4.1855,3.9771,3.8553
3.6672,3.6973,3.6096,3.5655,3.674,3.8261,3.5858,3.8469,3.7592,3.7369,3.9326,3.9321,3.9098,4.1273,4.0396,3.9956,4.1694,4.06,4.5172,4.5167,4.3636,4.3631,4.6242,4.6019,5.0373,4.9061,4.8184,5.0141,5.1662,5.3836,5.5357,5.7968,5.8399,5.9919,6.2966,6.0782,6.252,6.7528,7.0793,6.6647,7.8194,7.4919,8.0799,7.9269,8.1661,9.1028,9.6255,8.9711,9.9514,9.3624,10.1248,9.9499,11.061,11.1477,11.1036,10.9288,10.6014,12.6497,12.671,13.6077,13.4764,13.7157,13.7806,15.0442,14.3899,14.433,14.1709,15.1731,14.911,14.3656,14.5831,14.5608,14.6693,14.3637,14.3196,14.4063,15.0815,13.6861,13.8599,13.4889,12.2461,12.9431,12.1361,12.7459,12.4403,11.7859,11.7201,11.0221,10.7601,10.716,10.5847,9.974,9.5812,9.6461,9.0135,8.7733,7.4868,7.0504,7.0281,6.7007,5.7194,6.1766,5.5877,5.0859,4.8674,4.6272,4.387,4.3865,3.8629,3.5791
3.6592,3.5817,3.6514,3.6947,3.6723,3.7156,3.6933,3.5395,3.7799,3.8013,3.7351,3.8004,4.0189,3.9746,3.9741,3.9736,4.017,4.1479,4.3445,4.125,4.3435,4.4745,4.1893,4.8239,4.8891,4.8667,4.7787,5.2819,5.8508,5.3904,6.1126,5.6304,5.827,6.3083,6.8115,6.2854,6.4163,6.5692,7.0067,6.8967,7.3561,7.4651,8.4064,8.2745,8.4492,8.1859,9.2366,9.6522,10.0022,10.0017,10.0012,10.0007,10.5915,10.5692,11.7294,11.3347,12.1226,12.7353,12.5377,13.2381,13.15,13.4999,14.025,14.2873,14.484,15.6442,14.3954,14.1978,15.3142,14.8539,14.3935,15.1376,15.5751,13.954,14.6544,14.1502,13.3394,13.536,14.4115,12.9219,12.79,12.5048,12.57,12.0221,12.6129,11.4298,11.3198,11.4946,11.4284,10.4862,10.3105,10.3976,9.2803,9.3893,8.2062,8.4685,8.0082,7.2412,7.0874,6.2329,5.9039,5.4216,5.5525,5.2016,4.588,4.4999,4.0395,4.039,3.7758,3.6658
3.7117,3.6538,3.6751,3.5874,3.7178,3.7391,3.9785,3.7163,3.8903,3.9116,3.933,4.0633,4.0629,4.215,4.1491,4.0178,4.2354,4.2785,4.278,4.452,4.5388,4.5383,4.6033,4.9518,5.1258,5.0816,4.9939,5.2552,5.5382,5.6686,6.148,6.3438,6.0161,6.1901,6.8658,6.6036,6.9739,7.3442,7.5182,7.1033,7.7789,7.8439,8.2796,8.2791,8.8457,8.9543,9.1065,9.9567,10.0216,10.1084,10.5659,11.0453,11.7864,11.4587,12.3089,11.8067,12.526,13.3108,12.9395,13.1571,13.5928,14.2685,14.2026,14.6601,14.4415,14.5719,14.4406,14.2438,14.6141,14.33,14.4168,14.5472,14.743,14.1536,14.1531,13.8036,13.8904,14.108,12.7552,13.2128,13.5612,12.2084,12.4261,11.9239,12.4033,11.2904,10.4611,10.8314,10.5473,9.4781,9.4558,9.6734,9.0622,8.2547,8.2324,7.5557,7.0536,6.8568,6.202,6.136,6.0483,5.3062,5.0658,4.9781,4.4323,4.3227,4.2132,3.7765,3.8196,3.5356
3.5903,3.678,3.8318,3.7431,3.6985,3.7862,3.8519,3.8734,3.6966,4.0267,3.8279,3.9376,4.1355,3.9366,4.1345,4.4867,4.1335,4.3976,4.5734,4.2864,4.4843,4.9467,4.836,4.9678,4.9893,4.8125,5.1206,5.9137,5.5385,5.7584,6.2649,6.2644,6.1097,6.7484,6.4834,6.4609,7.0776,6.7906,7.5396,8.024,7.7149,8.5742,8.221,8.7716,8.8152,9.6744,9.6078,9.9159,10.5767,10.2015,11.193,11.435,11.4345,12.3598,11.5217,12.3368,12.0277,12.4019,13.3493,14.1424,14.0978,14.8248,13.8985,14.8679,13.3244,14.6465,14.9767,13.9401,14.5569,14.3139,15.0629,14.4231,14.0038,14.8189,14.3555,13.6717,13.8255,13.34,12.2594,12.6998,12.4127,13.1177,11.7064,12.4554,11.8376,11.6167,11.3517,9.6759,9.0361,9.5647,9.983,9.3212,7.7336,8.5487,7.8649,7.5999,7.423,6.7171,6.8048,5.9667,5.393,5.5689,5.0614,4.8405,4.4432,4.3986,3.825,3.7584,3.6697,3.581
3.5693,3.6006,3.7648,3.6537,3.7417,3.6084,3.7629,3.8509,3.8947,3.9606,4.0266,3.849,4.0477,4.2686,4.2238,4.4889,4.3335,4.3552,4.4211,4.664,4.8628,4.7959,5.1938,4.8392,5.4805,5.2145,5.6566,5.4127,6.0098,5.8765,6.5621,6.3624,6.5611,6.782,6.7594,7.2236,7.0461,8.0194,8.3952,7.9299,8.0401,9.1019,8.5703,9.0788,9.521,9.1664,9.6086,10.1614,10.5593,10.603,11.0009,11.3988,11.8188,11.9069,12.4818,12.2822,13.344,13.587,13.1438,13.077,14.8249,14.4924,15.0231,14.5579,14.0484,15.1545,14.6228,15.1756,14.1128,15.2189,14.3996,14.886,15.306,13.4465,13.9329,13.8882,13.1131,13.9979,12.1826,12.8682,12.3144,12.1812,12.9332,10.2769,10.8297,10.5194,10.8287,9.6996,9.4114,8.5478,9.4325,8.6575,7.9045,7.4614,7.0847,6.5752,6.2649,6.1316,5.9098,5.0905,5.3113,4.492,4.5579,4.3582,4.2249,3.8925,3.8477,3.7809,3.6255,3.5807
3.5764,3.7191,3.6326,3.8762,3.5651,3.7199,3.8082,3.719,4.2731,4.1617,4.2056,4.0276,4.0937,4.0932,4.3368,4.4916,4.4911,4.6016,4.712,4.8668,4.7998,4.7106,5.3978,5.3308,5.286,5.3299,5.6622,6.305,6.0827,6.415,6.0152,6.3475,6.7242,7.123,7.1225,7.1886,7.9203,8.186,8.3408,8.6066,8.4286,8.894,8.9601,8.3828,9.8687,9.8682,10.6221,10.7103,11.7969,11.4415,11.5741,12.7051,11.551,12.0164,12.7036,13.1469,13.0577,13.4343,13.3451,13.744,13.4994,14.586,13.9422,14.696,14.9174,14.3845,14.7833,16.1361,14.8045,13.717,14.2933,14.1597,13.5824,14.8909,12.9381,13.7585,13.0924,13.1141,12.315,12.5142,12.3806,11.7589,11.0707,11.1368,10.5817,10.0266,9.782,9.6263,8.3612,9.0041,8.693,7.8273,7.5606,7.427,7.6484,6.6274,6.0057,5.495,5.7386,5.1835,5.0277,4.5613,4.2946,4.2276,4.2049,4.0048,3.5828,3.5157,3.6262,3.4926
3.6694,3.8326,3.7753,3.9385,3.9189,3.8963,3.9179,3.9394,4.0051,4.3131,4.3347,4.4003,4.3337,4.6638,4.465,4.3322,4.4199,4.6178,5.1683,5.1016,5.4758,4.9905,5.1222,5.298,5.4077,5.7599,5.9577,6.0454,6.1331,6.3089,6.4627,6.8369,7.9383,7.2326,7.8051,7.9369,7.3413,8.3326,8.6406,8.7944,9.3008,9.1461,8.9913,9.652,9.7397,10.0698,10.466,10.9504,10.6413,11.6326,11.3015,12.2928,12.4025,12.2698,13.0186,13.5691,13.5466,13.7665,14.0966,14.1842,14.5584,13.2797,15.1305,13.8958,14.7548,14.3135,14.5996,14.5991,13.8492,14.8846,14.3111,14.0682,13.4726,13.1195,13.2513,13.2508,12.5671,12.1699,12.2796,11.3755,12.0141,11.4406,11.1757,10.9989,10.3813,10.0943,9.7191,9.6746,8.9688,8.9463,7.8218,7.3365,7.5784,7.4016,6.5416,6.5191,6.0778,5.0415,5.7462,5.4592,4.9959,4.7089,4.466,4.2451,4.1565,3.8695,3.7147,3.7803,3.6035,3.4929
3.7934,3.8909,3.8552,3.9874,3.9206,3.9643,3.8975,4.0297,4.2947,4.1615,4.3158,4.1826,4.4697,4.5356,4.6236,4.6452,4.8217,4.9318,5.1304,5.2627,5.3064,5.5271,5.9912,5.9465,5.946,6.7418,6.1441,6.1436,6.8289,6.6956,6.85,7.2035,6.9154,7.7776,8.109,8.0642,8.3734,8.3287,9.014,9.3011,9.1015,9.3222,9.4766,9.7194,11.2232,10.6918,10.3152,11.0447,11.4203,12.1719,11.3087,11.5958,10.9538,12.4576,13.2092,13.7175,13.4073,13.4953,14.3797,13.8483,14.4893,14.2897,14.6874,14.2003,13.514,14.3762,15.0836,14.9283,14.5075,13.5337,14.0199,14.2185,13.5322,13.6866,13.5755,11.8938,12.3578,11.8928,11.6932,11.8033,10.9622,10.5193,10.6073,9.8547,9.5445,10.1634,9.5435,9.0121,8.3923,8.6793,7.8604,7.5502,7.5276,7.0183,5.5799,6.7076,6.0877,5.2024,5.3789,5.2235,4.7364,4.5147,4.0718,4.2482,3.9823,3.8712,3.738,3.6711,3.6485,3.5374
3.8794,3.8883,4.0733,3.897,4.0287,4.3366,4.3361,4.4457,4.5113,4.3346,4.5544,4.4438,4.4433,4.8833,4.993,5.0145,5.2563,5.1897,5.3434,5.4971,5.2103,5.7825,6.1123,5.7815,5.803,6.3311,6.9474,6.9469,6.7922,7.2543,7.0335,6.967,7.9136,7.8029,8.6174,8.5288,8.6605,8.8582,8.7917,9.2317,9.2532,10.5522,9.9571,10.2429,10.8371,12.3564,11.4308,12.1131,11.8263,11.9139,11.7813,12.794,12.0887,13.1234,13.3652,14.1356,13.6505,13.3417,14.2002,13.7812,14.5957,13.0314,13.6256,14.2638,13.6907,13.6682,13.7558,14.4161,13.7328,13.512,14.3926,12.9164,13.004,11.9683,12.981,12.3858,12.0769,12.3407,11.1729,10.7099,10.7314,10.5767,9.4529,9.7608,9.3418,9.2753,8.6801,8.2831,7.9743,7.335,8.0614,7.7526,6.9812,6.3199,6.3855,5.6582,5.5035,5.4369,4.7316,4.7532,4.7086,4.4879,4.3552,4.1125,4.0239,3.7811,3.6705,3.6039,3.6254,3.4708
4.6715,4.6097,4.4805,4.9584,4.6943,4.9473,4.7956,4.9137,5.0769,5.15,5.4031,4.8016,5.6843,5.4876,5.8082,5.8813,6.6966,6.6124,6.3932,6.9611,7.1692,6.8825,7.2256,7.0738,7.6642,7.1077,7.6307,7.7938,8.0918,8.6147,8.508,9.1434,8.407,9.3347,9.7227,9.7059,10.5886,10.119,10.186,10.9501,10.2525,10.9941,11.4883,11.6228,11.5323,12.7687,12.4534,11.2385,12.1376,11.7323,12.6988,12.6758,11.7758,12.0452,13.5739,12.5389,13.0332,12.403,13.9992,13.8863,13.3011,13.0982,13.2776,13.4571,12.2647,13.1413,12.3537,13.1852,11.9929,11.8799,12.1943,11.4292,12.1258,11.0009,11.0229,10.6626,10.1674,9.7171,9.919,9.8511,9.2209,8.2759,8.2529,8.4773,8.0945,8.2065,7.4414,7.261,7.1705,6.7653,6.0451,6.5169,6.0217,5.6614,5.5035,5.413,4.6479,4.9623,4.3096,4.6015,4.2637,4.3306,4.1952,3.7899,3.677,3.5866,3.676,3.5631,3.5401,3.4947
3.5927,3.6467,3.5634,3.6503,3.4969,3.6056,3.5396,3.5828,3.6042,3.6256,3.6906,3.8212,3.7334,3.8203,4.0164,3.8849,4.0373,4.015,4.1019,4.451,4.1884,4.4719,4.4496,4.602,4.9075,5.1692,4.972,5.2337,5.277,5.2983,5.5819,5.21,5.4061,5.9956,6.6287,6.4535,6.016,6.8458,6.6924,6.9978,7.0628,8.7229,7.4551,8.0664,8.3281,8.3277,9.2011,9.3755,10.0304,9.0686,9.8984,9.8542,9.8756,10.2684,11.0545,11.5784,11.8619,11.9925,11.9702,12.9311,14.2852,13.1049,13.891,14.1527,13.6934,13.2122,14.763,14.7844,14.8932,15.3734,14.9578,14.8917,14.9568,15.4151,14.6063,14.5839,14.3431,14.2771,14.6699,13.14,13.1177,12.571,12.4175,12.6355,12.351,10.9741,12.1097,11.3445,11.3222,10.3167,9.8137,10.2283,9.3539,8.8509,8.6538,8.5003,7.8662,7.8658,7.7342,7.4278,6.8156,6.2033,6.1155,5.3066,5.1313,4.4753,4.4312,3.9937,3.9714,3.6213
3.6958,3.6548,3.7858,3.6757,3.6533,3.609,3.8057,3.8052,3.6075,3.7604,3.8914,3.8909,3.9781,3.9557,4.1086,4.0643,4.2611,4.2825,4.1944,4.2815,4.6317,4.412,4.7403,4.8056,4.7612,4.7608,5.089,5.1762,5.2853,5.7669,5.3939,5.8317,5.8093,6.1376,6.5973,6.8817,6.8813,7.3191,6.9679,7.1428,7.4053,8.1938,7.4481,8.2147,8.0608,8.7397,9.068,9.3524,8.9355,9.9213,10.0084,10.271,11.169,11.4535,11.8036,10.8388,12.1533,11.846,12.5249,12.3053,13.2033,13.9699,14.5173,14.5607,14.0342,14.8446,14.1428,14.7341,14.7993,15.3467,14.8203,15.1485,14.2056,14.8407,14.3361,13.1303,13.4147,13.195,14.1369,13.216,12.5361,13.5656,13.1926,12.8195,11.8328,11.7227,11.525,11.4149,10.2748,10.6688,10.5806,9.7035,9.2647,9.1327,8.5624,7.9263,8.0792,7.224,6.7194,6.9381,6.2582,6.0167,5.7532,5.1171,4.8536,4.4806,4.1732,4.37,3.975,3.7773
3.6181,3.6058,3.7595,3.7808,3.6276,3.6271,3.7794,3.6044,3.7784,3.647,3.8647,3.7115,3.9074,4.0597,3.9719,4.2769,4.1237,4.385,3.8827,4.4059,4.2527,4.3395,4.9063,4.644,4.7526,5.1012,5.1007,5.2094,5.4271,5.8193,5.6225,5.8184,5.6433,5.6865,6.0133,6.5365,6.1869,6.361,7.2769,7.6909,7.4068,7.7336,7.2749,8.1908,7.9504,9.019,9.0185,9.4762,9.5848,10.4353,9.4966,10.6089,10.8266,11.6552,11.742,11.6979,12.0465,11.3915,12.9619,12.8306,12.8955,13.6151,13.1564,13.9632,14.8573,15.6205,15.2491,14.8777,14.5936,15.3785,14.549,15.0503,14.5044,14.2421,14.5689,14.2411,14.1097,13.0183,14.2397,13.3883,13.4096,13.54,12.6232,12.4918,11.7713,11.6181,11.0285,11.2244,10.853,10.1325,9.9793,10.0879,9.0183,9.1924,8.4937,7.8386,7.4672,7.8595,6.6154,6.9422,6.178,5.5448,5.3261,4.8675,4.8452,4.1029,4.0806,3.8183,3.8832,3.4464
