9.618,9.0878,11.7535,10.9333,11.7535,10.9333,11.9586,10.7282,10.1131,12.5737,10.5232,13.1889,12.5737,13.599,14.6243,13.1889,14.0091,15.8546,15.2394,14.2141,15.0344,17.9051,17.9051,19.1354,22.4163,19.1354,23.0315,24.4668,25.9022,28.3629,30.4134,26.7224,31.0286,30.2084,34.5145,33.2842,38.6156,40.6661,41.2813,40.256,43.7419,47.4329,46.4076,51.534,49.4834,58.0957,60.9664,66.913,63.017,67.3231,68.5534,67.9383,78.8061,79.6263,74.5,76.5505,91.5195,93.9801,96.0306,92.7498,103.8227,103.8227,101.9772,108.1288,102.3873,112.64,116.7411,118.9967,112.8451,117.7663,114.2804,108.5389,123.5079,104.4379,117.1512,114.8956,107.5137,105.8732,105.2581,96.4408,107.1036,94.3902,93.57,91.9296,94.8003,91.9296,80.2415,86.5982,81.0617,79.8314,75.7303,66.913,63.6321,57.2755,59.7361,60.5563,56.8654,51.739,49.2784,41.4863,37.5903,35.7448,27.7477,27.5426,21.5961,22.4163,16.6748,16.6748,15.4445,11.9586
10.4952,10.7512,10.3369,10.1298,11.5797,12.8226,13.444,12.6155,12.2012,11.1655,12.2012,12.6155,10.544,14.0654,12.8226,13.2369,16.5511,14.6869,18.2082,15.7226,16.7583,22.5582,19.6582,22.7653,21.9368,21.3154,21.1082,24.6296,25.6653,29.601,29.1867,30.0153,30.6367,31.051,36.6437,32.9152,36.0223,40.7866,38.508,46.5865,46.3793,53.4221,45.3436,51.3507,53.215,53.8364,58.8078,62.7434,65.6434,64.1934,63.7791,72.2719,76.829,82.8361,83.0432,80.9718,83.2504,90.7074,89.6717,92.5717,99.4073,104.5858,103.343,100.8573,116.8071,112.0429,116.3928,126.7498,117.4285,129.857,120.9499,119.2928,115.9785,116.6,102.9287,105.4144,106.0358,110.8,103.9644,98.5787,100.6501,97.543,101.0644,97.3359,86.1503,85.3218,84.0789,80.9718,77.0361,75.7933,74.3433,69.1648,63.9863,57.9792,61.0863,54.8721,55.4935,49.9007,48.6579,35.8152,36.6437,31.2581,28.151,23.1796,21.1082,19.4511,16.1368,13.444,12.4083,12.6155
10.1058,10.3099,10.9223,11.7389,10.5141,11.3306,11.1265,11.1265,11.5348,11.9431,14.3928,12.5555,13.5762,12.5555,12.5555,15.6176,17.659,13.7803,16.23,19.7005,19.088,18.8839,18.2715,19.4963,20.3129,26.233,22.5585,25.2123,25.0082,26.0289,27.662,28.2744,30.3159,36.236,31.3366,37.665,40.523,42.3602,42.7685,46.6472,48.2804,48.8928,49.9135,55.0171,56.0378,57.4668,65.2242,71.5526,62.7745,71.1443,70.9402,79.7183,80.9431,86.8632,89.1088,89.7212,92.1709,95.0289,99.9283,97.6828,104.2153,99.3159,104.4195,111.1562,116.2597,112.7893,117.8929,119.1177,119.9343,127.6917,109.7272,113.1976,111.3603,107.4816,107.4816,108.094,100.9491,108.5023,104.0112,94.2124,92.3751,102.378,90.9461,91.9668,80.1265,85.8425,82.5763,84.2094,78.4934,73.594,74.6147,66.449,57.2626,57.6709,57.2626,50.1176,43.9934,43.9934,39.5023,35.4194,34.1946,29.7034,22.9667,22.3543,21.3336,19.088,18.0673,14.8011,13.1679,11.1265
10.5266,10.618,9.2839,11.7177,10.9064,10.5008,10.7036,12.3261,10.5008,11.7177,13.9487,12.529,13.3402,14.5571,15.9768,13.7458,15.1656,17.1937,17.5993,18.2078,18.8162,18.8162,19.2219,22.0613,22.8725,23.2782,26.1176,24.9007,28.3486,25.3063,33.0133,31.188,32.8105,32.6077,35.0415,36.2584,39.5034,43.5597,46.8048,46.1963,51.0639,48.6301,57.1484,48.6301,57.9596,55.7287,65.261,66.4779,73.7792,66.6807,70.5342,80.4721,73.7792,80.2693,87.5707,83.5144,91.8298,88.382,100.5509,96.9002,100.9565,103.5931,117.5874,113.1254,123.6718,120.6296,112.7198,116.5733,122.455,114.9508,110.6917,115.9649,119.8184,108.4607,109.4748,98.9284,99.7396,100.7537,96.6974,94.872,99.5368,103.3903,94.6692,94.6692,91.4242,80.8778,76.213,77.2271,70.9398,70.3314,68.7088,64.2469,60.799,63.2328,60.1906,53.0921,48.4273,46.1963,39.0978,37.2724,31.3908,30.7823,25.1035,21.25,16.1796,17.8022,13.1374,13.543,11.5149,10.0952
10.0925,10.4975,10.295,9.6876,12.7248,12.1174,11.9149,11.5099,13.1298,13.1298,12.1174,11.9149,12.5223,14.1422,14.9522,13.7373,14.7497,15.7621,17.787,20.6217,17.382,20.4193,22.8491,21.2292,22.4441,25.2789,25.4814,26.8988,27.3038,30.341,31.151,34.1882,37.2255,37.428,38.8454,38.6429,46.5398,37.428,46.5398,46.9448,45.7299,54.2343,48.7672,61.5237,58.284,61.7262,64.3585,68.4082,69.8256,75.0902,78.5325,77.52,81.5697,82.5822,83.5946,96.5536,95.5412,98.9835,94.7313,96.7561,106.4754,108.0953,111.1326,110.9301,114.3723,114.1698,112.145,125.104,115.3848,113.9674,124.4966,112.145,113.5624,107.0829,116.1947,107.4878,101.0083,106.4754,91.694,93.7188,96.1487,93.7188,93.5164,85.012,79.7474,80.1524,78.1275,78.5325,75.0902,74.4828,64.561,64.3585,55.2467,50.387,51.8044,51.197,45.1224,38.8454,37.023,33.3783,29.5311,27.5062,26.8988,19.2043,20.0143,14.3447,12.9273,12.5223,11.3074,10.9025
10.5261,11.2264,11.3134,11.3134,11.7193,12.1251,11.1105,13.1396,13.1396,13.3426,13.9513,14.3571,13.7484,16.5892,14.3571,13.9513,16.1833,16.1833,15.3717,20.0387,20.6474,20.8503,23.2853,21.4591,26.329,25.5173,25.7203,26.1261,25.5173,33.4309,30.996,33.8368,34.6484,33.4309,37.0834,43.9824,43.3737,43.1708,49.0553,48.0407,52.0989,55.3456,52.9106,57.5776,62.8533,63.8679,69.9553,69.3466,70.9699,73.4048,79.4922,84.9709,85.3767,91.4641,80.3039,89.8408,92.4786,92.2757,100.7981,106.2767,116.8282,107.9,114.7991,115.6107,123.7272,116.4224,112.1612,115.002,109.9292,123.3214,107.2913,118.4515,108.5088,108.5088,101.8126,96.5369,103.6389,100.5952,101.6097,96.334,87.4058,96.1311,90.6524,83.7534,92.0728,78.0718,82.1301,66.0999,73.8106,64.4766,67.3174,59.2009,60.6213,46.4174,43.5766,46.4174,41.9533,38.5038,34.8513,30.3873,28.1552,24.0969,24.2999,21.2562,18.6183,17.8066,14.7629,11.9222,12.1251,10.5018
10.118,11.2385,12.5648,12.3813,11.5584,11.3527,13.6157,14.0271,14.4385,14.4385,14.0271,12.1756,14.85,16.29,15.6729,16.7015,19.3758,17.7301,19.5816,19.5816,19.993,23.4902,25.7532,24.1074,24.5188,29.8676,26.7818,28.2218,30.6905,36.0392,33.5705,36.2449,35.2163,35.6278,46.1195,44.0623,47.1481,46.1195,51.8797,50.2339,55.1712,55.5827,61.1371,56.6113,61.96,70.1888,69.7774,78.0062,73.6861,77.8005,90.9666,87.8808,85.8236,89.1151,100.8412,92.6124,101.6641,109.8929,96.9325,102.8984,101.4584,99.4011,106.3956,115.0359,110.9215,116.2702,115.4473,108.8643,120.1789,110.9215,114.213,116.2702,113.5959,97.5497,108.8643,106.1899,101.4584,98.1668,92.8181,94.6696,97.5497,89.3208,89.7323,81.092,81.9149,75.1261,75.7433,67.9259,71.0117,60.5199,54.3483,55.1712,45.0909,47.7653,43.8566,44.4737,34.8049,32.3362,28.4275,26.1646,23.696,23.0788,19.5816,17.7301,17.1129,15.0557,12.587,10.5298,10.9413,9.2955
10.713,10.5093,11.7313,12.7497,11.7313,12.546,12.3423,14.1753,14.5827,14.99,14.379,13.768,15.1937,14.5827,16.0084,17.8414,18.4524,18.045,24.1551,20.8964,23.3404,26.3954,25.9881,29.0431,25.9881,29.2468,29.0431,30.0615,33.3202,33.1165,39.6339,43.9109,39.4302,35.9679,39.8376,51.0393,44.1146,48.5953,51.0393,55.52,54.5017,58.1677,64.0741,66.1108,69.7768,67.7401,74.2575,76.2942,85.0519,79.5529,88.5143,87.4959,92.7913,93.8097,94.4207,101.1417,106.6408,99.5124,103.7894,104.6041,105.8261,108.2701,110.5105,114.7875,116.0095,114.9912,118.0462,101.1417,109.8995,112.1398,114.9912,106.6408,110.3068,111.1215,103.3821,89.94,94.6243,96.2537,92.5877,91.162,79.1455,83.4226,91.5693,82.6079,69.3695,71.2025,68.7585,63.0557,60.8154,58.1677,59.5934,54.909,48.5953,45.7439,39.0229,41.2632,36.1715,33.1165,28.8395,25.9881,23.7478,22.7294,20.8964,18.4524,15.1937,14.7864,11.5277,9.8983,9.6946,9.6946
13.4691,13.9716,11.7705,14.0879,14.9198,19.2872,15.5437,17.6235,18.2474,18.8713,17.8314,21.7829,21.159,21.7829,21.159,24.2786,23.0308,25.9424,25.3185,28.2301,27.3982,31.1417,34.0534,33.6374,34.8853,38.6288,40.5005,43.8281,42.7882,52.9789,45.6999,41.5404,54.0188,55.4746,56.0985,56.5145,58.8022,61.7138,63.7936,62.9617,68.161,75.0241,78.3517,72.7364,75.6481,72.5285,77.3118,84.175,88.3344,87.9185,86.2547,92.7019,97.2773,92.078,92.7019,96.4454,102.6846,101.4368,96.2374,114.7471,102.6846,103.5165,108.7158,116.6188,103.3085,104.9723,108.2999,105.3883,106.2202,109.5477,104.7643,103.7245,88.3344,101.8527,84.3829,92.9099,78.3517,82.9271,85.0069,74.6082,80.2235,75.6481,70.4487,57.7623,66.4972,62.7537,57.5544,51.5231,50.2753,45.9078,47.3637,40.0846,39.6686,36.965,36.965,30.9338,29.27,21.159,25.5264,23.4467,20.5351,16.9995,14.9198,13.672,13.256,11.5922,10.5524,9.9284,10.1364,9.0965
10.1091,11.5052,10.9455,10.3858,10.9174,11.4063,12.3842,10.2654,11.4063,11.2433,11.8952,13.851,13.525,14.3399,14.177,13.525,15.6438,15.3178,16.7847,18.5774,17.4366,18.4145,17.2736,20.2073,22.652,21.3481,22.652,22,25.7486,25.9116,27.5414,28.1933,27.5414,28.3563,34.0606,33.4087,36.6683,36.9943,43.1875,41.8837,46.9361,47.2621,53.2923,55.5741,51.3366,52.8034,52.9664,57.8558,57.0409,65.3529,66.0048,71.5462,73.502,76.5986,80.6731,79.0433,88.9851,86.0515,95.9933,94.3635,104.4683,110.1726,108.2169,108.7058,110.4986,105.4462,114.8991,123.2111,106.913,114.7361,119.2996,120.4404,114.8991,115.225,117.8327,107.5649,103.9794,109.1947,106.2611,106.913,101.6976,93.7116,100.3938,94.2005,88.4962,86.0515,89.1481,83.7698,83.4438,73.9909,76.5986,70.2423,67.4717,63.3972,58.1818,60.1375,51.3366,45.6323,46.7731,36.9943,42.0467,35.3645,30.1491,29.0082,23.6299,18.9034,19.2294,15.8068,13.851,12.7101
