Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
56:13:00:00,3,0,14:LN2 Level,0
56:13:00:00,3,1,15:AC Detector Leakage Current,-209
56:13:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:13:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:14:00:00,3,0,11:PRTD 1,-183.07452
56:14:00:00,3,0,12:PRTD 2,-190.57797
56:14:00:00,3,0,13:Ambient Temperature,30.265839
56:14:00:00,3,0,14:LN2 Level,0
56:14:00:00,3,1,15:AC Detector Leakage Current,-210
56:14:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:14:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:15:00:00,3,0,11:PRTD 1,-183.05798
56:15:00:00,3,0,12:PRTD 2,-190.58344
56:15:00:00,3,0,13:Ambient Temperature,30.674011
56:15:00:00,3,0,14:LN2 Level,0
56:15:00:00,3,1,15:AC Detector Leakage Current,-210
56:15:00:00,3,1,73:DC Detector Leakage Current,57.324936
56:15:00:00,3,1,16:Charge Loop DC Level,-1.6199999
56:16:00:00,3,0,11:PRTD 1,-183.069
56:16:00:00,3,0,12:PRTD 2,-190.58344
56:16:00:00,3,0,13:Ambient Temperature,30.46994
56:16:00:00,3,0,14:LN2 Level,0
56:16:00:00,3,1,15:AC Detector Leakage Current,-210
56:16:00:00,3,1,73:DC Detector Leakage Current,57.324936
56:16:00:00,3,1,16:Charge Loop DC Level,-1.6199999
56:17:00:00,3,0,11:PRTD 1,-183.08554
56:17:00:00,3,0,12:PRTD 2,-190.55609
56:17:00:00,3,0,13:Ambient Temperature,30.265839
56:17:00:00,3,0,14:LN2 Level,0
56:17:00:00,3,1,15:AC Detector Leakage Current,-210
56:17:00:00,3,1,73:DC Detector Leakage Current,57.324936
56:17:00:00,3,1,16:Charge Loop DC Level,-1.6199999
56:18:00:00,3,0,11:PRTD 1,-183.05249
56:18:00:00,3,0,12:PRTD 2,-190.55609
56:18:00:00,3,0,13:Ambient Temperature,30.46994
56:18:00:00,3,0,14:LN2 Level,0
56:18:00:00,3,1,15:AC Detector Leakage Current,-210
56:18:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:18:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:19:00:00,3,0,11:PRTD 1,-183.05798
56:19:00:00,3,0,12:PRTD 2,-190.56703
56:19:00:00,3,0,13:Ambient Temperature,30.674011
56:19:00:00,3,0,14:LN2 Level,0
56:19:00:00,3,1,15:AC Detector Leakage Current,-210
56:19:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:19:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:20:00:00,3,0,11:PRTD 1,-183.05798
56:20:00:00,3,0,12:PRTD 2,-190.55609
56:20:00:00,3,0,13:Ambient Temperature,30.265839
56:20:00:00,3,0,14:LN2 Level,0
56:20:00:00,3,1,15:AC Detector Leakage Current,-210
56:20:00:00,3,1,73:DC Detector Leakage Current,57.324936
56:20:00:00,3,1,16:Charge Loop DC Level,-1.6199999
56:21:00:00,3,0,11:PRTD 1,-183.05249
56:21:00:00,3,0,12:PRTD 2,-190.56703
56:21:00:00,3,0,13:Ambient Temperature,30.46994
56:21:00:00,3,0,14:LN2 Level,0
56:21:00:00,3,1,15:AC Detector Leakage Current,-209
56:21:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:21:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:22:00:00,3,0,11:PRTD 1,-183.05249
56:22:00:00,3,0,12:PRTD 2,-190.5725
56:22:00:00,3,0,13:Ambient Temperature,30.674011
56:22:00:00,3,0,14:LN2 Level,0
56:22:00:00,3,1,15:AC Detector Leakage Current,-210
56:22:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:22:00:00,3,1,16:Charge Loop DC Level,-1.6399999
56:23:00:00,3,0,11:PRTD 1,-183.05798
56:23:00:00,3,0,12:PRTD 2,-190.55609
56:23:00:00,3,0,13:Ambient Temperature,30.46994
56:23:00:00,3,0,14:LN2 Level,0
56:23:00:00,3,1,15:AC Detector Leakage Current,-209
56:23:00:00,3,1,73:DC Detector Leakage Current,44.586098
56:23:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:00:00:00,3,0,11:PRTD 1,-183.05249
57:00:00:00,3,0,12:PRTD 2,-190.57797
57:00:00:00,3,0,13:Ambient Temperature,30.878082
57:00:00:00,3,0,14:LN2 Level,0
57:00:00:00,3,1,15:AC Detector Leakage Current,-209
57:00:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:00:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:01:00:00,3,0,11:PRTD 1,-183.05249
57:01:00:00,3,0,12:PRTD 2,-190.56703
57:01:00:00,3,0,13:Ambient Temperature,30.674011
57:01:00:00,3,0,14:LN2 Level,0
57:01:00:00,3,1,15:AC Detector Leakage Current,-210
57:01:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:01:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:02:00:00,3,0,11:PRTD 1,-183.03595
57:02:00:00,3,0,12:PRTD 2,-190.5725
57:02:00:00,3,0,13:Ambient Temperature,30.674011
57:02:00:00,3,0,14:LN2 Level,0
57:02:00:00,3,1,15:AC Detector Leakage Current,-210
57:02:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:02:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:03:00:00,3,0,11:PRTD 1,-183.05249
57:03:00:00,3,0,12:PRTD 2,-190.56155
57:03:00:00,3,0,13:Ambient Temperature,30.674011
57:03:00:00,3,0,14:LN2 Level,0
57:03:00:00,3,1,15:AC Detector Leakage Current,-209
57:03:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:03:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:04:00:00,3,0,11:PRTD 1,-183.04697
57:04:00:00,3,0,12:PRTD 2,-190.58344
57:04:00:00,3,0,13:Ambient Temperature,30.878082
57:04:00:00,3,0,14:LN2 Level,0
57:04:00:00,3,1,15:AC Detector Leakage Current,-209
57:04:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:04:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:05:00:00,3,0,11:PRTD 1,-183.05798
57:05:00:00,3,0,12:PRTD 2,-190.55609
57:05:00:00,3,0,13:Ambient Temperature,30.46994
57:05:00:00,3,0,14:LN2 Level,0
57:05:00:00,3,1,15:AC Detector Leakage Current,-209
57:05:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:05:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:06:00:00,3,0,11:PRTD 1,-183.04147
57:06:00:00,3,0,12:PRTD 2,-190.57797
57:06:00:00,3,0,13:Ambient Temperature,30.878082
57:06:00:00,3,0,14:LN2 Level,0
57:06:00:00,3,1,15:AC Detector Leakage Current,-209
57:06:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:06:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:07:00:00,3,0,11:PRTD 1,-183.04147
57:07:00:00,3,0,12:PRTD 2,-190.56703
57:07:00:00,3,0,13:Ambient Temperature,30.674011
57:07:00:00,3,0,14:LN2 Level,0
57:07:00:00,3,1,15:AC Detector Leakage Current,-209
57:07:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:07:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:08:00:00,3,0,11:PRTD 1,-183.04147
57:08:00:00,3,0,12:PRTD 2,-190.56703
57:08:00:00,3,0,13:Ambient Temperature,30.878082
57:08:00:00,3,0,14:LN2 Level,0
57:08:00:00,3,1,15:AC Detector Leakage Current,-210
57:08:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:08:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:09:00:00,3,0,11:PRTD 1,-183.02493
57:09:00:00,3,0,12:PRTD 2,-190.58344
57:09:00:00,3,0,13:Ambient Temperature,30.878082
57:09:00:00,3,0,14:LN2 Level,0
57:09:00:00,3,1,15:AC Detector Leakage Current,-209
57:09:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:09:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:10:00:00,3,0,11:PRTD 1,-183.02493
57:10:00:00,3,0,12:PRTD 2,-190.56703
57:10:00:00,3,0,13:Ambient Temperature,30.674011
57:10:00:00,3,0,14:LN2 Level,0
57:10:00:00,3,1,15:AC Detector Leakage Current,-210
57:10:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:10:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:11:00:00,3,0,11:PRTD 1,-183.02493
57:11:00:00,3,0,12:PRTD 2,-190.5725
57:11:00:00,3,0,13:Ambient Temperature,30.878082
57:11:00:00,3,0,14:LN2 Level,0
57:11:00:00,3,1,15:AC Detector Leakage Current,-209
57:11:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:11:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:12:00:00,3,0,11:PRTD 1,-183.01944
57:12:00:00,3,0,12:PRTD 2,-190.5725
57:12:00:00,3,0,13:Ambient Temperature,30.878082
57:12:00:00,3,0,14:LN2 Level,0
57:12:00:00,3,1,15:AC Detector Leakage Current,-209
57:12:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:12:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:13:00:00,3,0,11:PRTD 1,-183.03046
57:13:00:00,3,0,12:PRTD 2,-190.5725
57:13:00:00,3,0,13:Ambient Temperature,30.674011
57:13:00:00,3,0,14:LN2 Level,0
57:13:00:00,3,1,15:AC Detector Leakage Current,-209
57:13:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:13:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:14:00:00,3,0,11:PRTD 1,-183.02493
57:14:00:00,3,0,12:PRTD 2,-190.57797
57:14:00:00,3,0,13:Ambient Temperature,31.082184
57:14:00:00,3,0,14:LN2 Level,0
57:14:00:00,3,1,15:AC Detector Leakage Current,-209
57:14:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:14:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:15:00:00,3,0,11:PRTD 1,-183.02493
57:15:00:00,3,0,12:PRTD 2,-190.56155
57:15:00:00,3,0,13:Ambient Temperature,30.674011
57:15:00:00,3,0,14:LN2 Level,0
57:15:00:00,3,1,15:AC Detector Leakage Current,-209
57:15:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:15:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:16:00:00,3,0,11:PRTD 1,-183.0029
57:16:00:00,3,0,12:PRTD 2,-190.56703
57:16:00:00,3,0,13:Ambient Temperature,30.878082
57:16:00:00,3,0,14:LN2 Level,0
57:16:00:00,3,1,15:AC Detector Leakage Current,-209
57:16:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:16:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:17:00:00,3,0,11:PRTD 1,-183.03046
57:17:00:00,3,0,12:PRTD 2,-190.56703
57:17:00:00,3,0,13:Ambient Temperature,30.674011
57:17:00:00,3,0,14:LN2 Level,0
57:17:00:00,3,1,15:AC Detector Leakage Current,-209
57:17:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:17:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:18:00:00,3,0,11:PRTD 1,-183.01392
57:18:00:00,3,0,12:PRTD 2,-190.56155
57:18:00:00,3,0,13:Ambient Temperature,30.674011
57:18:00:00,3,0,14:LN2 Level,0
57:18:00:00,3,1,15:AC Detector Leakage Current,-210
57:18:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:18:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:19:00:00,3,0,11:PRTD 1,-183.01944
57:19:00:00,3,0,12:PRTD 2,-190.56703
57:19:00:00,3,0,13:Ambient Temperature,30.878082
57:19:00:00,3,0,14:LN2 Level,0
57:19:00:00,3,1,15:AC Detector Leakage Current,-209
57:19:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:19:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:20:00:00,3,0,11:PRTD 1,-183.04697
57:20:00:00,3,0,12:PRTD 2,-190.5725
57:20:00:00,3,0,13:Ambient Temperature,30.46994
57:20:00:00,3,0,14:LN2 Level,0
57:20:00:00,3,1,15:AC Detector Leakage Current,-209
57:20:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:20:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:21:00:00,3,0,11:PRTD 1,-183.02493
57:21:00:00,3,0,12:PRTD 2,-190.56703
57:21:00:00,3,0,13:Ambient Temperature,30.674011
57:21:00:00,3,0,14:LN2 Level,0
57:21:00:00,3,1,15:AC Detector Leakage Current,-209
57:21:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:21:00:00,3,1,16:Charge Loop DC Level,-1.6199999
57:22:00:00,3,0,11:PRTD 1,-183.03595
57:22:00:00,3,0,12:PRTD 2,-190.58344
57:22:00:00,3,0,13:Ambient Temperature,30.878082
57:22:00:00,3,0,14:LN2 Level,0
57:22:00:00,3,1,15:AC Detector Leakage Current,-210
57:22:00:00,3,1,73:DC Detector Leakage Current,44.586098
57:22:00:00,3,1,16:Charge Loop DC Level,-1.6399999
57:23:00:00,3,0,11:PRTD 1,-183.03595
57:23:00:00,3,0,12:PRTD 2,-190.5725
57:23:00:00,3,0,13:Ambient Temperature,30.674011
57:23:00:00,3,0,14:LN2 Level,0
57:23:00:00,3,1,15:AC Detector Leakage Current,-209
57:23:00:00,3,1,73:DC Detector Leakage Current,57.324936
57:23:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:00:00:00,3,0,11:PRTD 1,-183.03595
58:00:00:00,3,0,12:PRTD 2,-190.56155
58:00:00:00,3,0,13:Ambient Temperature,30.674011
58:00:00:00,3,0,14:LN2 Level,0
58:00:00:00,3,1,15:AC Detector Leakage Current,-209
58:00:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:00:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:01:00:00,3,0,11:PRTD 1,-183.03046
58:01:00:00,3,0,12:PRTD 2,-190.57797
58:01:00:00,3,0,13:Ambient Temperature,30.878082
58:01:00:00,3,0,14:LN2 Level,0
58:01:00:00,3,1,15:AC Detector Leakage Current,-209
58:01:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:01:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:02:00:00,3,0,11:PRTD 1,-183.03046
58:02:00:00,3,0,12:PRTD 2,-190.56155
58:02:00:00,3,0,13:Ambient Temperature,30.46994
58:02:00:00,3,0,14:LN2 Level,0
58:02:00:00,3,1,15:AC Detector Leakage Current,-209
58:02:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:02:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:03:00:00,3,0,11:PRTD 1,-183.02493
58:03:00:00,3,0,12:PRTD 2,-190.58891
58:03:00:00,3,0,13:Ambient Temperature,30.878082
58:03:00:00,3,0,14:LN2 Level,0
58:03:00:00,3,1,15:AC Detector Leakage Current,-209
58:03:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:03:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:04:00:00,3,0,11:PRTD 1,-183.03046
58:04:00:00,3,0,12:PRTD 2,-190.56155
58:04:00:00,3,0,13:Ambient Temperature,30.674011
58:04:00:00,3,0,14:LN2 Level,0
58:04:00:00,3,1,15:AC Detector Leakage Current,-209
58:04:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:04:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:05:00:00,3,0,11:PRTD 1,-183.02493
58:05:00:00,3,0,12:PRTD 2,-190.56703
58:05:00:00,3,0,13:Ambient Temperature,30.878082
58:05:00:00,3,0,14:LN2 Level,0
58:05:00:00,3,1,15:AC Detector Leakage Current,-209
58:05:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:05:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:06:00:00,3,0,11:PRTD 1,-183.01944
58:06:00:00,3,0,12:PRTD 2,-190.56155
58:06:00:00,3,0,13:Ambient Temperature,30.878082
58:06:00:00,3,0,14:LN2 Level,0
58:06:00:00,3,1,15:AC Detector Leakage Current,-209
58:06:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:06:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:07:00:00,3,0,11:PRTD 1,-183.01944
58:07:00:00,3,0,12:PRTD 2,-190.58891
58:07:00:00,3,0,13:Ambient Temperature,30.878082
58:07:00:00,3,0,14:LN2 Level,0
58:07:00:00,3,1,15:AC Detector Leakage Current,-209
58:07:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:07:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:08:00:00,3,0,11:PRTD 1,-183.03046
58:08:00:00,3,0,12:PRTD 2,-190.56703
58:08:00:00,3,0,13:Ambient Temperature,30.878082
58:08:00:00,3,0,14:LN2 Level,0
58:08:00:00,3,1,15:AC Detector Leakage Current,-209
58:08:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:08:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:09:00:00,3,0,11:PRTD 1,-183.01944
58:09:00:00,3,0,12:PRTD 2,-190.58891
58:09:00:00,3,0,13:Ambient Temperature,31.082184
58:09:00:00,3,0,14:LN2 Level,0
58:09:00:00,3,1,15:AC Detector Leakage Current,-210
58:09:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:09:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:10:00:00,3,0,11:PRTD 1,-183.01392
58:10:00:00,3,0,12:PRTD 2,-190.58344
58:10:00:00,3,0,13:Ambient Temperature,31.082184
58:10:00:00,3,0,14:LN2 Level,0
58:10:00:00,3,1,15:AC Detector Leakage Current,-209
58:10:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:10:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:11:00:00,3,0,11:PRTD 1,-183.02493
58:11:00:00,3,0,12:PRTD 2,-190.57797
58:11:00:00,3,0,13:Ambient Temperature,30.878082
58:11:00:00,3,0,14:LN2 Level,0
58:11:00:00,3,1,15:AC Detector Leakage Current,-209
58:11:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:11:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:12:00:00,3,0,11:PRTD 1,-183.00842
58:12:00:00,3,0,12:PRTD 2,-190.5725
58:12:00:00,3,0,13:Ambient Temperature,30.878082
58:12:00:00,3,0,14:LN2 Level,0
58:12:00:00,3,1,15:AC Detector Leakage Current,-210
58:12:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:12:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:13:00:00,3,0,11:PRTD 1,-183.01392
58:13:00:00,3,0,12:PRTD 2,-190.55609
58:13:00:00,3,0,13:Ambient Temperature,30.878082
58:13:00:00,3,0,14:LN2 Level,0
58:13:00:00,3,1,15:AC Detector Leakage Current,-209
58:13:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:13:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:14:00:00,3,0,11:PRTD 1,-183.01944
58:14:00:00,3,0,12:PRTD 2,-190.55063
58:14:00:00,3,0,13:Ambient Temperature,30.46994
58:14:00:00,3,0,14:LN2 Level,0
58:14:00:00,3,1,15:AC Detector Leakage Current,-209
58:14:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:14:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:15:00:00,3,0,11:PRTD 1,-183.01392
58:15:00:00,3,0,12:PRTD 2,-190.59985
58:15:00:00,3,0,13:Ambient Temperature,30.878082
58:15:00:00,3,0,14:LN2 Level,0
58:15:00:00,3,1,15:AC Detector Leakage Current,-209
58:15:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:15:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:16:00:00,3,0,11:PRTD 1,-183.03046
58:16:00:00,3,0,12:PRTD 2,-190.5725
58:16:00:00,3,0,13:Ambient Temperature,30.878082
58:16:00:00,3,0,14:LN2 Level,0
58:16:00:00,3,1,15:AC Detector Leakage Current,-209
58:16:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:16:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:17:00:00,3,0,11:PRTD 1,-183.02493
58:17:00:00,3,0,12:PRTD 2,-190.58344
58:17:00:00,3,0,13:Ambient Temperature,30.46994
58:17:00:00,3,0,14:LN2 Level,0
58:17:00:00,3,1,15:AC Detector Leakage Current,-210
58:17:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:17:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:18:00:00,3,0,11:PRTD 1,-183.02493
58:18:00:00,3,0,12:PRTD 2,-190.56703
58:18:00:00,3,0,13:Ambient Temperature,30.674011
58:18:00:00,3,0,14:LN2 Level,0
58:18:00:00,3,1,15:AC Detector Leakage Current,-209
58:18:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:18:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:19:00:00,3,0,11:PRTD 1,-183.03595
58:19:00:00,3,0,12:PRTD 2,-190.5725
58:19:00:00,3,0,13:Ambient Temperature,30.674011
58:19:00:00,3,0,14:LN2 Level,0
58:19:00:00,3,1,15:AC Detector Leakage Current,-209
58:19:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:19:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:20:00:00,3,0,11:PRTD 1,-183.05798
58:20:00:00,3,0,12:PRTD 2,-190.56703
58:20:00:00,3,0,13:Ambient Temperature,30.46994
58:20:00:00,3,0,14:LN2 Level,0
58:20:00:00,3,1,15:AC Detector Leakage Current,-209
58:20:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:20:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:21:00:00,3,0,11:PRTD 1,-183.03046
58:21:00:00,3,0,12:PRTD 2,-190.57797
58:21:00:00,3,0,13:Ambient Temperature,30.674011
58:21:00:00,3,0,14:LN2 Level,0
58:21:00:00,3,1,15:AC Detector Leakage Current,-209
58:21:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:21:00:00,3,1,16:Charge Loop DC Level,-1.6399999
58:22:00:00,3,0,11:PRTD 1,-183.04697
58:22:00:00,3,0,12:PRTD 2,-190.55063
58:22:00:00,3,0,13:Ambient Temperature,30.46994
58:22:00:00,3,0,14:LN2 Level,0
58:22:00:00,3,1,15:AC Detector Leakage Current,-209
58:22:00:00,3,1,73:DC Detector Leakage Current,57.324936
58:22:00:00,3,1,16:Charge Loop DC Level,-1.6199999
58:23:00:00,3,0,11:PRTD 1,-183.03046
58:23:00:00,3,0,12:PRTD 2,-190.56155
58:23:00:00,3,0,13:Ambient Temperature,30.674011
58:23:00:00,3,0,14:LN2 Level,0
58:23:00:00,3,1,15:AC Detector Leakage Current,-209
58:23:00:00,3,1,73:DC Detector Leakage Current,44.586098
58:23:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:00:00:00,3,0,11:PRTD 1,-183.04147
59:00:00:00,3,0,12:PRTD 2,-190.56155
59:00:00:00,3,0,13:Ambient Temperature,30.46994
59:00:00:00,3,0,14:LN2 Level,0
59:00:00:00,3,1,15:AC Detector Leakage Current,-210
59:00:00:00,3,1,73:DC Detector Leakage Current,57.324936
59:00:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:01:00:00,3,0,11:PRTD 1,-183.02493
59:01:00:00,3,0,12:PRTD 2,-190.56703
59:01:00:00,3,0,13:Ambient Temperature,30.674011
59:01:00:00,3,0,14:LN2 Level,0
59:01:00:00,3,1,15:AC Detector Leakage Current,-210
59:01:00:00,3,1,73:DC Detector Leakage Current,57.324936
59:01:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:02:00:00,3,0,11:PRTD 1,-183.03595
59:02:00:00,3,0,12:PRTD 2,-190.58891
59:02:00:00,3,0,13:Ambient Temperature,30.674011
59:02:00:00,3,0,14:LN2 Level,0
59:02:00:00,3,1,15:AC Detector Leakage Current,-210
59:02:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:02:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:03:00:00,3,0,11:PRTD 1,-183.04147
59:03:00:00,3,0,12:PRTD 2,-190.57797
59:03:00:00,3,0,13:Ambient Temperature,30.46994
59:03:00:00,3,0,14:LN2 Level,0
59:03:00:00,3,1,15:AC Detector Leakage Current,-210
59:03:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:03:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:04:00:00,3,0,11:PRTD 1,-183.01944
59:04:00:00,3,0,12:PRTD 2,-190.57797
59:04:00:00,3,0,13:Ambient Temperature,30.878082
59:04:00:00,3,0,14:LN2 Level,0
59:04:00:00,3,1,15:AC Detector Leakage Current,-210
59:04:00:00,3,1,73:DC Detector Leakage Current,57.324936
59:04:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:05:00:00,3,0,11:PRTD 1,-183.03595
59:05:00:00,3,0,12:PRTD 2,-190.56703
59:05:00:00,3,0,13:Ambient Temperature,30.878082
59:05:00:00,3,0,14:LN2 Level,0
59:05:00:00,3,1,15:AC Detector Leakage Current,-210
59:05:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:05:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:06:00:00,3,0,11:PRTD 1,-183.01944
59:06:00:00,3,0,12:PRTD 2,-190.56703
59:06:00:00,3,0,13:Ambient Temperature,30.674011
59:06:00:00,3,0,14:LN2 Level,0
59:06:00:00,3,1,15:AC Detector Leakage Current,-209
59:06:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:06:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:07:00:00,3,0,11:PRTD 1,-183.02493
59:07:00:00,3,0,12:PRTD 2,-190.5725
59:07:00:00,3,0,13:Ambient Temperature,30.878082
59:07:00:00,3,0,14:LN2 Level,0
59:07:00:00,3,1,15:AC Detector Leakage Current,-210
59:07:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:07:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:08:00:00,3,0,11:PRTD 1,-183.00842
59:08:00:00,3,0,12:PRTD 2,-190.56155
59:08:00:00,3,0,13:Ambient Temperature,30.674011
59:08:00:00,3,0,14:LN2 Level,0
59:08:00:00,3,1,15:AC Detector Leakage Current,-209
59:08:00:00,3,1,73:DC Detector Leakage Current,108.280304
59:08:00:00,3,1,16:Charge Loop DC Level,-1.54
59:09:00:00,3,0,11:PRTD 1,-183.01392
59:09:00:00,3,0,12:PRTD 2,-190.56155
59:09:00:00,3,0,13:Ambient Temperature,30.878082
59:09:00:00,3,0,14:LN2 Level,0
59:09:00:00,3,1,15:AC Detector Leakage Current,-210
59:09:00:00,3,1,73:DC Detector Leakage Current,44.586098
59:09:00:00,3,1,16:Charge Loop DC Level,-1.6399999
59:10:00:00,3,0,11:PRTD 1,-183.01944
59:10:00:00,3,0,12:PRTD 2,-190.57797
59:10:00:00,3,0,13:Ambient Temperature,30.878082
59:10:00:00,3,0,14:LN2 Level,0
59:10:00:00,3,1,15:AC Detector Leakage Current,-210
59:10:00:00,3,1,73:DC Detector Leakage Current,57.324936
59:10:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:11:00:00,3,0,11:PRTD 1,-183.03595
59:11:00:00,3,0,12:PRTD 2,-190.56703
59:11:00:00,3,0,13:Ambient Temperature,30.878082
59:11:00:00,3,0,14:LN2 Level,0
59:11:00:00,3,1,15:AC Detector Leakage Current,-209
59:11:00:00,3,1,73:DC Detector Leakage Current,57.324936
59:11:00:00,3,1,16:Charge Loop DC Level,-1.6199999
59:12:00:00,3,0,11:PRTD 1,-183.01392
59:12:00:00,3,0,12:PRTD 2,-190.5725
