Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
24:04:00:00,3,1,15:AC Detector Leakage Current,-262
24:04:00:00,3,1,73:DC Detector Leakage Current,0
24:04:00:00,3,1,16:Charge Loop DC Level,-0.4
24:05:00:00,3,0,11:PRTD 1,-157.7544
24:05:00:00,3,0,12:PRTD 2,-199.26541
24:05:00:00,3,0,13:Ambient Temperature,26.592377
24:05:00:00,3,0,14:LN2 Level,0
24:05:00:00,3,1,15:AC Detector Leakage Current,-262
24:05:00:00,3,1,73:DC Detector Leakage Current,0
24:05:00:00,3,1,16:Charge Loop DC Level,-0.4
24:06:00:00,3,0,11:PRTD 1,-157.76567
24:06:00:00,3,0,12:PRTD 2,-199.25456
24:06:00:00,3,0,13:Ambient Temperature,26.592377
24:06:00:00,3,0,14:LN2 Level,0
24:06:00:00,3,1,15:AC Detector Leakage Current,-262
24:06:00:00,3,1,73:DC Detector Leakage Current,0
24:06:00:00,3,1,16:Charge Loop DC Level,-0.4
24:07:00:00,3,0,11:PRTD 1,-157.79385
24:07:00:00,3,0,12:PRTD 2,-199.24915
24:07:00:00,3,0,13:Ambient Temperature,26.388275
24:07:00:00,3,0,14:LN2 Level,0
24:07:00:00,3,1,15:AC Detector Leakage Current,-262
24:07:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:07:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:08:00:00,3,0,11:PRTD 1,-157.77695
24:08:00:00,3,0,12:PRTD 2,-199.25998
24:08:00:00,3,0,13:Ambient Temperature,26.592377
24:08:00:00,3,0,14:LN2 Level,0
24:08:00:00,3,1,15:AC Detector Leakage Current,-262
24:08:00:00,3,1,73:DC Detector Leakage Current,0
24:08:00:00,3,1,16:Charge Loop DC Level,-0.4
24:09:00:00,3,0,11:PRTD 1,-157.80513
24:09:00:00,3,0,12:PRTD 2,-199.24915
24:09:00:00,3,0,13:Ambient Temperature,26.592377
24:09:00:00,3,0,14:LN2 Level,0
24:09:00:00,3,1,15:AC Detector Leakage Current,-262
24:09:00:00,3,1,73:DC Detector Leakage Current,0
24:09:00:00,3,1,16:Charge Loop DC Level,-0.4
24:10:00:00,3,0,11:PRTD 1,-157.81078
24:10:00:00,3,0,12:PRTD 2,-199.25998
24:10:00:00,3,0,13:Ambient Temperature,26.184204
24:10:00:00,3,0,14:LN2 Level,0
24:10:00:00,3,1,15:AC Detector Leakage Current,-262
24:10:00:00,3,1,73:DC Detector Leakage Current,0
24:10:00:00,3,1,16:Charge Loop DC Level,-0.4
24:11:00:00,3,0,11:PRTD 1,-157.82768
24:11:00:00,3,0,12:PRTD 2,-199.25998
24:11:00:00,3,0,13:Ambient Temperature,26.184204
24:11:00:00,3,0,14:LN2 Level,0
24:11:00:00,3,1,15:AC Detector Leakage Current,-262
24:11:00:00,3,1,73:DC Detector Leakage Current,0
24:11:00:00,3,1,16:Charge Loop DC Level,-0.4
24:12:00:00,3,0,11:PRTD 1,-157.82768
24:12:00:00,3,0,12:PRTD 2,-199.25998
24:12:00:00,3,0,13:Ambient Temperature,26.388275
24:12:00:00,3,0,14:LN2 Level,0
24:12:00:00,3,1,15:AC Detector Leakage Current,-262
24:12:00:00,3,1,73:DC Detector Leakage Current,0
24:12:00:00,3,1,16:Charge Loop DC Level,-0.4
24:13:00:00,3,0,11:PRTD 1,-157.82205
24:13:00:00,3,0,12:PRTD 2,-199.25998
24:13:00:00,3,0,13:Ambient Temperature,26.388275
24:13:00:00,3,0,14:LN2 Level,0
24:13:00:00,3,1,15:AC Detector Leakage Current,-262
24:13:00:00,3,1,73:DC Detector Leakage Current,-10.582001
24:13:00:00,3,1,16:Charge Loop DC Level,-0.42
24:14:00:00,3,0,11:PRTD 1,-157.79385
24:14:00:00,3,0,12:PRTD 2,-199.24915
24:14:00:00,3,0,13:Ambient Temperature,26.592377
24:14:00:00,3,0,14:LN2 Level,0
24:14:00:00,3,1,15:AC Detector Leakage Current,-262
24:14:00:00,3,1,73:DC Detector Leakage Current,0
24:14:00:00,3,1,16:Charge Loop DC Level,-0.4
24:15:00:00,3,0,11:PRTD 1,-157.78822
24:15:00:00,3,0,12:PRTD 2,-199.26541
24:15:00:00,3,0,13:Ambient Temperature,26.592377
24:15:00:00,3,0,14:LN2 Level,0
24:15:00:00,3,1,15:AC Detector Leakage Current,-262
24:15:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:15:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:16:00:00,3,0,11:PRTD 1,-157.78258
24:16:00:00,3,0,12:PRTD 2,-199.24915
24:16:00:00,3,0,13:Ambient Temperature,26.592377
24:16:00:00,3,0,14:LN2 Level,0
24:16:00:00,3,1,15:AC Detector Leakage Current,-262
24:16:00:00,3,1,73:DC Detector Leakage Current,0
24:16:00:00,3,1,16:Charge Loop DC Level,-0.4
24:17:00:00,3,0,11:PRTD 1,-157.77695
24:17:00:00,3,0,12:PRTD 2,-199.25456
24:17:00:00,3,0,13:Ambient Temperature,26.388275
24:17:00:00,3,0,14:LN2 Level,0
24:17:00:00,3,1,15:AC Detector Leakage Current,-262
24:17:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:17:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:18:00:00,3,0,11:PRTD 1,-157.79385
24:18:00:00,3,0,12:PRTD 2,-199.24915
24:18:00:00,3,0,13:Ambient Temperature,26.388275
24:18:00:00,3,0,14:LN2 Level,0
24:18:00:00,3,1,15:AC Detector Leakage Current,-262
24:18:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:18:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:19:00:00,3,0,11:PRTD 1,-157.82768
24:19:00:00,3,0,12:PRTD 2,-199.25998
24:19:00:00,3,0,13:Ambient Temperature,26.184204
24:19:00:00,3,0,14:LN2 Level,0
24:19:00:00,3,1,15:AC Detector Leakage Current,-262
24:19:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:19:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:20:00:00,3,0,11:PRTD 1,-157.86716
24:20:00:00,3,0,12:PRTD 2,-199.24915
24:20:00:00,3,0,13:Ambient Temperature,25.980133
24:20:00:00,3,0,14:LN2 Level,0
24:20:00:00,3,1,15:AC Detector Leakage Current,-262
24:20:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:20:00:00,3,1,16:Charge Loop DC Level,-0.37999997
24:21:00:00,3,0,11:PRTD 1,-157.88971
24:21:00:00,3,0,12:PRTD 2,-199.23286
24:21:00:00,3,0,13:Ambient Temperature,25.980133
24:21:00:00,3,0,14:LN2 Level,0
24:21:00:00,3,1,15:AC Detector Leakage Current,-263
24:21:00:00,3,1,73:DC Detector Leakage Current,0
24:21:00:00,3,1,16:Charge Loop DC Level,-0.4
24:22:00:00,3,0,11:PRTD 1,-157.85025
24:22:00:00,3,0,12:PRTD 2,-199.25998
24:22:00:00,3,0,13:Ambient Temperature,26.184204
24:22:00:00,3,0,14:LN2 Level,0
24:22:00:00,3,1,15:AC Detector Leakage Current,-262
24:22:00:00,3,1,73:DC Detector Leakage Current,0
24:22:00:00,3,1,16:Charge Loop DC Level,-0.4
24:23:00:00,3,0,11:PRTD 1,-157.8446
24:23:00:00,3,0,12:PRTD 2,-199.24371
24:23:00:00,3,0,13:Ambient Temperature,26.388275
24:23:00:00,3,0,14:LN2 Level,0
24:23:00:00,3,1,15:AC Detector Leakage Current,-263
24:23:00:00,3,1,73:DC Detector Leakage Current,10.582031
24:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:00:00:00,3,0,11:PRTD 1,-157.85025
25:00:00:00,3,0,12:PRTD 2,-199.25456
25:00:00:00,3,0,13:Ambient Temperature,25.980133
25:00:00:00,3,0,14:LN2 Level,0
25:00:00:00,3,1,15:AC Detector Leakage Current,-262
25:00:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:00:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:01:00:00,3,0,11:PRTD 1,-157.83333
25:01:00:00,3,0,12:PRTD 2,-199.25456
25:01:00:00,3,0,13:Ambient Temperature,26.184204
25:01:00:00,3,0,14:LN2 Level,0
25:01:00:00,3,1,15:AC Detector Leakage Current,-262
25:01:00:00,3,1,73:DC Detector Leakage Current,0
25:01:00:00,3,1,16:Charge Loop DC Level,-0.4
25:02:00:00,3,0,11:PRTD 1,-157.82768
25:02:00:00,3,0,12:PRTD 2,-199.27083
25:02:00:00,3,0,13:Ambient Temperature,26.388275
25:02:00:00,3,0,14:LN2 Level,0
25:02:00:00,3,1,15:AC Detector Leakage Current,-262
25:02:00:00,3,1,73:DC Detector Leakage Current,0
25:02:00:00,3,1,16:Charge Loop DC Level,-0.4
25:03:00:00,3,0,11:PRTD 1,-157.8164
25:03:00:00,3,0,12:PRTD 2,-199.24915
25:03:00:00,3,0,13:Ambient Temperature,26.796448
25:03:00:00,3,0,14:LN2 Level,0
25:03:00:00,3,1,15:AC Detector Leakage Current,-262
25:03:00:00,3,1,73:DC Detector Leakage Current,0
25:03:00:00,3,1,16:Charge Loop DC Level,-0.4
25:04:00:00,3,0,11:PRTD 1,-157.85588
25:04:00:00,3,0,12:PRTD 2,-199.24371
25:04:00:00,3,0,13:Ambient Temperature,25.980133
25:04:00:00,3,0,14:LN2 Level,0
25:04:00:00,3,1,15:AC Detector Leakage Current,-262
25:04:00:00,3,1,73:DC Detector Leakage Current,-10.582001
25:04:00:00,3,1,16:Charge Loop DC Level,-0.42
25:05:00:00,3,0,11:PRTD 1,-157.85588
25:05:00:00,3,0,12:PRTD 2,-199.23828
25:05:00:00,3,0,13:Ambient Temperature,26.184204
25:05:00:00,3,0,14:LN2 Level,0
25:05:00:00,3,1,15:AC Detector Leakage Current,-262
25:05:00:00,3,1,73:DC Detector Leakage Current,0
25:05:00:00,3,1,16:Charge Loop DC Level,-0.4
25:06:00:00,3,0,11:PRTD 1,-157.83333
25:06:00:00,3,0,12:PRTD 2,-199.23286
25:06:00:00,3,0,13:Ambient Temperature,26.388275
25:06:00:00,3,0,14:LN2 Level,0
25:06:00:00,3,1,15:AC Detector Leakage Current,-262
25:06:00:00,3,1,73:DC Detector Leakage Current,0
25:06:00:00,3,1,16:Charge Loop DC Level,-0.4
25:07:00:00,3,0,11:PRTD 1,-157.81078
25:07:00:00,3,0,12:PRTD 2,-199.23828
25:07:00:00,3,0,13:Ambient Temperature,26.592377
25:07:00:00,3,0,14:LN2 Level,0
25:07:00:00,3,1,15:AC Detector Leakage Current,-262
25:07:00:00,3,1,73:DC Detector Leakage Current,0
25:07:00:00,3,1,16:Charge Loop DC Level,-0.4
25:08:00:00,3,0,11:PRTD 1,-157.79385
25:08:00:00,3,0,12:PRTD 2,-199.23286
25:08:00:00,3,0,13:Ambient Temperature,26.796448
25:08:00:00,3,0,14:LN2 Level,0
25:08:00:00,3,1,15:AC Detector Leakage Current,-262
25:08:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:08:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:09:00:00,3,0,11:PRTD 1,-157.78258
25:09:00:00,3,0,12:PRTD 2,-199.24915
25:09:00:00,3,0,13:Ambient Temperature,26.796448
25:09:00:00,3,0,14:LN2 Level,0
25:09:00:00,3,1,15:AC Detector Leakage Current,-262
25:09:00:00,3,1,73:DC Detector Leakage Current,0
25:09:00:00,3,1,16:Charge Loop DC Level,-0.4
25:10:00:00,3,0,11:PRTD 1,-157.78822
25:10:00:00,3,0,12:PRTD 2,-199.25998
25:10:00:00,3,0,13:Ambient Temperature,26.592377
25:10:00:00,3,0,14:LN2 Level,0
25:10:00:00,3,1,15:AC Detector Leakage Current,-262
25:10:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:10:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:11:00:00,3,0,11:PRTD 1,-157.7995
25:11:00:00,3,0,12:PRTD 2,-199.27083
25:11:00:00,3,0,13:Ambient Temperature,26.388275
25:11:00:00,3,0,14:LN2 Level,0
25:11:00:00,3,1,15:AC Detector Leakage Current,-262
25:11:00:00,3,1,73:DC Detector Leakage Current,0
25:11:00:00,3,1,16:Charge Loop DC Level,-0.4
25:12:00:00,3,0,11:PRTD 1,-157.8164
25:12:00:00,3,0,12:PRTD 2,-199.25998
25:12:00:00,3,0,13:Ambient Temperature,26.388275
25:12:00:00,3,0,14:LN2 Level,0
25:12:00:00,3,1,15:AC Detector Leakage Current,-262
25:12:00:00,3,1,73:DC Detector Leakage Current,0
25:12:00:00,3,1,16:Charge Loop DC Level,-0.4
25:13:00:00,3,0,11:PRTD 1,-157.81078
25:13:00:00,3,0,12:PRTD 2,-199.25998
25:13:00:00,3,0,13:Ambient Temperature,26.184204
25:13:00:00,3,0,14:LN2 Level,0
25:13:00:00,3,1,15:AC Detector Leakage Current,-262
25:13:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:14:00:00,3,0,11:PRTD 1,-157.8164
25:14:00:00,3,0,12:PRTD 2,-199.23286
25:14:00:00,3,0,13:Ambient Temperature,26.184204
25:14:00:00,3,0,14:LN2 Level,0
25:14:00:00,3,1,15:AC Detector Leakage Current,-262
25:14:00:00,3,1,73:DC Detector Leakage Current,0
25:14:00:00,3,1,16:Charge Loop DC Level,-0.4
25:15:00:00,3,0,11:PRTD 1,-157.78822
25:15:00:00,3,0,12:PRTD 2,-199.23286
25:15:00:00,3,0,13:Ambient Temperature,26.592377
25:15:00:00,3,0,14:LN2 Level,0
25:15:00:00,3,1,15:AC Detector Leakage Current,-262
25:15:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:15:00:00,3,1,16:Charge Loop DC Level,-0.37999997
25:16:00:00,3,0,11:PRTD 1,-157.78258
25:16:00:00,3,0,12:PRTD 2,-199.24915
25:16:00:00,3,0,13:Ambient Temperature,26.796448
25:16:00:00,3,0,14:LN2 Level,0
25:16:00:00,3,1,15:AC Detector Leakage Current,-262
25:16:00:00,3,1,73:DC Detector Leakage Current,0
25:16:00:00,3,1,16:Charge Loop DC Level,-0.4
25:17:00:00,3,0,11:PRTD 1,-157.78822
25:17:00:00,3,0,12:PRTD 2,-199.24371
25:17:00:00,3,0,13:Ambient Temperature,26.796448
25:17:00:00,3,0,14:LN2 Level,0
25:17:00:00,3,1,15:AC Detector Leakage Current,-262
25:17:00:00,3,1,73:DC Detector Leakage Current,-31.746033
25:17:00:00,3,1,16:Charge Loop DC Level,-0.46
25:18:00:00,3,0,11:PRTD 1,-157.79385
25:18:00:00,3,0,12:PRTD 2,-199.24371
25:18:00:00,3,0,13:Ambient Temperature,26.592377
25:18:00:00,3,0,14:LN2 Level,0
25:18:00:00,3,1,15:AC Detector Leakage Current,-262
25:18:00:00,3,1,73:DC Detector Leakage Current,0
25:18:00:00,3,1,16:Charge Loop DC Level,-0.4
25:19:00:00,3,0,11:PRTD 1,-157.78822
25:19:00:00,3,0,12:PRTD 2,-199.24915
25:19:00:00,3,0,13:Ambient Temperature,26.388275
25:19:00:00,3,0,14:LN2 Level,0
25:19:00:00,3,1,15:AC Detector Leakage Current,-262
25:19:00:00,3,1,73:DC Detector Leakage Current,0
25:19:00:00,3,1,16:Charge Loop DC Level,-0.4
25:20:00:00,3,0,11:PRTD 1,-157.7544
25:20:00:00,3,0,12:PRTD 2,-199.24915
25:20:00:00,3,0,13:Ambient Temperature,27.00055
25:20:00:00,3,0,14:LN2 Level,0
25:20:00:00,3,1,15:AC Detector Leakage Current,-262
25:20:00:00,3,1,73:DC Detector Leakage Current,0
25:20:00:00,3,1,16:Charge Loop DC Level,-0.4
25:21:00:00,3,0,11:PRTD 1,-157.7262
25:21:00:00,3,0,12:PRTD 2,-199.27083
25:21:00:00,3,0,13:Ambient Temperature,27.00055
25:21:00:00,3,0,14:LN2 Level,0
25:21:00:00,3,1,15:AC Detector Leakage Current,-262
25:21:00:00,3,1,73:DC Detector Leakage Current,-10.582001
25:21:00:00,3,1,16:Charge Loop DC Level,-0.42
25:22:00:00,3,0,11:PRTD 1,-157.73747
25:22:00:00,3,0,12:PRTD 2,-199.26541
25:22:00:00,3,0,13:Ambient Temperature,26.796448
25:22:00:00,3,0,14:LN2 Level,0
25:22:00:00,3,1,15:AC Detector Leakage Current,-262
25:22:00:00,3,1,73:DC Detector Leakage Current,0
25:22:00:00,3,1,16:Charge Loop DC Level,-0.4
25:23:00:00,3,0,11:PRTD 1,-157.73747
25:23:00:00,3,0,12:PRTD 2,-199.26541
25:23:00:00,3,0,13:Ambient Temperature,26.388275
25:23:00:00,3,0,14:LN2 Level,0
25:23:00:00,3,1,15:AC Detector Leakage Current,-262
25:23:00:00,3,1,73:DC Detector Leakage Current,10.582031
25:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997
26:00:00:00,3,0,11:PRTD 1,-157.74312
26:00:00:00,3,0,12:PRTD 2,-199.25998
26:00:00:00,3,0,13:Ambient Temperature,26.592377
26:00:00:00,3,0,14:LN2 Level,0
26:00:00:00,3,1,15:AC Detector Leakage Current,-262
26:00:00:00,3,1,73:DC Detector Leakage Current,-10.582001
26:00:00:00,3,1,16:Charge Loop DC Level,-0.42
26:01:00:00,3,0,11:PRTD 1,-157.70364
26:01:00:00,3,0,12:PRTD 2,-199.24371
26:01:00:00,3,0,13:Ambient Temperature,27.00055
26:01:00:00,3,0,14:LN2 Level,0
26:01:00:00,3,1,15:AC Detector Leakage Current,-262
26:01:00:00,3,1,73:DC Detector Leakage Current,0
26:01:00:00,3,1,16:Charge Loop DC Level,-0.4
26:02:00:00,3,0,11:PRTD 1,-157.70929
26:02:00:00,3,0,12:PRTD 2,-199.27626
26:02:00:00,3,0,13:Ambient Temperature,26.796448
26:02:00:00,3,0,14:LN2 Level,0
26:02:00:00,3,1,15:AC Detector Leakage Current,-262
26:02:00:00,3,1,73:DC Detector Leakage Current,0
26:02:00:00,3,1,16:Charge Loop DC Level,-0.4
26:03:00:00,3,0,11:PRTD 1,-157.74312
26:03:00:00,3,0,12:PRTD 2,-199.24371
26:03:00:00,3,0,13:Ambient Temperature,26.388275
26:03:00:00,3,0,14:LN2 Level,0
26:03:00:00,3,1,15:AC Detector Leakage Current,-262
26:03:00:00,3,1,73:DC Detector Leakage Current,10.582031
26:03:00:00,3,1,16:Charge Loop DC Level,-0.37999997
26:04:00:00,3,0,11:PRTD 1,-157.70364
26:04:00:00,3,0,12:PRTD 2,-199.28168
26:04:00:00,3,0,13:Ambient Temperature,27.00055
26:04:00:00,3,0,14:LN2 Level,0
26:04:00:00,3,1,15:AC Detector Leakage Current,-262
26:04:00:00,3,1,73:DC Detector Leakage Current,-10.582001
26:04:00:00,3,1,16:Charge Loop DC Level,-0.42
26:05:00:00,3,0,11:PRTD 1,-157.74875
26:05:00:00,3,0,12:PRTD 2,-199.25998
26:05:00:00,3,0,13:Ambient Temperature,26.592377
26:05:00:00,3,0,14:LN2 Level,0
26:05:00:00,3,1,15:AC Detector Leakage Current,-262
26:05:00:00,3,1,73:DC Detector Leakage Current,0
26:05:00:00,3,1,16:Charge Loop DC Level,-0.4
26:06:00:00,3,0,11:PRTD 1,-157.70364
26:06:00:00,3,0,12:PRTD 2,-199.25998
26:06:00:00,3,0,13:Ambient Temperature,27.00055
26:06:00:00,3,0,14:LN2 Level,0
26:06:00:00,3,1,15:AC Detector Leakage Current,-262
26:06:00:00,3,1,73:DC Detector Leakage Current,0
26:06:00:00,3,1,16:Charge Loop DC Level,-0.4
26:07:00:00,3,0,11:PRTD 1,-157.73747
26:07:00:00,3,0,12:PRTD 2,-199.25998
26:07:00:00,3,0,13:Ambient Temperature,26.592377
26:07:00:00,3,0,14:LN2 Level,0
26:07:00:00,3,1,15:AC Detector Leakage Current,-262
26:07:00:00,3,1,73:DC Detector Leakage Current,0
26:07:00:00,3,1,16:Charge Loop DC Level,-0.4
26:08:00:00,3,0,11:PRTD 1,-157.698
26:08:00:00,3,0,12:PRTD 2,-199.27083
26:08:00:00,3,0,13:Ambient Temperature,27.00055
26:08:00:00,3,0,14:LN2 Level,0
26:08:00:00,3,1,15:AC Detector Leakage Current,-262
26:08:00:00,3,1,73:DC Detector Leakage Current,0
26:08:00:00,3,1,16:Charge Loop DC Level,-0.4
26:09:00:00,3,0,11:PRTD 1,-157.73184
26:09:00:00,3,0,12:PRTD 2,-199.25998
26:09:00:00,3,0,13:Ambient Temperature,26.388275
26:09:00:00,3,0,14:LN2 Level,0
26:09:00:00,3,1,15:AC Detector Leakage Current,-262
26:09:00:00,3,1,73:DC Detector Leakage Current,0
26:09:00:00,3,1,16:Charge Loop DC Level,-0.4
26:10:00:00,3,0,11:PRTD 1,-157.68674
26:10:00:00,3,0,12:PRTD 2,-199.25998
26:10:00:00,3,0,13:Ambient Temperature,27.00055
26:10:00:00,3,0,14:LN2 Level,0
26:10:00:00,3,1,15:AC Detector Leakage Current,-262
26:10:00:00,3,1,73:DC Detector Leakage Current,-21.164001
26:10:00:00,3,1,16:Charge Loop DC Level,-0.43999997
26:11:00:00,3,0,11:PRTD 1,-157.71492
26:11:00:00,3,0,12:PRTD 2,-199.25456
26:11:00:00,3,0,13:Ambient Temperature,26.796448
26:11:00:00,3,0,14:LN2 Level,0
26:11:00:00,3,1,15:AC Detector Leakage Current,-261
26:11:00:00,3,1,73:DC Detector Leakage Current,0
26:11:00:00,3,1,16:Charge Loop DC Level,-0.4
26:12:00:00,3,0,11:PRTD 1,-157.67545
26:12:00:00,3,0,12:PRTD 2,-199.27626
26:12:00:00,3,0,13:Ambient Temperature,27.00055
26:12:00:00,3,0,14:LN2 Level,0
26:12:00:00,3,1,15:AC Detector Leakage Current,-262
26:12:00:00,3,1,73:DC Detector Leakage Current,10.582031
26:12:00:00,3,1,16:Charge Loop DC Level,-0.37999997
26:13:00:00,3,0,11:PRTD 1,-157.6698
26:13:00:00,3,0,12:PRTD 2,-199.24915
26:13:00:00,3,0,13:Ambient Temperature,27.20462
26:13:00:00,3,0,14:LN2 Level,0
26:13:00:00,3,1,15:AC Detector Leakage Current,-261
26:13:00:00,3,1,73:DC Detector Leakage Current,10.582031
26:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997
26:14:00:00,3,0,11:PRTD 1,-157.68674
26:14:00:00,3,0,12:PRTD 2,-199.27083
26:14:00:00,3,0,13:Ambient Temperature,26.796448
26:14:00:00,3,0,14:LN2 Level,0
26:14:00:00,3,1,15:AC Detector Leakage Current,-262
26:14:00:00,3,1,73:DC Detector Leakage Current,0
26:14:00:00,3,1,16:Charge Loop DC Level,-0.4
26:15:00:00,3,0,11:PRTD 1,-157.698
26:15:00:00,3,0,12:PRTD 2,-199.24915
26:15:00:00,3,0,13:Ambient Temperature,26.796448
26:15:00:00,3,0,14:LN2 Level,0
26:15:00:00,3,1,15:AC Detector Leakage Current,-262
26:15:00:00,3,1,73:DC Detector Leakage Current,0
26:15:00:00,3,1,16:Charge Loop DC Level,-0.4
26:16:00:00,3,0,11:PRTD 1,-157.65854
26:16:00:00,3,0,12:PRTD 2,-199.28168
26:16:00:00,3,0,13:Ambient Temperature,27.408691
26:16:00:00,3,0,14:LN2 Level,0
26:16:00:00,3,1,15:AC Detector Leakage Current,-262
26:16:00:00,3,1,73:DC Detector Leakage Current,0
26:16:00:00,3,1,16:Charge Loop DC Level,-0.4
26:17:00:00,3,0,11:PRTD 1,-157.71492
26:17:00:00,3,0,12:PRTD 2,-199.28711
26:17:00:00,3,0,13:Ambient Temperature,26.592377
26:17:00:00,3,0,14:LN2 Level,0
26:17:00:00,3,1,15:AC Detector Leakage Current,-262
26:17:00:00,3,1,73:DC Detector Leakage Current,-42.328033
26:17:00:00,3,1,16:Charge Loop DC Level,-0.48
26:18:00:00,3,0,11:PRTD 1,-157.67545
26:18:00:00,3,0,12:PRTD 2,-199.27626
26:18:00:00,3,0,13:Ambient Temperature,27.20462
26:18:00:00,3,0,14:LN2 Level,0
26:18:00:00,3,1,15:AC Detector Leakage Current,-262
26:18:00:00,3,1,73:DC Detector Leakage Current,10.582031
26:18:00:00,3,1,16:Charge Loop DC Level,-0.37999997
26:19:00:00,3,0,11:PRTD 1,-157.73184
26:19:00:00,3,0,12:PRTD 2,-199.24915
26:19:00:00,3,0,13:Ambient Temperature,26.592377
26:19:00:00,3,0,14:LN2 Level,0
26:19:00:00,3,1,15:AC Detector Leakage Current,-262
26:19:00:00,3,1,73:DC Detector Leakage Current,-10.582001
26:19:00:00,3,1,16:Charge Loop DC Level,-0.42
26:20:00:00,3,0,11:PRTD 1,-157.71492
26:20:00:00,3,0,12:PRTD 2,-199.29796
26:20:00:00,3,0,13:Ambient Temperature,26.796448
26:20:00:00,3,0,14:LN2 Level,0
26:20:00:00,3,1,15:AC Detector Leakage Current,-262
26:20:00:00,3,1,73:DC Detector Leakage Current,0
26:20:00:00,3,1,16:Charge Loop DC Level,-0.4
26:21:00:00,3,0,11:PRTD 1,-157.70929
26:21:00:00,3,0,12:PRTD 2,-199.24915
26:21:00:00,3,0,13:Ambient Temperature,27.20462
26:21:00:00,3,0,14:LN2 Level,0
26:21:00:00,3,1,15:AC Detector Leakage Current,-262
26:21:00:00,3,1,73:DC Detector Leakage Current,0
26:21:00:00,3,1,16:Charge Loop DC Level,-0.4
26:22:00:00,3,0,11:PRTD 1,-157.73747
26:22:00:00,3,0,12:PRTD 2,-199.24915
26:22:00:00,3,0,13:Ambient Temperature,26.388275
26:22:00:00,3,0,14:LN2 Level,0
26:22:00:00,3,1,15:AC Detector Leakage Current,-262
26:22:00:00,3,1,73:DC Detector Leakage Current,0
26:22:00:00,3,1,16:Charge Loop DC Level,-0.4
26:23:00:00,3,0,11:PRTD 1,-157.70364
26:23:00:00,3,0,12:PRTD 2,-199.28711
26:23:00:00,3,0,13:Ambient Temperature,27.00055
26:23:00:00,3,0,14:LN2 Level,0
26:23:00:00,3,1,15:AC Detector Leakage Current,-262
26:23:00:00,3,1,73:DC Detector Leakage Current,10.582031
26:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997
27:00:00:00,3,0,11:PRTD 1,-157.68109
27:00:00:00,3,0,12:PRTD 2,-199.28711
27:00:00:00,3,0,13:Ambient Temperature,27.20462
27:00:00:00,3,0,14:LN2 Level,0
27:00:00:00,3,1,15:AC Detector Leakage Current,-262
27:00:00:00,3,1,73:DC Detector Leakage Current,0
27:00:00:00,3,1,16:Charge Loop DC Level,-0.4
27:01:00:00,3,0,11:PRTD 1,-157.66417
27:01:00:00,3,0,12:PRTD 2,-199.28168
27:01:00:00,3,0,13:Ambient Temperature,27.408691
27:01:00:00,3,0,14:LN2 Level,0
27:01:00:00,3,1,15:AC Detector Leakage Current,-262
27:01:00:00,3,1,73:DC Detector Leakage Current,0
27:01:00:00,3,1,16:Charge Loop DC Level,-0.4
27:02:00:00,3,0,11:PRTD 1,-157.6698
27:02:00:00,3,0,12:PRTD 2,-199.26541
27:02:00:00,3,0,13:Ambient Temperature,27.408691
27:02:00:00,3,0,14:LN2 Level,0
27:02:00:00,3,1,15:AC Detector Leakage Current,-262
27:02:00:00,3,1,73:DC Detector Leakage Current,0
27:02:00:00,3,1,16:Charge Loop DC Level,-0.4
27:03:00:00,3,0,11:PRTD 1,-157.69237
27:03:00:00,3,0,12:PRTD 2,-199.25456
27:03:00:00,3,0,13:Ambient Temperature,27.20462
27:03:00:00,3,0,14:LN2 Level,0
27:03:00:00,3,1,15:AC Detector Leakage Current,-262
27:03:00:00,3,1,73:DC Detector Leakage Current,0
27:03:00:00,3,1,16:Charge Loop DC Level,-0.4
27:04:00:00,3,0,11:PRTD 1,-157.72057
27:04:00:00,3,0,12:PRTD 2,-199.25456
27:04:00:00,3,0,13:Ambient Temperature,26.592377
27:04:00:00,3,0,14:LN2 Level,0
