Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
46:01:00:00,3,1,15:AC Detector Leakage Current,-255
46:01:00:00,3,1,73:DC Detector Leakage Current,-10.582001
46:01:00:00,3,1,16:Charge Loop DC Level,-0.42
46:02:00:00,3,0,11:PRTD 1,-137.54095
46:02:00:00,3,0,12:PRTD 2,-185.89114
46:02:00:00,3,0,13:Ambient Temperature,41.082184
46:02:00:00,3,0,14:LN2 Level,0
46:02:00:00,3,1,15:AC Detector Leakage Current,-255
46:02:00:00,3,1,73:DC Detector Leakage Current,0
46:02:00:00,3,1,16:Charge Loop DC Level,-0.4
46:03:00:00,3,0,11:PRTD 1,-135.35199
46:03:00:00,3,0,12:PRTD 2,-184.30222
46:03:00:00,3,0,13:Ambient Temperature,41.082184
46:03:00:00,3,0,14:LN2 Level,0
46:03:00:00,3,1,15:AC Detector Leakage Current,-254
46:03:00:00,3,1,73:DC Detector Leakage Current,0
46:03:00:00,3,1,16:Charge Loop DC Level,-0.4
46:04:00:00,3,0,11:PRTD 1,-132.82465
46:04:00:00,3,0,12:PRTD 2,-182.40778
46:04:00:00,3,0,13:Ambient Temperature,40.67404
46:04:00:00,3,0,14:LN2 Level,0
46:04:00:00,3,1,15:AC Detector Leakage Current,-255
46:04:00:00,3,1,73:DC Detector Leakage Current,-10.582001
46:04:00:00,3,1,16:Charge Loop DC Level,-0.42
46:05:00:00,3,0,11:PRTD 1,-129.78918
46:05:00:00,3,0,12:PRTD 2,-180.09023
46:05:00:00,3,0,13:Ambient Temperature,40.0618
46:05:00:00,3,0,14:LN2 Level,0
46:05:00:00,3,1,15:AC Detector Leakage Current,-256
46:05:00:00,3,1,73:DC Detector Leakage Current,-10.582001
46:05:00:00,3,1,16:Charge Loop DC Level,-0.42
46:06:00:00,3,0,11:PRTD 1,-126.102585
46:06:00:00,3,0,12:PRTD 2,-177.03662
46:06:00:00,3,0,13:Ambient Temperature,39.449524
46:06:00:00,3,0,14:LN2 Level,0
46:06:00:00,3,1,15:AC Detector Leakage Current,-256
46:06:00:00,3,1,73:DC Detector Leakage Current,-42.328033
46:06:00:00,3,1,16:Charge Loop DC Level,-0.48
46:07:00:00,3,0,11:PRTD 1,-121.06623
46:07:00:00,3,0,12:PRTD 2,-172.79591
46:07:00:00,3,0,13:Ambient Temperature,38.63321
46:07:00:00,3,0,14:LN2 Level,0
46:07:00:00,3,1,15:AC Detector Leakage Current,-256
46:07:00:00,3,1,73:DC Detector Leakage Current,-105.82012
46:07:00:00,3,1,16:Charge Loop DC Level,-0.6
46:08:00:00,3,0,11:PRTD 1,-114.03664
46:08:00:00,3,0,12:PRTD 2,-166.96286
46:08:00:00,3,0,13:Ambient Temperature,37.408722
46:08:00:00,3,0,14:LN2 Level,0
46:08:00:00,3,1,15:AC Detector Leakage Current,-257
46:08:00:00,3,1,73:DC Detector Leakage Current,-179.89418
46:08:00:00,3,1,16:Charge Loop DC Level,-0.74
46:09:00:00,3,0,11:PRTD 1,-83.83675
46:09:00:00,3,0,12:PRTD 2,-100.113815
46:09:00:00,3,0,13:Ambient Temperature,34.551575
46:09:00:00,3,0,14:LN2 Level,0
46:09:00:00,3,1,15:AC Detector Leakage Current,-258
46:09:00:00,3,1,73:DC Detector Leakage Current,-169.31218
46:09:00:00,3,1,16:Charge Loop DC Level,-0.72
46:09:25:29,1,0,08:-12VSupply,-10.73
46:09:25:29,1,1,16:Charge Loop DC Level,-23.48
46:09:25:29,1,1,73:DC Detector Leakage Current,-12211.641
46:09:25:34,2,0,08:-12VSupply,-11.925
46:09:25:34,2,1,16:Charge Loop DC Level,-0.6999999
46:09:25:34,2,1,73:DC Detector Leakage Current,-158.73012
46:10:00:00,3,0,11:PRTD 1,-40.091446
46:10:00:00,3,0,12:PRTD 2,-40.091446
46:10:00:00,3,0,13:Ambient Temperature,32.714844
46:10:00:00,3,0,14:LN2 Level,0
46:10:00:00,3,1,15:AC Detector Leakage Current,-259
46:10:00:00,3,1,73:DC Detector Leakage Current,-116.40212
46:10:00:00,3,1,16:Charge Loop DC Level,-0.62
46:11:00:00,3,0,11:PRTD 1,-10.828949
46:11:00:00,3,0,12:PRTD 2,-46.351242
46:11:00:00,3,0,13:Ambient Temperature,34.143402
46:11:00:00,3,0,14:LN2 Level,0
46:11:00:00,3,1,15:AC Detector Leakage Current,-258
46:11:00:00,3,1,73:DC Detector Leakage Current,116.40212
46:11:00:00,3,1,16:Charge Loop DC Level,-0.18
46:12:00:00,3,0,11:PRTD 1,-29.255783
46:12:00:00,3,0,12:PRTD 2,-101.23872
46:12:00:00,3,0,13:Ambient Temperature,36.592377
46:12:00:00,3,0,14:LN2 Level,0
46:12:00:00,3,1,15:AC Detector Leakage Current,-257
46:12:00:00,3,1,73:DC Detector Leakage Current,-84.65605
46:12:00:00,3,1,16:Charge Loop DC Level,-0.55999994
46:13:00:00,3,0,11:PRTD 1,-51.019196
46:13:00:00,3,0,12:PRTD 2,-128.29742
46:13:00:00,3,0,13:Ambient Temperature,38.020966
46:13:00:00,3,0,14:LN2 Level,0
46:13:00:00,3,1,15:AC Detector Leakage Current,-257
46:13:00:00,3,1,73:DC Detector Leakage Current,-137.56612
46:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997
46:14:00:00,3,0,11:PRTD 1,-71.637634
46:14:00:00,3,0,12:PRTD 2,-147.68423
46:14:00:00,3,0,13:Ambient Temperature,38.83728
46:14:00:00,3,0,14:LN2 Level,0
46:14:00:00,3,1,15:AC Detector Leakage Current,-256
46:14:00:00,3,1,73:DC Detector Leakage Current,-148.14812
46:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995
46:15:00:00,3,0,11:PRTD 1,-89.2861
46:15:00:00,3,0,12:PRTD 2,-161.04794
46:15:00:00,3,0,13:Ambient Temperature,39.04138
46:15:00:00,3,0,14:LN2 Level,0
46:15:00:00,3,1,15:AC Detector Leakage Current,-256
46:15:00:00,3,1,73:DC Detector Leakage Current,-169.31218
46:15:00:00,3,1,16:Charge Loop DC Level,-0.72
46:16:00:00,3,0,11:PRTD 1,-103.703995
46:16:00:00,3,0,12:PRTD 2,-170.37392
46:16:00:00,3,0,13:Ambient Temperature,39.245453
46:16:00:00,3,0,14:LN2 Level,0
46:16:00:00,3,1,15:AC Detector Leakage Current,-256
46:16:00:00,3,1,73:DC Detector Leakage Current,-169.31218
46:16:00:00,3,1,16:Charge Loop DC Level,-0.72
46:17:00:00,3,0,11:PRTD 1,-115.28911
46:17:00:00,3,0,12:PRTD 2,-177.2028
46:17:00:00,3,0,13:Ambient Temperature,39.449524
46:17:00:00,3,0,14:LN2 Level,0
46:17:00:00,3,1,15:AC Detector Leakage Current,-256
46:17:00:00,3,1,73:DC Detector Leakage Current,-169.31218
46:17:00:00,3,1,16:Charge Loop DC Level,-0.72
46:18:00:00,3,0,11:PRTD 1,-124.5829
46:18:00:00,3,0,12:PRTD 2,-182.3692
46:18:00:00,3,0,13:Ambient Temperature,39.653625
46:18:00:00,3,0,14:LN2 Level,0
46:18:00:00,3,1,15:AC Detector Leakage Current,-256
46:18:00:00,3,1,73:DC Detector Leakage Current,-179.89418
46:18:00:00,3,1,16:Charge Loop DC Level,-0.74
46:19:00:00,3,0,11:PRTD 1,-132.0867
46:19:00:00,3,0,12:PRTD 2,-186.28113
46:19:00:00,3,0,13:Ambient Temperature,39.857697
46:19:00:00,3,0,14:LN2 Level,0
46:19:00:00,3,1,15:AC Detector Leakage Current,-256
46:19:00:00,3,1,73:DC Detector Leakage Current,-137.56612
46:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997
46:19:38:44,2,0,12:PRTD 2,-188.3002
46:20:00:00,3,0,11:PRTD 1,-137.95416
46:20:00:00,3,0,12:PRTD 2,-189.259
46:20:00:00,3,0,13:Ambient Temperature,40.26587
46:20:00:00,3,0,14:LN2 Level,0
46:20:00:00,3,1,15:AC Detector Leakage Current,-256
46:20:00:00,3,1,73:DC Detector Leakage Current,-31.746033
46:20:00:00,3,1,16:Charge Loop DC Level,-0.46
46:21:00:00,3,0,11:PRTD 1,-142.54669
46:21:00:00,3,0,12:PRTD 2,-191.73685
46:21:00:00,3,0,13:Ambient Temperature,39.245453
46:21:00:00,3,0,14:LN2 Level,0
46:21:00:00,3,1,15:AC Detector Leakage Current,-256
46:21:00:00,3,1,73:DC Detector Leakage Current,0
46:21:00:00,3,1,16:Charge Loop DC Level,-0.4
46:22:00:00,3,0,11:PRTD 1,-147.13794
46:22:00:00,3,0,12:PRTD 2,-194.74829
46:22:00:00,3,0,13:Ambient Temperature,35.776062
46:22:00:00,3,0,14:LN2 Level,0
46:22:00:00,3,1,15:AC Detector Leakage Current,-258
46:22:00:00,3,1,73:DC Detector Leakage Current,0
46:22:00:00,3,1,16:Charge Loop DC Level,-0.4
46:22:44:44,1,0,12:PRTD 2,-187.9932
46:23:00:00,3,0,11:PRTD 1,-142.10657
46:23:00:00,3,0,12:PRTD 2,-166.58817
46:23:00:00,3,0,13:Ambient Temperature,33.93933
46:23:00:00,3,0,14:LN2 Level,0
46:23:00:00,3,1,15:AC Detector Leakage Current,-258
46:23:00:00,3,1,73:DC Detector Leakage Current,10.582031
46:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997
47:00:00:00,3,0,11:PRTD 1,-112.48973
47:00:00:00,3,0,12:PRTD 2,-123.677124
47:00:00:00,3,0,13:Ambient Temperature,30.878082
47:00:00:00,3,0,14:LN2 Level,0
47:00:00:00,3,1,15:AC Detector Leakage Current,-259
47:00:00:00,3,1,73:DC Detector Leakage Current,-21.164001
47:00:00:00,3,1,16:Charge Loop DC Level,-0.43999997
47:01:00:00,3,0,11:PRTD 1,-79.5927
47:01:00:00,3,0,12:PRTD 2,-82.7921
47:01:00:00,3,0,13:Ambient Temperature,28.225037
47:01:00:00,3,0,14:LN2 Level,0
47:01:00:00,3,1,15:AC Detector Leakage Current,-261
47:01:00:00,3,1,73:DC Detector Leakage Current,-158.73012
47:01:00:00,3,1,16:Charge Loop DC Level,-0.6999999
47:02:00:00,3,0,11:PRTD 1,-44.094635
47:02:00:00,3,0,12:PRTD 2,-43.5562
47:02:00:00,3,0,13:Ambient Temperature,26.184204
47:02:00:00,3,0,14:LN2 Level,0
47:02:00:00,3,1,15:AC Detector Leakage Current,-262
47:02:00:00,3,1,73:DC Detector Leakage Current,-116.40212
47:02:00:00,3,1,16:Charge Loop DC Level,-0.62
47:03:00:00,3,0,11:PRTD 1,-14.361908
47:03:00:00,3,0,12:PRTD 2,-16.22609
47:03:00:00,3,0,13:Ambient Temperature,26.388275
47:03:00:00,3,0,14:LN2 Level,0
47:03:00:00,3,1,15:AC Detector Leakage Current,-262
47:03:00:00,3,1,73:DC Detector Leakage Current,63.492065
47:03:00:00,3,1,16:Charge Loop DC Level,-0.28
47:04:00:00,3,0,11:PRTD 1,3.5753021
47:04:00:00,3,0,12:PRTD 2,-0.51519775
47:04:00:00,3,0,13:Ambient Temperature,28.020935
47:04:00:00,3,0,14:LN2 Level,0
47:04:00:00,3,1,15:AC Detector Leakage Current,-261
47:04:00:00,3,1,73:DC Detector Leakage Current,931.2169
47:04:00:00,3,1,16:Charge Loop DC Level,1.3599999
47:04:02:49,1,1,73:DC Detector Leakage Current,1005.291
47:05:00:00,3,0,11:PRTD 1,13.606354
47:05:00:00,3,0,12:PRTD 2,7.9093323
47:05:00:00,3,0,13:Ambient Temperature,29.857697
47:05:00:00,3,0,14:LN2 Level,0
47:05:00:00,3,1,15:AC Detector Leakage Current,-260
47:05:00:00,3,1,73:DC Detector Leakage Current,2582.0105
47:05:00:00,3,1,16:Charge Loop DC Level,4.4799995
47:06:00:00,3,0,11:PRTD 1,19.060425
47:06:00:00,3,0,12:PRTD 2,12.479385
47:06:00:00,3,0,13:Ambient Temperature,31.082184
47:06:00:00,3,0,14:LN2 Level,0
47:06:00:00,3,1,15:AC Detector Leakage Current,-259
47:06:00:00,3,1,73:DC Detector Leakage Current,4338.6245
47:06:00:00,3,1,16:Charge Loop DC Level,7.7999997
47:07:00:00,3,0,11:PRTD 1,22.013428
47:07:00:00,3,0,12:PRTD 2,14.920013
47:07:00:00,3,0,13:Ambient Temperature,31.898499
47:07:00:00,3,0,14:LN2 Level,0
47:07:00:00,3,1,15:AC Detector Leakage Current,-259
47:07:00:00,3,1,73:DC Detector Leakage Current,5724.8677
47:07:00:00,3,1,16:Charge Loop DC Level,10.42
47:08:00:00,3,0,11:PRTD 1,23.76593
47:08:00:00,3,0,12:PRTD 2,16.375977
47:08:00:00,3,0,13:Ambient Temperature,32.918915
47:08:00:00,3,0,14:LN2 Level,0
47:08:00:00,3,1,15:AC Detector Leakage Current,-258
47:08:00:00,3,1,73:DC Detector Leakage Current,6730.158
47:08:00:00,3,1,16:Charge Loop DC Level,12.32
47:09:00:00,3,0,11:PRTD 1,25.12674
47:09:00:00,3,0,12:PRTD 2,17.621277
47:09:00:00,3,0,13:Ambient Temperature,33.73523
47:09:00:00,3,0,14:LN2 Level,0
47:09:00:00,3,1,15:AC Detector Leakage Current,-258
47:09:00:00,3,1,73:DC Detector Leakage Current,7640.2114
47:09:00:00,3,1,16:Charge Loop DC Level,14.04
47:10:00:00,3,0,11:PRTD 1,25.959259
47:10:00:00,3,0,12:PRTD 2,18.372833
47:10:00:00,3,0,13:Ambient Temperature,34.143402
47:10:00:00,3,0,14:LN2 Level,0
47:10:00:00,3,1,15:AC Detector Leakage Current,-258
47:10:00:00,3,1,73:DC Detector Leakage Current,8264.55
47:10:00:00,3,1,16:Charge Loop DC Level,15.219999
47:11:00:00,3,0,11:PRTD 1,26.443481
47:11:00:00,3,0,12:PRTD 2,18.809784
47:11:00:00,3,0,13:Ambient Temperature,34.143402
47:11:00:00,3,0,14:LN2 Level,0
47:11:00:00,3,1,15:AC Detector Leakage Current,-258
47:11:00:00,3,1,73:DC Detector Leakage Current,8666.666
47:11:00:00,3,1,16:Charge Loop DC Level,15.98
47:12:00:00,3,0,11:PRTD 1,26.508087
47:12:00:00,3,0,12:PRTD 2,18.83548
47:12:00:00,3,0,13:Ambient Temperature,33.73523
47:12:00:00,3,0,14:LN2 Level,0
47:12:00:00,3,1,15:AC Detector Leakage Current,-258
47:12:00:00,3,1,73:DC Detector Leakage Current,8751.322
47:12:00:00,3,1,16:Charge Loop DC Level,16.14
47:13:00:00,3,0,11:PRTD 1,26.443481
47:13:00:00,3,0,12:PRTD 2,18.719788
47:13:00:00,3,0,13:Ambient Temperature,33.53116
47:13:00:00,3,0,14:LN2 Level,0
47:13:00:00,3,1,15:AC Detector Leakage Current,-258
47:13:00:00,3,1,73:DC Detector Leakage Current,8740.741
47:13:00:00,3,1,16:Charge Loop DC Level,16.12
47:14:00:00,3,0,11:PRTD 1,26.346619
47:14:00:00,3,0,12:PRTD 2,18.610565
47:14:00:00,3,0,13:Ambient Temperature,33.53116
47:14:00:00,3,0,14:LN2 Level,0
47:14:00:00,3,1,15:AC Detector Leakage Current,-259
47:14:00:00,3,1,73:DC Detector Leakage Current,8687.831
47:14:00:00,3,1,16:Charge Loop DC Level,16.02
47:15:00:00,3,0,11:PRTD 1,26.243317
47:15:00:00,3,0,12:PRTD 2,18.501343
47:15:00:00,3,0,13:Ambient Temperature,33.327087
47:15:00:00,3,0,14:LN2 Level,0
47:15:00:00,3,1,15:AC Detector Leakage Current,-259
47:15:00:00,3,1,73:DC Detector Leakage Current,8634.92
47:15:00:00,3,1,16:Charge Loop DC Level,15.919999
47:16:00:00,3,0,11:PRTD 1,26.107758
47:16:00:00,3,0,12:PRTD 2,18.372833
47:16:00:00,3,0,13:Ambient Temperature,33.122986
47:16:00:00,3,0,14:LN2 Level,0
47:16:00:00,3,1,15:AC Detector Leakage Current,-258
47:16:00:00,3,1,73:DC Detector Leakage Current,8550.265
47:16:00:00,3,1,16:Charge Loop DC Level,15.759999
47:17:00:00,3,0,11:PRTD 1,25.997986
47:17:00:00,3,0,12:PRTD 2,18.244324
47:17:00:00,3,0,13:Ambient Temperature,33.122986
47:17:00:00,3,0,14:LN2 Level,0
47:17:00:00,3,1,15:AC Detector Leakage Current,-259
47:17:00:00,3,1,73:DC Detector Leakage Current,8476.19
47:17:00:00,3,1,16:Charge Loop DC Level,15.62
47:18:00:00,3,0,11:PRTD 1,25.784973
47:18:00:00,3,0,12:PRTD 2,18.070892
47:18:00:00,3,0,13:Ambient Temperature,32.510742
47:18:00:00,3,0,14:LN2 Level,0
47:18:00:00,3,1,15:AC Detector Leakage Current,-258
47:18:00:00,3,1,73:DC Detector Leakage Current,8349.206
47:18:00:00,3,1,16:Charge Loop DC Level,15.379999
47:19:00:00,3,0,11:PRTD 1,25.391296
47:19:00:00,3,0,12:PRTD 2,17.647003
47:19:00:00,3,0,13:Ambient Temperature,32.1026
47:19:00:00,3,0,14:LN2 Level,0
47:19:00:00,3,1,15:AC Detector Leakage Current,-259
47:19:00:00,3,1,73:DC Detector Leakage Current,8063.4917
47:19:00:00,3,1,16:Charge Loop DC Level,14.839999
47:20:00:00,3,0,11:PRTD 1,25.094482
47:20:00:00,3,0,12:PRTD 2,17.338776
47:20:00:00,3,0,13:Ambient Temperature,32.1026
47:20:00:00,3,0,14:LN2 Level,0
47:20:00:00,3,1,15:AC Detector Leakage Current,-259
47:20:00:00,3,1,73:DC Detector Leakage Current,7873.0156
47:20:00:00,3,1,16:Charge Loop DC Level,14.48
47:21:00:00,3,0,11:PRTD 1,24.862213
47:21:00:00,3,0,12:PRTD 2,17.120483
47:21:00:00,3,0,13:Ambient Temperature,31.898499
47:21:00:00,3,0,14:LN2 Level,0
47:21:00:00,3,1,15:AC Detector Leakage Current,-259
47:21:00:00,3,1,73:DC Detector Leakage Current,7724.867
47:21:00:00,3,1,16:Charge Loop DC Level,14.2
47:22:00:00,3,0,11:PRTD 1,24.707397
47:22:00:00,3,0,12:PRTD 2,16.985657
47:22:00:00,3,0,13:Ambient Temperature,31.694427
47:22:00:00,3,0,14:LN2 Level,0
47:22:00:00,3,1,15:AC Detector Leakage Current,-259
47:22:00:00,3,1,73:DC Detector Leakage Current,7640.2114
47:22:00:00,3,1,16:Charge Loop DC Level,14.04
47:23:00:00,3,0,11:PRTD 1,24.610657
47:23:00:00,3,0,12:PRTD 2,16.889374
47:23:00:00,3,0,13:Ambient Temperature,31.694427
47:23:00:00,3,0,14:LN2 Level,0
47:23:00:00,3,1,15:AC Detector Leakage Current,-259
47:23:00:00,3,1,73:DC Detector Leakage Current,7576.7188
47:23:00:00,3,1,16:Charge Loop DC Level,13.919999
48:00:00:00,3,0,11:PRTD 1,24.546173
48:00:00:00,3,0,12:PRTD 2,16.831635
48:00:00:00,3,0,13:Ambient Temperature,31.694427
48:00:00:00,3,0,14:LN2 Level,0
48:00:00:00,3,1,15:AC Detector Leakage Current,-259
48:00:00:00,3,1,73:DC Detector Leakage Current,7544.973
48:00:00:00,3,1,16:Charge Loop DC Level,13.86
48:01:00:00,3,0,11:PRTD 1,24.494568
48:01:00:00,3,0,12:PRTD 2,16.793121
48:01:00:00,3,0,13:Ambient Temperature,31.694427
48:01:00:00,3,0,14:LN2 Level,0
48:01:00:00,3,1,15:AC Detector Leakage Current,-259
48:01:00:00,3,1,73:DC Detector Leakage Current,7513.227
48:01:00:00,3,1,16:Charge Loop DC Level,13.799999
48:02:00:00,3,0,11:PRTD 1,24.47522
48:02:00:00,3,0,12:PRTD 2,16.748169
48:02:00:00,3,0,13:Ambient Temperature,31.694427
48:02:00:00,3,0,14:LN2 Level,0
48:02:00:00,3,1,15:AC Detector Leakage Current,-259
48:02:00:00,3,1,73:DC Detector Leakage Current,7502.645
48:02:00:00,3,1,16:Charge Loop DC Level,13.78
48:03:00:00,3,0,11:PRTD 1,24.449402
48:03:00:00,3,0,12:PRTD 2,16.735321
48:03:00:00,3,0,13:Ambient Temperature,31.694427
48:03:00:00,3,0,14:LN2 Level,0
48:03:00:00,3,1,15:AC Detector Leakage Current,-259
48:03:00:00,3,1,73:DC Detector Leakage Current,7492.063
48:03:00:00,3,1,16:Charge Loop DC Level,13.759999
48:04:00:00,3,0,11:PRTD 1,24.417175
48:04:00:00,3,0,12:PRTD 2,8.841446
48:04:00:00,3,0,13:Ambient Temperature,31.490326
48:04:00:00,3,0,14:LN2 Level,0
48:04:00:00,3,1,15:AC Detector Leakage Current,-259
48:04:00:00,3,1,73:DC Detector Leakage Current,7481.481
48:04:00:00,3,1,16:Charge Loop DC Level,13.74
48:04:41:39,2,1,73:DC Detector Leakage Current,994.709
48:05:00:00,3,0,11:PRTD 1,-6.848526
48:05:00:00,3,0,12:PRTD 2,-86.14514
48:05:00:00,3,0,13:Ambient Temperature,27.816864
48:05:00:00,3,0,14:LN2 Level,0
48:05:00:00,3,1,15:AC Detector Leakage Current,-261
48:05:00:00,3,1,73:DC Detector Leakage Current,296.2963
48:05:00:00,3,1,16:Charge Loop DC Level,0.16
48:06:00:00,3,0,11:PRTD 1,-37.52588
48:06:00:00,3,0,12:PRTD 2,-122.16013
48:06:00:00,3,0,13:Ambient Temperature,28.020935
48:06:00:00,3,0,14:LN2 Level,0
48:06:00:00,3,1,15:AC Detector Leakage Current,-261
48:06:00:00,3,1,73:DC Detector Leakage Current,-105.82012
48:06:00:00,3,1,16:Charge Loop DC Level,-0.6
48:07:00:00,3,0,11:PRTD 1,-64.73604
48:07:00:00,3,0,12:PRTD 2,-147.23471
48:07:00:00,3,0,13:Ambient Temperature,29.653595
48:07:00:00,3,0,14:LN2 Level,0
48:07:00:00,3,1,15:AC Detector Leakage Current,-260
48:07:00:00,3,1,73:DC Detector Leakage Current,-137.56612
48:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997
48:08:00:00,3,0,11:PRTD 1,-87.37854
48:08:00:00,3,0,12:PRTD 2,-164.09627
48:08:00:00,3,0,13:Ambient Temperature,29.449524
48:08:00:00,3,0,14:LN2 Level,0
48:08:00:00,3,1,15:AC Detector Leakage Current,-260
48:08:00:00,3,1,73:DC Detector Leakage Current,-158.73012
48:08:00:00,3,1,16:Charge Loop DC Level,-0.6999999
48:09:00:00,3,0,11:PRTD 1,-104.79022
48:09:00:00,3,0,12:PRTD 2,-174.452
48:09:00:00,3,0,13:Ambient Temperature,30.265839
48:09:00:00,3,0,14:LN2 Level,0
48:09:00:00,3,1,15:AC Detector Leakage Current,-260
48:09:00:00,3,1,73:DC Detector Leakage Current,-169.31218
48:09:00:00,3,1,16:Charge Loop DC Level,-0.72
48:10:00:00,3,0,11:PRTD 1,-118.128654
48:10:00:00,3,0,12:PRTD 2,-181.5255
48:10:00:00,3,0,13:Ambient Temperature,30.674011
48:10:00:00,3,0,14:LN2 Level,0
48:10:00:00,3,1,15:AC Detector Leakage Current,-260
48:10:00:00,3,1,73:DC Detector Leakage Current,-169.31218
48:10:00:00,3,1,16:Charge Loop DC Level,-0.72
48:11:00:00,3,0,11:PRTD 1,-128.80067
48:11:00:00,3,0,12:PRTD 2,-187.13202
48:11:00:00,3,0,13:Ambient Temperature,30.674011
48:11:00:00,3,0,14:LN2 Level,0
48:11:00:00,3,1,15:AC Detector Leakage Current,-260
48:11:00:00,3,1,73:DC Detector Leakage Current,-169.31218
48:11:00:00,3,1,16:Charge Loop DC Level,-0.72
48:11:14:29,2,0,12:PRTD 2,-188.3002
48:12:00:00,3,0,11:PRTD 1,-137.4032
48:12:00:00,3,0,12:PRTD 2,-191.5183
48:12:00:00,3,0,13:Ambient Temperature,30.46994
48:12:00:00,3,0,14:LN2 Level,0
48:12:00:00,3,1,15:AC Detector Leakage Current,-260
48:12:00:00,3,1,73:DC Detector Leakage Current,-52.910034
48:12:00:00,3,1,16:Charge Loop DC Level,-0.49999997
48:13:00:00,3,0,11:PRTD 1,-144.2656
48:13:00:00,3,0,12:PRTD 2,-194.99341
48:13:00:00,3,0,13:Ambient Temperature,30.46994
48:13:00:00,3,0,14:LN2 Level,0
48:13:00:00,3,1,15:AC Detector Leakage Current,-260
48:13:00:00,3,1,73:DC Detector Leakage Current,-10.582001
48:13:00:00,3,1,16:Charge Loop DC Level,-0.42
48:14:00:00,3,0,11:PRTD 1,-149.62827
48:14:00:00,3,0,12:PRTD 2,-197.69672
48:14:00:00,3,0,13:Ambient Temperature,30.265839
48:14:00:00,3,0,14:LN2 Level,0
48:14:00:00,3,1,15:AC Detector Leakage Current,-260
48:14:00:00,3,1,73:DC Detector Leakage Current,0
48:14:00:00,3,1,16:Charge Loop DC Level,-0.4
48:14:20:39,1,1,73:DC Detector Leakage Current,1047.619
48:14:20:44,2,1,73:DC Detector Leakage Current,0
48:15:00:00,3,0,11:PRTD 1,-153.44968
48:15:00:00,3,0,12:PRTD 2,-198.9562
48:15:00:00,3,0,13:Ambient Temperature,30.265839
48:15:00:00,3,0,14:LN2 Level,0
48:15:00:00,3,1,15:AC Detector Leakage Current,-260
48:15:00:00,3,1,73:DC Detector Leakage Current,0
48:15:00:00,3,1,16:Charge Loop DC Level,-0.4
48:15:03:39,2,0,11:PRTD 1,-153.60814
48:16:00:00,3,0,11:PRTD 1,-155.42896
48:16:00:00,3,0,12:PRTD 2,-198.92365
48:16:00:00,3,0,13:Ambient Temperature,30.061768
48:16:00:00,3,0,14:LN2 Level,0
48:16:00:00,3,1,15:AC Detector Leakage Current,-261
48:16:00:00,3,1,73:DC Detector Leakage Current,0
48:16:00:00,3,1,16:Charge Loop DC Level,-0.4
48:17:00:00,3,0,11:PRTD 1,-156.70517
48:17:00:00,3,0,12:PRTD 2,-198.8911
48:17:00:00,3,0,13:Ambient Temperature,29.041351
48:17:00:00,3,0,14:LN2 Level,0
48:17:00:00,3,1,15:AC Detector Leakage Current,-261
48:17:00:00,3,1,73:DC Detector Leakage Current,10.582031
48:17:00:00,3,1,16:Charge Loop DC Level,-0.37999997
48:18:00:00,3,0,11:PRTD 1,-157.51192
48:18:00:00,3,0,12:PRTD 2,-198.87482
48:18:00:00,3,0,13:Ambient Temperature,28.633179
48:18:00:00,3,0,14:LN2 Level,0
48:18:00:00,3,1,15:AC Detector Leakage Current,-261
48:18:00:00,3,1,73:DC Detector Leakage Current,10.582031
48:18:00:00,3,1,16:Charge Loop DC Level,-0.37999997
48:19:00:00,3,0,11:PRTD 1,-157.97427
48:19:00:00,3,0,12:PRTD 2,-198.86397
48:19:00:00,3,0,13:Ambient Temperature,28.633179
48:19:00:00,3,0,14:LN2 Level,0
48:19:00:00,3,1,15:AC Detector Leakage Current,-261
48:19:00:00,3,1,73:DC Detector Leakage Current,10.582031
48:19:00:00,3,1,16:Charge Loop DC Level,-0.37999997
48:20:00:00,3,0,11:PRTD 1,-158.26172
48:20:00:00,3,0,12:PRTD 2,-198.85854
48:20:00:00,3,0,13:Ambient Temperature,28.429108
48:20:00:00,3,0,14:LN2 Level,0
48:20:00:00,3,1,15:AC Detector Leakage Current,-261
48:20:00:00,3,1,73:DC Detector Leakage Current,0
48:20:00:00,3,1,16:Charge Loop DC Level,-0.4
48:21:00:00,3,0,11:PRTD 1,-158.42514
48:21:00:00,3,0,12:PRTD 2,-198.85854
48:21:00:00,3,0,13:Ambient Temperature,28.225037
48:21:00:00,3,0,14:LN2 Level,0
48:21:00:00,3,1,15:AC Detector Leakage Current,-261
48:21:00:00,3,1,73:DC Detector Leakage Current,0
48:21:00:00,3,1,16:Charge Loop DC Level,-0.4
48:22:00:00,3,0,11:PRTD 1,-158.5153
48:22:00:00,3,0,12:PRTD 2,-198.85854
48:22:00:00,3,0,13:Ambient Temperature,28.225037
48:22:00:00,3,0,14:LN2 Level,0
48:22:00:00,3,1,15:AC Detector Leakage Current,-261
48:22:00:00,3,1,73:DC Detector Leakage Current,0
48:22:00:00,3,1,16:Charge Loop DC Level,-0.4
48:23:00:00,3,0,11:PRTD 1,-158.56601
