Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
2:22:00:00,3,0,13:Ambient Temperature,33.327087
2:22:00:00,3,0,14:LN2 Level,0
2:22:00:00,3,1,15:AC Detector Leakage Current,-259
2:22:00:00,3,1,73:DC Detector Leakage Current,0
2:22:00:00,3,1,16:Charge Loop DC Level,-0.4
2:23:00:00,3,0,11:PRTD 1,-157.5965
2:23:00:00,3,0,12:PRTD 2,-198.54378
2:23:00:00,3,0,13:Ambient Temperature,33.327087
2:23:00:00,3,0,14:LN2 Level,0
2:23:00:00,3,1,15:AC Detector Leakage Current,-259
2:23:00:00,3,1,73:DC Detector Leakage Current,0
2:23:00:00,3,1,16:Charge Loop DC Level,-0.4
3:00:00:00,3,0,11:PRTD 1,-157.57394
3:00:00:00,3,0,12:PRTD 2,-198.53836
3:00:00:00,3,0,13:Ambient Temperature,33.53116
3:00:00:00,3,0,14:LN2 Level,0
3:00:00:00,3,1,15:AC Detector Leakage Current,-259
3:00:00:00,3,1,73:DC Detector Leakage Current,0
3:00:00:00,3,1,16:Charge Loop DC Level,-0.4
3:01:00:00,3,0,11:PRTD 1,-157.55139
3:01:00:00,3,0,12:PRTD 2,-198.53836
3:01:00:00,3,0,13:Ambient Temperature,33.53116
3:01:00:00,3,0,14:LN2 Level,0
3:01:00:00,3,1,15:AC Detector Leakage Current,-259
3:01:00:00,3,1,73:DC Detector Leakage Current,0
3:01:00:00,3,1,16:Charge Loop DC Level,-0.4
3:02:00:00,3,0,11:PRTD 1,-157.54575
3:02:00:00,3,0,12:PRTD 2,-198.54378
3:02:00:00,3,0,13:Ambient Temperature,33.73523
3:02:00:00,3,0,14:LN2 Level,0
3:02:00:00,3,1,15:AC Detector Leakage Current,-259
3:02:00:00,3,1,73:DC Detector Leakage Current,0
3:02:00:00,3,1,16:Charge Loop DC Level,-0.4
3:03:00:00,3,0,11:PRTD 1,-157.51755
3:03:00:00,3,0,12:PRTD 2,-198.54378
3:03:00:00,3,0,13:Ambient Temperature,33.73523
3:03:00:00,3,0,14:LN2 Level,0
3:03:00:00,3,1,15:AC Detector Leakage Current,-258
3:03:00:00,3,1,73:DC Detector Leakage Current,0
3:03:00:00,3,1,16:Charge Loop DC Level,-0.4
3:04:00:00,3,0,11:PRTD 1,-157.50629
3:04:00:00,3,0,12:PRTD 2,-198.53836
3:04:00:00,3,0,13:Ambient Temperature,33.73523
3:04:00:00,3,0,14:LN2 Level,0
3:04:00:00,3,1,15:AC Detector Leakage Current,-259
3:04:00:00,3,1,73:DC Detector Leakage Current,0
3:04:00:00,3,1,16:Charge Loop DC Level,-0.4
3:05:00:00,3,0,11:PRTD 1,-157.50064
3:05:00:00,3,0,12:PRTD 2,-198.54378
3:05:00:00,3,0,13:Ambient Temperature,33.73523
3:05:00:00,3,0,14:LN2 Level,0
3:05:00:00,3,1,15:AC Detector Leakage Current,-258
3:05:00:00,3,1,73:DC Detector Leakage Current,0
3:05:00:00,3,1,16:Charge Loop DC Level,-0.4
3:06:00:00,3,0,11:PRTD 1,-157.48935
3:06:00:00,3,0,12:PRTD 2,-198.54921
3:06:00:00,3,0,13:Ambient Temperature,33.73523
3:06:00:00,3,0,14:LN2 Level,0
3:06:00:00,3,1,15:AC Detector Leakage Current,-259
3:06:00:00,3,1,73:DC Detector Leakage Current,10.582031
3:06:00:00,3,1,16:Charge Loop DC Level,-0.37999997
3:07:00:00,3,0,11:PRTD 1,-157.48935
3:07:00:00,3,0,12:PRTD 2,-198.53293
3:07:00:00,3,0,13:Ambient Temperature,33.73523
3:07:00:00,3,0,14:LN2 Level,0
3:07:00:00,3,1,15:AC Detector Leakage Current,-258
3:07:00:00,3,1,73:DC Detector Leakage Current,0
3:07:00:00,3,1,16:Charge Loop DC Level,-0.4
3:08:00:00,3,0,11:PRTD 1,-157.48372
3:08:00:00,3,0,12:PRTD 2,-198.53293
3:08:00:00,3,0,13:Ambient Temperature,33.73523
3:08:00:00,3,0,14:LN2 Level,0
3:08:00:00,3,1,15:AC Detector Leakage Current,-259
3:08:00:00,3,1,73:DC Detector Leakage Current,0
3:08:00:00,3,1,16:Charge Loop DC Level,-0.4
3:09:00:00,3,0,11:PRTD 1,-157.48372
3:09:00:00,3,0,12:PRTD 2,-198.53836
3:09:00:00,3,0,13:Ambient Temperature,33.73523
3:09:00:00,3,0,14:LN2 Level,0
3:09:00:00,3,1,15:AC Detector Leakage Current,-258
3:09:00:00,3,1,73:DC Detector Leakage Current,-10.582001
3:09:00:00,3,1,16:Charge Loop DC Level,-0.42
3:10:00:00,3,0,11:PRTD 1,-157.47244
3:10:00:00,3,0,12:PRTD 2,-198.54378
3:10:00:00,3,0,13:Ambient Temperature,33.73523
3:10:00:00,3,0,14:LN2 Level,0
3:10:00:00,3,1,15:AC Detector Leakage Current,-259
3:10:00:00,3,1,73:DC Detector Leakage Current,0
3:10:00:00,3,1,16:Charge Loop DC Level,-0.4
3:11:00:00,3,0,11:PRTD 1,-157.47244
3:11:00:00,3,0,12:PRTD 2,-198.5275
3:11:00:00,3,0,13:Ambient Temperature,33.73523
3:11:00:00,3,0,14:LN2 Level,0
3:11:00:00,3,1,15:AC Detector Leakage Current,-258
3:11:00:00,3,1,73:DC Detector Leakage Current,0
3:11:00:00,3,1,16:Charge Loop DC Level,-0.4
3:12:00:00,3,0,11:PRTD 1,-157.54012
3:12:00:00,3,0,12:PRTD 2,-198.5275
3:12:00:00,3,0,13:Ambient Temperature,33.327087
3:12:00:00,3,0,14:LN2 Level,0
3:12:00:00,3,1,15:AC Detector Leakage Current,-259
3:12:00:00,3,1,73:DC Detector Leakage Current,0
3:12:00:00,3,1,16:Charge Loop DC Level,-0.4
3:13:00:00,3,0,11:PRTD 1,-157.55139
3:13:00:00,3,0,12:PRTD 2,-198.53836
3:13:00:00,3,0,13:Ambient Temperature,33.327087
3:13:00:00,3,0,14:LN2 Level,0
3:13:00:00,3,1,15:AC Detector Leakage Current,-259
3:13:00:00,3,1,73:DC Detector Leakage Current,0
3:13:00:00,3,1,16:Charge Loop DC Level,-0.4
3:14:00:00,3,0,11:PRTD 1,-157.56268
3:14:00:00,3,0,12:PRTD 2,-198.5275
3:14:00:00,3,0,13:Ambient Temperature,33.327087
3:14:00:00,3,0,14:LN2 Level,0
3:14:00:00,3,1,15:AC Detector Leakage Current,-259
3:14:00:00,3,1,73:DC Detector Leakage Current,0
3:14:00:00,3,1,16:Charge Loop DC Level,-0.4
3:15:00:00,3,0,11:PRTD 1,-157.56268
3:15:00:00,3,0,12:PRTD 2,-198.5275
3:15:00:00,3,0,13:Ambient Temperature,33.327087
3:15:00:00,3,0,14:LN2 Level,0
3:15:00:00,3,1,15:AC Detector Leakage Current,-259
3:15:00:00,3,1,73:DC Detector Leakage Current,-10.582001
3:15:00:00,3,1,16:Charge Loop DC Level,-0.42
3:16:00:00,3,0,11:PRTD 1,-157.56268
3:16:00:00,3,0,12:PRTD 2,-198.52206
3:16:00:00,3,0,13:Ambient Temperature,33.327087
3:16:00:00,3,0,14:LN2 Level,0
3:16:00:00,3,1,15:AC Detector Leakage Current,-259
3:16:00:00,3,1,73:DC Detector Leakage Current,0
3:16:00:00,3,1,16:Charge Loop DC Level,-0.4
3:17:00:00,3,0,11:PRTD 1,-157.55704
3:17:00:00,3,0,12:PRTD 2,-198.53293
3:17:00:00,3,0,13:Ambient Temperature,33.327087
3:17:00:00,3,0,14:LN2 Level,0
3:17:00:00,3,1,15:AC Detector Leakage Current,-259
3:17:00:00,3,1,73:DC Detector Leakage Current,0
3:17:00:00,3,1,16:Charge Loop DC Level,-0.4
3:18:00:00,3,0,11:PRTD 1,-157.55704
3:18:00:00,3,0,12:PRTD 2,-198.5275
3:18:00:00,3,0,13:Ambient Temperature,33.327087
3:18:00:00,3,0,14:LN2 Level,0
3:18:00:00,3,1,15:AC Detector Leakage Current,-259
3:18:00:00,3,1,73:DC Detector Leakage Current,0
3:18:00:00,3,1,16:Charge Loop DC Level,-0.4
3:19:00:00,3,0,11:PRTD 1,-157.55139
3:19:00:00,3,0,12:PRTD 2,-198.53293
3:19:00:00,3,0,13:Ambient Temperature,33.327087
3:19:00:00,3,0,14:LN2 Level,0
3:19:00:00,3,1,15:AC Detector Leakage Current,-259
3:19:00:00,3,1,73:DC Detector Leakage Current,0
3:19:00:00,3,1,16:Charge Loop DC Level,-0.4
3:20:00:00,3,0,11:PRTD 1,-157.55139
3:20:00:00,3,0,12:PRTD 2,-198.52206
3:20:00:00,3,0,13:Ambient Temperature,33.327087
3:20:00:00,3,0,14:LN2 Level,0
3:20:00:00,3,1,15:AC Detector Leakage Current,-259
3:20:00:00,3,1,73:DC Detector Leakage Current,0
3:20:00:00,3,1,16:Charge Loop DC Level,-0.4
3:21:00:00,3,0,11:PRTD 1,-157.55139
3:21:00:00,3,0,12:PRTD 2,-198.53293
3:21:00:00,3,0,13:Ambient Temperature,33.327087
3:21:00:00,3,0,14:LN2 Level,0
3:21:00:00,3,1,15:AC Detector Leakage Current,-259
3:21:00:00,3,1,73:DC Detector Leakage Current,0
3:21:00:00,3,1,16:Charge Loop DC Level,-0.4
3:22:00:00,3,0,11:PRTD 1,-157.54575
3:22:00:00,3,0,12:PRTD 2,-198.53293
3:22:00:00,3,0,13:Ambient Temperature,33.327087
3:22:00:00,3,0,14:LN2 Level,0
3:22:00:00,3,1,15:AC Detector Leakage Current,-259
3:22:00:00,3,1,73:DC Detector Leakage Current,0
3:22:00:00,3,1,16:Charge Loop DC Level,-0.4
3:23:00:00,3,0,11:PRTD 1,-157.54575
3:23:00:00,3,0,12:PRTD 2,-198.53293
3:23:00:00,3,0,13:Ambient Temperature,33.327087
3:23:00:00,3,0,14:LN2 Level,0
3:23:00:00,3,1,15:AC Detector Leakage Current,-259
3:23:00:00,3,1,73:DC Detector Leakage Current,-42.328033
3:23:00:00,3,1,16:Charge Loop DC Level,-0.48
4:00:00:00,3,0,11:PRTD 1,-157.51755
4:00:00:00,3,0,12:PRTD 2,-198.53836
4:00:00:00,3,0,13:Ambient Temperature,33.53116
4:00:00:00,3,0,14:LN2 Level,0
4:00:00:00,3,1,15:AC Detector Leakage Current,-259
4:00:00:00,3,1,73:DC Detector Leakage Current,0
4:00:00:00,3,1,16:Charge Loop DC Level,-0.4
4:01:00:00,3,0,11:PRTD 1,-157.48372
4:01:00:00,3,0,12:PRTD 2,-198.57092
4:01:00:00,3,0,13:Ambient Temperature,33.73523
4:01:00:00,3,0,14:LN2 Level,0
4:01:00:00,3,1,15:AC Detector Leakage Current,-258
4:01:00:00,3,1,73:DC Detector Leakage Current,0
4:01:00:00,3,1,16:Charge Loop DC Level,-0.4
4:02:00:00,3,0,11:PRTD 1,-157.4668
4:02:00:00,3,0,12:PRTD 2,-198.55463
4:02:00:00,3,0,13:Ambient Temperature,33.73523
4:02:00:00,3,0,14:LN2 Level,0
4:02:00:00,3,1,15:AC Detector Leakage Current,-259
4:02:00:00,3,1,73:DC Detector Leakage Current,0
4:02:00:00,3,1,16:Charge Loop DC Level,-0.4
4:03:00:00,3,0,11:PRTD 1,-157.44424
4:03:00:00,3,0,12:PRTD 2,-198.54921
4:03:00:00,3,0,13:Ambient Temperature,33.93933
4:03:00:00,3,0,14:LN2 Level,0
4:03:00:00,3,1,15:AC Detector Leakage Current,-259
4:03:00:00,3,1,73:DC Detector Leakage Current,-10.582001
4:03:00:00,3,1,16:Charge Loop DC Level,-0.42
4:04:00:00,3,0,11:PRTD 1,-157.42168
4:04:00:00,3,0,12:PRTD 2,-198.54921
4:04:00:00,3,0,13:Ambient Temperature,33.93933
4:04:00:00,3,0,14:LN2 Level,0
4:04:00:00,3,1,15:AC Detector Leakage Current,-259
4:04:00:00,3,1,73:DC Detector Leakage Current,0
4:04:00:00,3,1,16:Charge Loop DC Level,-0.4
4:05:00:00,3,0,11:PRTD 1,-157.4104
4:05:00:00,3,0,12:PRTD 2,-198.54921
4:05:00:00,3,0,13:Ambient Temperature,34.143402
4:05:00:00,3,0,14:LN2 Level,0
4:05:00:00,3,1,15:AC Detector Leakage Current,-259
4:05:00:00,3,1,73:DC Detector Leakage Current,0
4:05:00:00,3,1,16:Charge Loop DC Level,-0.4
4:06:00:00,3,0,11:PRTD 1,-157.39348
4:06:00:00,3,0,12:PRTD 2,-198.56006
4:06:00:00,3,0,13:Ambient Temperature,34.143402
4:06:00:00,3,0,14:LN2 Level,0
4:06:00:00,3,1,15:AC Detector Leakage Current,-258
4:06:00:00,3,1,73:DC Detector Leakage Current,0
4:06:00:00,3,1,16:Charge Loop DC Level,-0.4
4:07:00:00,3,0,11:PRTD 1,-157.36528
4:07:00:00,3,0,12:PRTD 2,-198.54921
4:07:00:00,3,0,13:Ambient Temperature,34.143402
4:07:00:00,3,0,14:LN2 Level,0
4:07:00:00,3,1,15:AC Detector Leakage Current,-259
4:07:00:00,3,1,73:DC Detector Leakage Current,0
4:07:00:00,3,1,16:Charge Loop DC Level,-0.4
4:08:00:00,3,0,11:PRTD 1,-157.36528
4:08:00:00,3,0,12:PRTD 2,-198.54921
4:08:00:00,3,0,13:Ambient Temperature,34.347473
4:08:00:00,3,0,14:LN2 Level,0
4:08:00:00,3,1,15:AC Detector Leakage Current,-258
4:08:00:00,3,1,73:DC Detector Leakage Current,0
4:08:00:00,3,1,16:Charge Loop DC Level,-0.4
4:09:00:00,3,0,11:PRTD 1,-157.35963
4:09:00:00,3,0,12:PRTD 2,-198.54921
4:09:00:00,3,0,13:Ambient Temperature,34.347473
4:09:00:00,3,0,14:LN2 Level,0
4:09:00:00,3,1,15:AC Detector Leakage Current,-259
4:09:00:00,3,1,73:DC Detector Leakage Current,-10.582001
4:09:00:00,3,1,16:Charge Loop DC Level,-0.42
4:10:00:00,3,0,11:PRTD 1,-157.33144
4:10:00:00,3,0,12:PRTD 2,-198.55463
4:10:00:00,3,0,13:Ambient Temperature,34.347473
4:10:00:00,3,0,14:LN2 Level,0
4:10:00:00,3,1,15:AC Detector Leakage Current,-258
4:10:00:00,3,1,73:DC Detector Leakage Current,-10.582001
4:10:00:00,3,1,16:Charge Loop DC Level,-0.42
4:11:00:00,3,0,11:PRTD 1,-157.33144
4:11:00:00,3,0,12:PRTD 2,-198.54921
4:11:00:00,3,0,13:Ambient Temperature,34.347473
4:11:00:00,3,0,14:LN2 Level,0
4:11:00:00,3,1,15:AC Detector Leakage Current,-258
4:11:00:00,3,1,73:DC Detector Leakage Current,0
4:11:00:00,3,1,16:Charge Loop DC Level,-0.4
4:12:00:00,3,0,11:PRTD 1,-157.37656
4:12:00:00,3,0,12:PRTD 2,-198.53836
4:12:00:00,3,0,13:Ambient Temperature,33.73523
4:12:00:00,3,0,14:LN2 Level,0
4:12:00:00,3,1,15:AC Detector Leakage Current,-259
4:12:00:00,3,1,73:DC Detector Leakage Current,0
4:12:00:00,3,1,16:Charge Loop DC Level,-0.4
4:13:00:00,3,0,11:PRTD 1,-157.44424
4:13:00:00,3,0,12:PRTD 2,-198.54378
4:13:00:00,3,0,13:Ambient Temperature,33.53116
4:13:00:00,3,0,14:LN2 Level,0
4:13:00:00,3,1,15:AC Detector Leakage Current,-258
4:13:00:00,3,1,73:DC Detector Leakage Current,-10.582001
4:13:00:00,3,1,16:Charge Loop DC Level,-0.42
4:14:00:00,3,0,11:PRTD 1,-157.47809
4:14:00:00,3,0,12:PRTD 2,-198.53836
4:14:00:00,3,0,13:Ambient Temperature,33.53116
4:14:00:00,3,0,14:LN2 Level,0
4:14:00:00,3,1,15:AC Detector Leakage Current,-258
4:14:00:00,3,1,73:DC Detector Leakage Current,-10.582001
4:14:00:00,3,1,16:Charge Loop DC Level,-0.42
4:15:00:00,3,0,11:PRTD 1,-157.50629
4:15:00:00,3,0,12:PRTD 2,-198.54378
4:15:00:00,3,0,13:Ambient Temperature,33.327087
4:15:00:00,3,0,14:LN2 Level,0
4:15:00:00,3,1,15:AC Detector Leakage Current,-263
4:15:00:00,3,1,73:DC Detector Leakage Current,0
4:15:00:00,3,1,16:Charge Loop DC Level,-0.4
4:16:00:00,3,0,11:PRTD 1,-157.50064
4:16:00:00,3,0,12:PRTD 2,-198.53836
4:16:00:00,3,0,13:Ambient Temperature,33.327087
4:16:00:00,3,0,14:LN2 Level,0
4:16:00:00,3,1,15:AC Detector Leakage Current,-259
4:16:00:00,3,1,73:DC Detector Leakage Current,-105.82012
4:16:00:00,3,1,16:Charge Loop DC Level,-0.6
4:17:00:00,3,0,11:PRTD 1,-157.51192
4:17:00:00,3,0,12:PRTD 2,-198.54378
4:17:00:00,3,0,13:Ambient Temperature,33.327087
4:17:00:00,3,0,14:LN2 Level,0
4:17:00:00,3,1,15:AC Detector Leakage Current,-258
4:17:00:00,3,1,73:DC Detector Leakage Current,-52.910034
4:17:00:00,3,1,16:Charge Loop DC Level,-0.49999997
4:18:00:00,3,0,11:PRTD 1,-157.51755
4:18:00:00,3,0,12:PRTD 2,-198.53836
4:18:00:00,3,0,13:Ambient Temperature,33.327087
4:18:00:00,3,0,14:LN2 Level,0
4:18:00:00,3,1,15:AC Detector Leakage Current,-259
4:18:00:00,3,1,73:DC Detector Leakage Current,0
4:18:00:00,3,1,16:Charge Loop DC Level,-0.4
4:18:31:04,1,0,03:USB Input Voltage,0
4:18:33:09,2,0,03:USB Input Voltage,5.01
4:19:00:00,3,0,11:PRTD 1,-157.50629
4:19:00:00,3,0,12:PRTD 2,-198.55463
4:19:00:00,3,0,13:Ambient Temperature,33.327087
4:19:00:00,3,0,14:LN2 Level,0
4:19:00:00,3,1,15:AC Detector Leakage Current,-259
4:19:00:00,3,1,73:DC Detector Leakage Current,10.582031
4:19:00:00,3,1,16:Charge Loop DC Level,-0.37999997
4:20:00:00,3,0,11:PRTD 1,-157.50629
4:20:00:00,3,0,12:PRTD 2,-198.53836
4:20:00:00,3,0,13:Ambient Temperature,33.327087
4:20:00:00,3,0,14:LN2 Level,0
4:20:00:00,3,1,15:AC Detector Leakage Current,-259
4:20:00:00,3,1,73:DC Detector Leakage Current,0
4:20:00:00,3,1,16:Charge Loop DC Level,-0.4
4:20:15:04,1,1,73:DC Detector Leakage Current,1015.8729
4:20:15:09,2,1,73:DC Detector Leakage Current,783.0687
4:20:15:29,1,1,73:DC Detector Leakage Current,1174.6033
4:20:15:34,2,1,73:DC Detector Leakage Current,878.3069
4:20:15:49,1,1,73:DC Detector Leakage Current,1439.1534
4:20:15:59,2,1,73:DC Detector Leakage Current,687.8307
4:20:16:29,1,1,73:DC Detector Leakage Current,3227.5134
4:20:16:49,2,1,73:DC Detector Leakage Current,962.96295
4:20:17:04,1,1,73:DC Detector Leakage Current,2751.3228
4:20:17:29,2,1,73:DC Detector Leakage Current,624.3386
4:20:17:44,1,1,73:DC Detector Leakage Current,2984.127
4:20:18:24,2,1,73:DC Detector Leakage Current,857.1428
4:20:18:34,1,1,73:DC Detector Leakage Current,-1248.6771
4:20:18:39,2,1,73:DC Detector Leakage Current,613.7566
4:20:18:44,1,0,06:+12V Supply,10.15
5:01:00:00,3,0,11:PRTD 1,-163.21014
5:01:00:00,3,0,12:PRTD 2,-198.54921
5:01:00:00,3,0,13:Ambient Temperature,24.959717
5:01:00:00,3,0,14:LN2 Level,0
5:02:00:00,3,0,11:PRTD 1,-163.3504
5:02:00:00,3,0,12:PRTD 2,-198.53293
5:02:00:00,3,0,13:Ambient Temperature,24.755646
5:02:00:00,3,0,14:LN2 Level,0
5:03:00:00,3,0,11:PRTD 1,-163.36723
5:03:00:00,3,0,12:PRTD 2,-198.53836
5:03:00:00,3,0,13:Ambient Temperature,24.959717
5:03:00:00,3,0,14:LN2 Level,0
5:04:00:00,3,0,11:PRTD 1,-163.31113
5:04:00:00,3,0,12:PRTD 2,-198.55463
5:04:00:00,3,0,13:Ambient Temperature,25.163788
5:04:00:00,3,0,14:LN2 Level,0
5:05:00:00,3,0,11:PRTD 1,-163.23259
5:05:00:00,3,0,12:PRTD 2,-198.54921
5:05:00:00,3,0,13:Ambient Temperature,25.776031
5:05:00:00,3,0,14:LN2 Level,0
5:06:00:00,3,0,11:PRTD 1,-163.16525
5:06:00:00,3,0,12:PRTD 2,-198.56006
5:06:00:00,3,0,13:Ambient Temperature,25.776031
5:06:00:00,3,0,14:LN2 Level,0
5:07:00:00,3,0,11:PRTD 1,-163.10915
5:07:00:00,3,0,12:PRTD 2,-198.56549
5:07:00:00,3,0,13:Ambient Temperature,25.980133
5:07:00:00,3,0,14:LN2 Level,0
5:08:00:00,3,0,11:PRTD 1,-163.05865
5:08:00:00,3,0,12:PRTD 2,-198.56549
5:08:00:00,3,0,13:Ambient Temperature,25.980133
5:08:00:00,3,0,14:LN2 Level,0
5:09:00:00,3,0,11:PRTD 1,-162.99692
5:09:00:00,3,0,12:PRTD 2,-198.57634
5:09:00:00,3,0,13:Ambient Temperature,25.980133
5:09:00:00,3,0,14:LN2 Level,0
5:10:00:00,3,0,11:PRTD 1,-162.96887
5:10:00:00,3,0,12:PRTD 2,-198.57092
5:10:00:00,3,0,13:Ambient Temperature,26.184204
5:10:00:00,3,0,14:LN2 Level,0
5:11:00:00,3,0,11:PRTD 1,-162.92958
5:11:00:00,3,0,12:PRTD 2,-198.58177
5:11:00:00,3,0,13:Ambient Temperature,26.184204
5:11:00:00,3,0,14:LN2 Level,0
5:12:00:00,3,0,11:PRTD 1,-162.90152
5:12:00:00,3,0,12:PRTD 2,-198.5872
5:12:00:00,3,0,13:Ambient Temperature,26.184204
5:12:00:00,3,0,14:LN2 Level,0
5:13:00:00,3,0,11:PRTD 1,-162.87346
5:13:00:00,3,0,12:PRTD 2,-198.5872
5:13:00:00,3,0,13:Ambient Temperature,26.388275
5:13:00:00,3,0,14:LN2 Level,0
5:14:00:00,3,0,11:PRTD 1,-162.86223
5:14:00:00,3,0,12:PRTD 2,-198.57634
5:14:00:00,3,0,13:Ambient Temperature,26.388275
5:14:00:00,3,0,14:LN2 Level,0
5:15:00:00,3,0,11:PRTD 1,-162.83978
5:15:00:00,3,0,12:PRTD 2,-198.57634
5:15:00:00,3,0,13:Ambient Temperature,26.184204
5:15:00:00,3,0,14:LN2 Level,0
5:16:00:00,3,0,11:PRTD 1,-162.91837
5:16:00:00,3,0,12:PRTD 2,-198.58177
5:16:00:00,3,0,13:Ambient Temperature,25.57196
5:16:00:00,3,0,14:LN2 Level,0
5:17:00:00,3,0,11:PRTD 1,-162.96887
5:17:00:00,3,0,12:PRTD 2,-198.58177
5:17:00:00,3,0,13:Ambient Temperature,25.36789
5:17:00:00,3,0,14:LN2 Level,0
5:18:00:00,3,0,11:PRTD 1,-162.99692
5:18:00:00,3,0,12:PRTD 2,-198.56006
5:18:00:00,3,0,13:Ambient Temperature,25.163788
5:18:00:00,3,0,14:LN2 Level,0
5:19:00:00,3,0,11:PRTD 1,-163.0306
5:19:00:00,3,0,12:PRTD 2,-198.56549
5:19:00:00,3,0,13:Ambient Temperature,25.163788
5:19:00:00,3,0,14:LN2 Level,0
5:20:00:00,3,0,11:PRTD 1,-163.0362
5:20:00:00,3,0,12:PRTD 2,-198.55463
5:20:00:00,3,0,13:Ambient Temperature,25.36789
5:20:00:00,3,0,14:LN2 Level,0
6:00:01:39,2,0,05:+24V Supply,23.439999
6:00:01:39,2,0,06:+12V Supply,11.775
6:00:01:39,2,0,08:-12VSupply,-12.094999
6:00:01:39,2,0,07:-24V Supply,-23.66
6:00:01:39,2,0,09:+5V Supply,4.9849997
6:00:01:39,2,0,10:-5V Supply,-5.0099998
6:01:00:00,3,0,11:PRTD 1,-157.38785
6:01:00:00,3,0,12:PRTD 2,-198.60349
6:01:00:00,3,0,13:Ambient Temperature,33.122986
6:01:00:00,3,0,14:LN2 Level,0
6:01:00:00,3,1,15:AC Detector Leakage Current,-290
6:01:00:00,3,1,73:DC Detector Leakage Current,10.582031
6:01:00:00,3,1,16:Charge Loop DC Level,-0.37999997
6:02:00:00,3,0,11:PRTD 1,-157.22426
6:02:00:00,3,0,12:PRTD 2,-198.5872
6:02:00:00,3,0,13:Ambient Temperature,33.122986
6:02:00:00,3,0,14:LN2 Level,0
6:02:00:00,3,1,15:AC Detector Leakage Current,-290
6:02:00:00,3,1,73:DC Detector Leakage Current,21.164034
6:02:00:00,3,1,16:Charge Loop DC Level,-0.35999998
6:03:00:00,3,0,11:PRTD 1,-157.15092
6:03:00:00,3,0,12:PRTD 2,-198.58177
6:03:00:00,3,0,13:Ambient Temperature,33.122986
6:03:00:00,3,0,14:LN2 Level,0
6:03:00:00,3,1,15:AC Detector Leakage Current,-290
6:03:00:00,3,1,73:DC Detector Leakage Current,21.164034
6:03:00:00,3,1,16:Charge Loop DC Level,-0.35999998
6:03:06:59,1,0,12:PRTD 2,-188.22346
6:03:12:39,1,0,11:PRTD 1,-153.48929
6:03:14:19,1,0,03:USB Input Voltage,0.008
6:03:15:24,2,0,03:USB Input Voltage,5.1400003
6:03:15:34,1,0,03:USB Input Voltage,0
6:03:15:39,2,0,03:USB Input Voltage,4.9940004
