Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
1:17:00:00,3,0,13:Ambient Temperature,34.143402
1:17:00:00,3,0,14:LN2 Level,0
1:18:00:00,3,0,11:PRTD 1,-168.33191
1:18:00:00,3,0,12:PRTD 2,-197.56633
1:18:00:00,3,0,13:Ambient Temperature,34.143402
1:18:00:00,3,0,14:LN2 Level,0
1:19:00:00,3,0,11:PRTD 1,-168.32074
1:19:00:00,3,0,12:PRTD 2,-197.56633
1:19:00:00,3,0,13:Ambient Temperature,34.143402
1:19:00:00,3,0,14:LN2 Level,0
1:20:00:00,3,0,11:PRTD 1,-168.32074
1:20:00:00,3,0,12:PRTD 2,-197.57178
1:20:00:00,3,0,13:Ambient Temperature,34.143402
1:20:00:00,3,0,14:LN2 Level,0
1:21:00:00,3,0,11:PRTD 1,-168.32632
1:21:00:00,3,0,12:PRTD 2,-197.56633
1:21:00:00,3,0,13:Ambient Temperature,34.143402
1:21:00:00,3,0,14:LN2 Level,0
1:22:00:00,3,0,11:PRTD 1,-168.33191
1:22:00:00,3,0,12:PRTD 2,-197.55547
1:22:00:00,3,0,13:Ambient Temperature,34.143402
1:22:00:00,3,0,14:LN2 Level,0
1:23:00:00,3,0,11:PRTD 1,-168.3375
1:23:00:00,3,0,12:PRTD 2,-197.55547
1:23:00:00,3,0,13:Ambient Temperature,33.93933
1:23:00:00,3,0,14:LN2 Level,0
2:00:00:00,3,0,11:PRTD 1,-168.32074
2:00:00:00,3,0,12:PRTD 2,-197.56633
2:00:00:00,3,0,13:Ambient Temperature,34.143402
2:00:00:00,3,0,14:LN2 Level,0
2:01:00:00,3,0,11:PRTD 1,-168.31516
2:01:00:00,3,0,12:PRTD 2,-197.56633
2:01:00:00,3,0,13:Ambient Temperature,34.347473
2:01:00:00,3,0,14:LN2 Level,0
2:02:00:00,3,0,11:PRTD 1,-168.30957
2:02:00:00,3,0,12:PRTD 2,-197.57178
2:02:00:00,3,0,13:Ambient Temperature,34.347473
2:02:00:00,3,0,14:LN2 Level,0
2:03:00:00,3,0,11:PRTD 1,-168.29282
2:03:00:00,3,0,12:PRTD 2,-197.56633
2:03:00:00,3,0,13:Ambient Temperature,34.551575
2:03:00:00,3,0,14:LN2 Level,0
2:04:00:00,3,0,11:PRTD 1,-168.28165
2:04:00:00,3,0,12:PRTD 2,-197.58264
2:04:00:00,3,0,13:Ambient Temperature,34.347473
2:04:00:00,3,0,14:LN2 Level,0
2:05:00:00,3,0,11:PRTD 1,-168.27606
2:05:00:00,3,0,12:PRTD 2,-197.57721
2:05:00:00,3,0,13:Ambient Temperature,34.551575
2:05:00:00,3,0,14:LN2 Level,0
2:06:00:00,3,0,11:PRTD 1,-168.27048
2:06:00:00,3,0,12:PRTD 2,-197.57178
2:06:00:00,3,0,13:Ambient Temperature,34.551575
2:06:00:00,3,0,14:LN2 Level,0
2:07:00:00,3,0,11:PRTD 1,-168.28165
2:07:00:00,3,0,12:PRTD 2,-197.57721
2:07:00:00,3,0,13:Ambient Temperature,34.551575
2:07:00:00,3,0,14:LN2 Level,0
2:08:00:00,3,0,11:PRTD 1,-168.2649
2:08:00:00,3,0,12:PRTD 2,-197.57178
2:08:00:00,3,0,13:Ambient Temperature,34.347473
2:08:00:00,3,0,14:LN2 Level,0
2:09:00:00,3,0,11:PRTD 1,-168.28723
2:09:00:00,3,0,12:PRTD 2,-197.58264
2:09:00:00,3,0,13:Ambient Temperature,34.347473
2:09:00:00,3,0,14:LN2 Level,0
2:10:00:00,3,0,11:PRTD 1,-168.30399
2:10:00:00,3,0,12:PRTD 2,-197.56091
2:10:00:00,3,0,13:Ambient Temperature,34.143402
2:10:00:00,3,0,14:LN2 Level,0
2:11:00:00,3,0,11:PRTD 1,-168.29282
2:11:00:00,3,0,12:PRTD 2,-197.57178
2:11:00:00,3,0,13:Ambient Temperature,34.143402
2:11:00:00,3,0,14:LN2 Level,0
2:12:00:00,3,0,11:PRTD 1,-168.30957
2:12:00:00,3,0,12:PRTD 2,-197.56091
2:12:00:00,3,0,13:Ambient Temperature,34.143402
2:12:00:00,3,0,14:LN2 Level,0
2:13:00:00,3,0,11:PRTD 1,-168.30957
2:13:00:00,3,0,12:PRTD 2,-197.55547
2:13:00:00,3,0,13:Ambient Temperature,34.143402
2:13:00:00,3,0,14:LN2 Level,0
2:14:00:00,3,0,11:PRTD 1,-168.32074
2:14:00:00,3,0,12:PRTD 2,-197.57178
2:14:00:00,3,0,13:Ambient Temperature,34.143402
2:14:00:00,3,0,14:LN2 Level,0
2:15:00:00,3,0,11:PRTD 1,-168.30957
2:15:00:00,3,0,12:PRTD 2,-197.56633
2:15:00:00,3,0,13:Ambient Temperature,34.143402
2:15:00:00,3,0,14:LN2 Level,0
2:16:00:00,3,0,11:PRTD 1,-168.31516
2:16:00:00,3,0,12:PRTD 2,-197.56633
2:16:00:00,3,0,13:Ambient Temperature,34.143402
2:16:00:00,3,0,14:LN2 Level,0
2:17:00:00,3,0,11:PRTD 1,-168.31516
2:17:00:00,3,0,12:PRTD 2,-197.56633
2:17:00:00,3,0,13:Ambient Temperature,34.143402
2:17:00:00,3,0,14:LN2 Level,0
2:18:00:00,3,0,11:PRTD 1,-168.31516
2:18:00:00,3,0,12:PRTD 2,-197.56091
2:18:00:00,3,0,13:Ambient Temperature,34.143402
2:18:00:00,3,0,14:LN2 Level,0
2:19:00:00,3,0,11:PRTD 1,-168.2984
2:19:00:00,3,0,12:PRTD 2,-197.57178
2:19:00:00,3,0,13:Ambient Temperature,34.143402
2:19:00:00,3,0,14:LN2 Level,0
2:20:00:00,3,0,11:PRTD 1,-168.30399
2:20:00:00,3,0,12:PRTD 2,-197.55547
2:20:00:00,3,0,13:Ambient Temperature,34.143402
2:20:00:00,3,0,14:LN2 Level,0
2:21:00:00,3,0,11:PRTD 1,-168.2984
2:21:00:00,3,0,12:PRTD 2,-197.57721
2:21:00:00,3,0,13:Ambient Temperature,34.143402
2:21:00:00,3,0,14:LN2 Level,0
2:22:00:00,3,0,11:PRTD 1,-168.30399
2:22:00:00,3,0,12:PRTD 2,-197.58264
2:22:00:00,3,0,13:Ambient Temperature,34.143402
2:22:00:00,3,0,14:LN2 Level,0
2:23:00:00,3,0,11:PRTD 1,-168.30399
2:23:00:00,3,0,12:PRTD 2,-197.56091
2:23:00:00,3,0,13:Ambient Temperature,34.143402
2:23:00:00,3,0,14:LN2 Level,0
3:00:00:00,3,0,11:PRTD 1,-168.30399
3:00:00:00,3,0,12:PRTD 2,-197.56633
3:00:00:00,3,0,13:Ambient Temperature,33.93933
3:00:00:00,3,0,14:LN2 Level,0
3:01:00:00,3,0,11:PRTD 1,-168.2984
3:01:00:00,3,0,12:PRTD 2,-197.56091
3:01:00:00,3,0,13:Ambient Temperature,34.143402
3:01:00:00,3,0,14:LN2 Level,0
3:02:00:00,3,0,11:PRTD 1,-168.2984
3:02:00:00,3,0,12:PRTD 2,-197.56633
3:02:00:00,3,0,13:Ambient Temperature,34.143402
3:02:00:00,3,0,14:LN2 Level,0
3:03:00:00,3,0,11:PRTD 1,-168.27606
3:03:00:00,3,0,12:PRTD 2,-197.56091
3:03:00:00,3,0,13:Ambient Temperature,34.347473
3:03:00:00,3,0,14:LN2 Level,0
3:04:00:00,3,0,11:PRTD 1,-168.2649
3:04:00:00,3,0,12:PRTD 2,-197.57178
3:04:00:00,3,0,13:Ambient Temperature,34.347473
3:04:00:00,3,0,14:LN2 Level,0
