Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
72:00:00:00,3,1,15:AC Detector Leakage Current,-247
72:00:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:01:00:00,3,0,11:PRTD 1,-166.36441
72:01:00:00,3,0,12:PRTD 2,-197.5283
72:01:00:00,3,0,13:Ambient Temperature,29.857697
72:01:00:00,3,0,14:LN2 Level,0
72:01:00:00,3,1,15:AC Detector Leakage Current,-246
72:01:00:00,3,1,73:DC Detector Leakage Current,-24.691298
72:01:00:00,3,1,16:Charge Loop DC Level,-0.6999999
72:02:00:00,3,0,11:PRTD 1,-166.36441
72:02:00:00,3,0,12:PRTD 2,-197.52287
72:02:00:00,3,0,13:Ambient Temperature,30.061768
72:02:00:00,3,0,14:LN2 Level,0
72:02:00:00,3,1,15:AC Detector Leakage Current,-247
72:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:03:00:00,3,0,11:PRTD 1,-166.35881
72:03:00:00,3,0,12:PRTD 2,-197.5283
72:03:00:00,3,0,13:Ambient Temperature,30.061768
72:03:00:00,3,0,14:LN2 Level,0
72:03:00:00,3,1,15:AC Detector Leakage Current,-247
72:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:04:00:00,3,0,11:PRTD 1,-166.35321
72:04:00:00,3,0,12:PRTD 2,-197.52287
72:04:00:00,3,0,13:Ambient Temperature,30.061768
72:04:00:00,3,0,14:LN2 Level,0
72:04:00:00,3,1,15:AC Detector Leakage Current,-247
72:04:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:04:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:05:00:00,3,0,11:PRTD 1,-166.35321
72:05:00:00,3,0,12:PRTD 2,-197.53374
72:05:00:00,3,0,13:Ambient Temperature,30.061768
72:05:00:00,3,0,14:LN2 Level,0
72:05:00:00,3,1,15:AC Detector Leakage Current,-246
72:05:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:06:00:00,3,0,11:PRTD 1,-166.35321
72:06:00:00,3,0,12:PRTD 2,-197.52287
72:06:00:00,3,0,13:Ambient Temperature,30.061768
72:06:00:00,3,0,14:LN2 Level,0
72:06:00:00,3,1,15:AC Detector Leakage Current,-247
72:06:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:06:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:07:00:00,3,0,11:PRTD 1,-166.33084
72:07:00:00,3,0,12:PRTD 2,-197.52287
72:07:00:00,3,0,13:Ambient Temperature,30.265839
72:07:00:00,3,0,14:LN2 Level,0
72:07:00:00,3,1,15:AC Detector Leakage Current,-247
72:07:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:08:00:00,3,0,11:PRTD 1,-166.32524
72:08:00:00,3,0,12:PRTD 2,-197.5283
72:08:00:00,3,0,13:Ambient Temperature,30.265839
72:08:00:00,3,0,14:LN2 Level,0
72:08:00:00,3,1,15:AC Detector Leakage Current,-247
72:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:09:00:00,3,0,11:PRTD 1,-166.31964
72:09:00:00,3,0,12:PRTD 2,-197.52287
72:09:00:00,3,0,13:Ambient Temperature,30.265839
72:09:00:00,3,0,14:LN2 Level,0
72:09:00:00,3,1,15:AC Detector Leakage Current,-246
72:09:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:10:00:00,3,0,11:PRTD 1,-166.31406
72:10:00:00,3,0,12:PRTD 2,-197.5283
72:10:00:00,3,0,13:Ambient Temperature,30.265839
72:10:00:00,3,0,14:LN2 Level,0
72:10:00:00,3,1,15:AC Detector Leakage Current,-246
72:10:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:10:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:11:00:00,3,0,11:PRTD 1,-166.31406
72:11:00:00,3,0,12:PRTD 2,-197.5283
72:11:00:00,3,0,13:Ambient Temperature,30.265839
72:11:00:00,3,0,14:LN2 Level,0
72:11:00:00,3,1,15:AC Detector Leakage Current,-247
72:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:12:00:00,3,0,11:PRTD 1,-166.32524
72:12:00:00,3,0,12:PRTD 2,-197.52287
72:12:00:00,3,0,13:Ambient Temperature,30.265839
72:12:00:00,3,0,14:LN2 Level,0
72:12:00:00,3,1,15:AC Detector Leakage Current,-247
72:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:13:00:00,3,0,11:PRTD 1,-166.29727
72:13:00:00,3,0,12:PRTD 2,-197.52287
72:13:00:00,3,0,13:Ambient Temperature,30.265839
72:13:00:00,3,0,14:LN2 Level,0
72:13:00:00,3,1,15:AC Detector Leakage Current,-247
72:13:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:13:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:14:00:00,3,0,11:PRTD 1,-166.31406
72:14:00:00,3,0,12:PRTD 2,-197.5283
72:14:00:00,3,0,13:Ambient Temperature,30.265839
72:14:00:00,3,0,14:LN2 Level,0
72:14:00:00,3,1,15:AC Detector Leakage Current,-247
72:14:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:15:00:00,3,0,11:PRTD 1,-166.32524
72:15:00:00,3,0,12:PRTD 2,-197.51744
72:15:00:00,3,0,13:Ambient Temperature,29.857697
72:15:00:00,3,0,14:LN2 Level,0
72:15:00:00,3,1,15:AC Detector Leakage Current,-247
72:15:00:00,3,1,73:DC Detector Leakage Current,-24.691298
72:15:00:00,3,1,16:Charge Loop DC Level,-0.6999999
72:16:00:00,3,0,11:PRTD 1,-166.34203
72:16:00:00,3,0,12:PRTD 2,-197.52287
72:16:00:00,3,0,13:Ambient Temperature,29.857697
72:16:00:00,3,0,14:LN2 Level,0
72:16:00:00,3,1,15:AC Detector Leakage Current,-247
72:16:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:16:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:17:00:00,3,0,11:PRTD 1,-166.35321
72:17:00:00,3,0,12:PRTD 2,-197.52287
72:17:00:00,3,0,13:Ambient Temperature,30.061768
72:17:00:00,3,0,14:LN2 Level,0
72:17:00:00,3,1,15:AC Detector Leakage Current,-247
72:17:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:18:00:00,3,0,11:PRTD 1,-166.34203
72:18:00:00,3,0,12:PRTD 2,-197.51744
72:18:00:00,3,0,13:Ambient Temperature,30.061768
72:18:00:00,3,0,14:LN2 Level,0
72:18:00:00,3,1,15:AC Detector Leakage Current,-247
72:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:19:00:00,3,0,11:PRTD 1,-166.33084
72:19:00:00,3,0,12:PRTD 2,-197.5283
72:19:00:00,3,0,13:Ambient Temperature,30.265839
72:19:00:00,3,0,14:LN2 Level,0
72:19:00:00,3,1,15:AC Detector Leakage Current,-247
72:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:20:00:00,3,0,11:PRTD 1,-166.32524
72:20:00:00,3,0,12:PRTD 2,-197.5283
72:20:00:00,3,0,13:Ambient Temperature,30.061768
72:20:00:00,3,0,14:LN2 Level,0
72:20:00:00,3,1,15:AC Detector Leakage Current,-247
72:20:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:21:00:00,3,0,11:PRTD 1,-166.33643
72:21:00:00,3,0,12:PRTD 2,-197.51744
72:21:00:00,3,0,13:Ambient Temperature,29.857697
72:21:00:00,3,0,14:LN2 Level,0
72:21:00:00,3,1,15:AC Detector Leakage Current,-247
72:21:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997
72:22:00:00,3,0,11:PRTD 1,-166.33643
72:22:00:00,3,0,12:PRTD 2,-197.52287
72:22:00:00,3,0,13:Ambient Temperature,30.061768
72:22:00:00,3,0,14:LN2 Level,0
72:22:00:00,3,1,15:AC Detector Leakage Current,-247
72:22:00:00,3,1,73:DC Detector Leakage Current,-12.345631
72:22:00:00,3,1,16:Charge Loop DC Level,-0.67999995
72:23:00:00,3,0,11:PRTD 1,-166.34763
72:23:00:00,3,0,12:PRTD 2,-197.5283
72:23:00:00,3,0,13:Ambient Temperature,30.061768
72:23:00:00,3,0,14:LN2 Level,0
72:23:00:00,3,1,15:AC Detector Leakage Current,-247
72:23:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
72:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:00:00:00,3,0,11:PRTD 1,-166.34763
73:00:00:00,3,0,12:PRTD 2,-197.51744
73:00:00:00,3,0,13:Ambient Temperature,30.061768
73:00:00:00,3,0,14:LN2 Level,0
73:00:00:00,3,1,15:AC Detector Leakage Current,-247
73:00:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:00:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:01:00:00,3,0,11:PRTD 1,-166.33643
73:01:00:00,3,0,12:PRTD 2,-197.5283
73:01:00:00,3,0,13:Ambient Temperature,30.061768
73:01:00:00,3,0,14:LN2 Level,0
73:01:00:00,3,1,15:AC Detector Leakage Current,-247
73:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:02:00:00,3,0,11:PRTD 1,-166.34763
73:02:00:00,3,0,12:PRTD 2,-197.51744
73:02:00:00,3,0,13:Ambient Temperature,30.061768
73:02:00:00,3,0,14:LN2 Level,0
73:02:00:00,3,1,15:AC Detector Leakage Current,-247
73:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:03:00:00,3,0,11:PRTD 1,-166.35881
73:03:00:00,3,0,12:PRTD 2,-197.53917
73:03:00:00,3,0,13:Ambient Temperature,30.061768
73:03:00:00,3,0,14:LN2 Level,0
73:03:00:00,3,1,15:AC Detector Leakage Current,-246
73:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:04:00:00,3,0,11:PRTD 1,-166.35321
73:04:00:00,3,0,12:PRTD 2,-197.5283
73:04:00:00,3,0,13:Ambient Temperature,29.857697
73:04:00:00,3,0,14:LN2 Level,0
73:04:00:00,3,1,15:AC Detector Leakage Current,-247
73:04:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:04:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:05:00:00,3,0,11:PRTD 1,-166.34763
73:05:00:00,3,0,12:PRTD 2,-197.5283
73:05:00:00,3,0,13:Ambient Temperature,30.061768
73:05:00:00,3,0,14:LN2 Level,0
73:05:00:00,3,1,15:AC Detector Leakage Current,-247
73:05:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:05:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:06:00:00,3,0,11:PRTD 1,-166.34203
73:06:00:00,3,0,12:PRTD 2,-197.5283
73:06:00:00,3,0,13:Ambient Temperature,30.061768
73:06:00:00,3,0,14:LN2 Level,0
73:06:00:00,3,1,15:AC Detector Leakage Current,-247
73:06:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:06:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:07:00:00,3,0,11:PRTD 1,-166.33643
73:07:00:00,3,0,12:PRTD 2,-197.52287
73:07:00:00,3,0,13:Ambient Temperature,30.061768
73:07:00:00,3,0,14:LN2 Level,0
73:07:00:00,3,1,15:AC Detector Leakage Current,-247
73:07:00:00,3,1,73:DC Detector Leakage Current,-24.691298
73:07:00:00,3,1,16:Charge Loop DC Level,-0.6999999
73:08:00:00,3,0,11:PRTD 1,-166.33643
73:08:00:00,3,0,12:PRTD 2,-197.5283
73:08:00:00,3,0,13:Ambient Temperature,30.061768
73:08:00:00,3,0,14:LN2 Level,0
73:08:00:00,3,1,15:AC Detector Leakage Current,-247
73:08:00:00,3,1,73:DC Detector Leakage Current,-37.037
73:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:09:00:00,3,0,11:PRTD 1,-166.33643
73:09:00:00,3,0,12:PRTD 2,-197.53374
73:09:00:00,3,0,13:Ambient Temperature,30.061768
73:09:00:00,3,0,14:LN2 Level,0
73:09:00:00,3,1,15:AC Detector Leakage Current,-247
73:09:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:09:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:10:00:00,3,0,11:PRTD 1,-166.34203
73:10:00:00,3,0,12:PRTD 2,-197.52287
73:10:00:00,3,0,13:Ambient Temperature,30.061768
73:10:00:00,3,0,14:LN2 Level,0
73:10:00:00,3,1,15:AC Detector Leakage Current,-247
73:10:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
73:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:11:00:00,3,0,11:PRTD 1,-166.33084
73:11:00:00,3,0,12:PRTD 2,-197.5283
73:11:00:00,3,0,13:Ambient Temperature,30.061768
73:11:00:00,3,0,14:LN2 Level,0
73:11:00:00,3,1,15:AC Detector Leakage Current,-247
73:11:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
73:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:12:00:00,3,0,11:PRTD 1,-166.34203
73:12:00:00,3,0,12:PRTD 2,-197.53917
73:12:00:00,3,0,13:Ambient Temperature,30.061768
73:12:00:00,3,0,14:LN2 Level,0
73:12:00:00,3,1,15:AC Detector Leakage Current,-247
73:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:13:00:00,3,0,11:PRTD 1,-166.34763
73:13:00:00,3,0,12:PRTD 2,-197.53374
73:13:00:00,3,0,13:Ambient Temperature,30.061768
73:13:00:00,3,0,14:LN2 Level,0
73:13:00:00,3,1,15:AC Detector Leakage Current,-248
73:13:00:00,3,1,73:DC Detector Leakage Current,-37.037
73:13:00:00,3,1,16:Charge Loop DC Level,-0.71999997
73:14:00:00,3,0,11:PRTD 1,-166.34203
73:14:00:00,3,0,12:PRTD 2,-197.53917
73:14:00:00,3,0,13:Ambient Temperature,30.061768
73:14:00:00,3,0,14:LN2 Level,0
73:14:00:00,3,1,15:AC Detector Leakage Current,-247
73:14:00:00,3,1,73:DC Detector Leakage Current,-24.691298
73:14:00:00,3,1,16:Charge Loop DC Level,-0.6999999
73:15:00:00,3,0,11:PRTD 1,-166.33643
73:15:00:00,3,0,12:PRTD 2,-197.53374
73:15:00:00,3,0,13:Ambient Temperature,30.061768
73:15:00:00,3,0,14:LN2 Level,0
73:15:00:00,3,1,15:AC Detector Leakage Current,-247
73:15:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:15:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:16:00:00,3,0,11:PRTD 1,-166.33643
73:16:00:00,3,0,12:PRTD 2,-197.51744
73:16:00:00,3,0,13:Ambient Temperature,30.265839
73:16:00:00,3,0,14:LN2 Level,0
73:16:00:00,3,1,15:AC Detector Leakage Current,-247
73:16:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:16:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:17:00:00,3,0,11:PRTD 1,-166.32524
73:17:00:00,3,0,12:PRTD 2,-197.5283
73:17:00:00,3,0,13:Ambient Temperature,30.061768
73:17:00:00,3,0,14:LN2 Level,0
73:17:00:00,3,1,15:AC Detector Leakage Current,-247
73:17:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:17:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:18:00:00,3,0,11:PRTD 1,-166.33084
73:18:00:00,3,0,12:PRTD 2,-197.52287
73:18:00:00,3,0,13:Ambient Temperature,30.061768
73:18:00:00,3,0,14:LN2 Level,0
73:18:00:00,3,1,15:AC Detector Leakage Current,-247
73:18:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
73:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:19:00:00,3,0,11:PRTD 1,-166.32524
73:19:00:00,3,0,12:PRTD 2,-197.5283
73:19:00:00,3,0,13:Ambient Temperature,30.061768
73:19:00:00,3,0,14:LN2 Level,0
73:19:00:00,3,1,15:AC Detector Leakage Current,-247
73:19:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
73:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:20:00:00,3,0,11:PRTD 1,-166.31964
73:20:00:00,3,0,12:PRTD 2,-197.53374
73:20:00:00,3,0,13:Ambient Temperature,30.265839
73:20:00:00,3,0,14:LN2 Level,0
73:20:00:00,3,1,15:AC Detector Leakage Current,-246
73:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:21:00:00,3,0,11:PRTD 1,-166.32524
73:21:00:00,3,0,12:PRTD 2,-197.53374
73:21:00:00,3,0,13:Ambient Temperature,30.061768
73:21:00:00,3,0,14:LN2 Level,0
73:21:00:00,3,1,15:AC Detector Leakage Current,-247
73:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631
73:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995
73:22:00:00,3,0,11:PRTD 1,-166.33643
73:22:00:00,3,0,12:PRTD 2,-197.53374
73:22:00:00,3,0,13:Ambient Temperature,30.061768
73:22:00:00,3,0,14:LN2 Level,0
73:22:00:00,3,1,15:AC Detector Leakage Current,-247
73:22:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
73:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997
73:23:00:00,3,0,11:PRTD 1,-166.32524
73:23:00:00,3,0,12:PRTD 2,-197.5283
73:23:00:00,3,0,13:Ambient Temperature,30.061768
73:23:00:00,3,0,14:LN2 Level,0
73:23:00:00,3,1,15:AC Detector Leakage Current,-247
73:23:00:00,3,1,73:DC Detector Leakage Current,-37.037
73:23:00:00,3,1,16:Charge Loop DC Level,-0.71999997
74:00:00:00,3,0,11:PRTD 1,-166.33084
74:00:00:00,3,0,12:PRTD 2,-197.52287
74:00:00:00,3,0,13:Ambient Temperature,30.061768
74:00:00:00,3,0,14:LN2 Level,0
74:00:00:00,3,1,15:AC Detector Leakage Current,-247
74:00:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:01:00:00,3,0,11:PRTD 1,-166.31964
74:01:00:00,3,0,12:PRTD 2,-197.53374
74:01:00:00,3,0,13:Ambient Temperature,30.265839
74:01:00:00,3,0,14:LN2 Level,0
74:01:00:00,3,1,15:AC Detector Leakage Current,-247
74:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:02:00:00,3,0,11:PRTD 1,-166.31964
74:02:00:00,3,0,12:PRTD 2,-197.5283
74:02:00:00,3,0,13:Ambient Temperature,30.265839
74:02:00:00,3,0,14:LN2 Level,0
74:02:00:00,3,1,15:AC Detector Leakage Current,-247
74:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:03:00:00,3,0,11:PRTD 1,-166.31964
74:03:00:00,3,0,12:PRTD 2,-197.53374
74:03:00:00,3,0,13:Ambient Temperature,30.061768
74:03:00:00,3,0,14:LN2 Level,0
74:03:00:00,3,1,15:AC Detector Leakage Current,-247
74:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:04:00:00,3,0,11:PRTD 1,-166.32524
74:04:00:00,3,0,12:PRTD 2,-197.53374
74:04:00:00,3,0,13:Ambient Temperature,30.061768
74:04:00:00,3,0,14:LN2 Level,0
74:04:00:00,3,1,15:AC Detector Leakage Current,-247
74:04:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:04:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:05:00:00,3,0,11:PRTD 1,-166.33643
74:05:00:00,3,0,12:PRTD 2,-197.5446
74:05:00:00,3,0,13:Ambient Temperature,30.061768
74:05:00:00,3,0,14:LN2 Level,0
74:05:00:00,3,1,15:AC Detector Leakage Current,-247
74:05:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:06:00:00,3,0,11:PRTD 1,-166.31964
74:06:00:00,3,0,12:PRTD 2,-197.53917
74:06:00:00,3,0,13:Ambient Temperature,30.265839
74:06:00:00,3,0,14:LN2 Level,0
74:06:00:00,3,1,15:AC Detector Leakage Current,-246
74:06:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:06:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:07:00:00,3,0,11:PRTD 1,-166.32524
74:07:00:00,3,0,12:PRTD 2,-197.5283
74:07:00:00,3,0,13:Ambient Temperature,30.061768
74:07:00:00,3,0,14:LN2 Level,0
74:07:00:00,3,1,15:AC Detector Leakage Current,-247
74:07:00:00,3,1,73:DC Detector Leakage Current,-49.382668
74:07:00:00,3,1,16:Charge Loop DC Level,-0.73999995
74:08:00:00,3,0,11:PRTD 1,-166.32524
74:08:00:00,3,0,12:PRTD 2,-197.52287
74:08:00:00,3,0,13:Ambient Temperature,30.265839
74:08:00:00,3,0,14:LN2 Level,0
74:08:00:00,3,1,15:AC Detector Leakage Current,-247
74:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:09:00:00,3,0,11:PRTD 1,-166.31964
74:09:00:00,3,0,12:PRTD 2,-197.52287
74:09:00:00,3,0,13:Ambient Temperature,30.265839
74:09:00:00,3,0,14:LN2 Level,0
74:09:00:00,3,1,15:AC Detector Leakage Current,-247
74:09:00:00,3,1,73:DC Detector Leakage Current,-37.037
74:09:00:00,3,1,16:Charge Loop DC Level,-0.71999997
74:10:00:00,3,0,11:PRTD 1,-166.31964
74:10:00:00,3,0,12:PRTD 2,-197.53917
74:10:00:00,3,0,13:Ambient Temperature,30.265839
74:10:00:00,3,0,14:LN2 Level,0
74:10:00:00,3,1,15:AC Detector Leakage Current,-247
74:10:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:10:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:11:00:00,3,0,11:PRTD 1,-166.32524
74:11:00:00,3,0,12:PRTD 2,-197.53917
74:11:00:00,3,0,13:Ambient Temperature,30.265839
74:11:00:00,3,0,14:LN2 Level,0
74:11:00:00,3,1,15:AC Detector Leakage Current,-246
74:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:12:00:00,3,0,11:PRTD 1,-166.33084
74:12:00:00,3,0,12:PRTD 2,-197.5283
74:12:00:00,3,0,13:Ambient Temperature,30.061768
74:12:00:00,3,0,14:LN2 Level,0
74:12:00:00,3,1,15:AC Detector Leakage Current,-247
74:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:13:00:00,3,0,11:PRTD 1,-166.33084
74:13:00:00,3,0,12:PRTD 2,-197.53917
74:13:00:00,3,0,13:Ambient Temperature,30.061768
74:13:00:00,3,0,14:LN2 Level,0
74:13:00:00,3,1,15:AC Detector Leakage Current,-247
74:13:00:00,3,1,73:DC Detector Leakage Current,-24.691298
74:13:00:00,3,1,16:Charge Loop DC Level,-0.6999999
74:14:00:00,3,0,11:PRTD 1,-166.32524
74:14:00:00,3,0,12:PRTD 2,-197.53374
74:14:00:00,3,0,13:Ambient Temperature,30.061768
74:14:00:00,3,0,14:LN2 Level,0
74:14:00:00,3,1,15:AC Detector Leakage Current,-247
74:14:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:15:00:00,3,0,11:PRTD 1,-166.33084
74:15:00:00,3,0,12:PRTD 2,-197.5283
74:15:00:00,3,0,13:Ambient Temperature,30.061768
74:15:00:00,3,0,14:LN2 Level,0
74:15:00:00,3,1,15:AC Detector Leakage Current,-247
74:15:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:16:00:00,3,0,11:PRTD 1,-166.33084
74:16:00:00,3,0,12:PRTD 2,-197.5283
74:16:00:00,3,0,13:Ambient Temperature,30.061768
74:16:00:00,3,0,14:LN2 Level,0
74:16:00:00,3,1,15:AC Detector Leakage Current,-247
74:16:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:17:00:00,3,0,11:PRTD 1,-166.32524
74:17:00:00,3,0,12:PRTD 2,-197.53374
74:17:00:00,3,0,13:Ambient Temperature,30.061768
74:17:00:00,3,0,14:LN2 Level,0
74:17:00:00,3,1,15:AC Detector Leakage Current,-247
74:17:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:17:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:18:00:00,3,0,11:PRTD 1,-166.31406
74:18:00:00,3,0,12:PRTD 2,-197.5446
74:18:00:00,3,0,13:Ambient Temperature,30.265839
74:18:00:00,3,0,14:LN2 Level,0
74:18:00:00,3,1,15:AC Detector Leakage Current,-246
74:18:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997
74:19:00:00,3,0,11:PRTD 1,-166.31964
74:19:00:00,3,0,12:PRTD 2,-197.5446
74:19:00:00,3,0,13:Ambient Temperature,30.265839
74:19:00:00,3,0,14:LN2 Level,0
74:19:00:00,3,1,15:AC Detector Leakage Current,-247
74:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:20:00:00,3,0,11:PRTD 1,-166.33084
74:20:00:00,3,0,12:PRTD 2,-197.53917
74:20:00:00,3,0,13:Ambient Temperature,30.265839
74:20:00:00,3,0,14:LN2 Level,0
74:20:00:00,3,1,15:AC Detector Leakage Current,-247
74:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:21:00:00,3,0,11:PRTD 1,-166.31964
74:21:00:00,3,0,12:PRTD 2,-197.52287
74:21:00:00,3,0,13:Ambient Temperature,30.265839
74:21:00:00,3,0,14:LN2 Level,0
74:21:00:00,3,1,15:AC Detector Leakage Current,-246
74:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995
74:22:00:00,3,0,11:PRTD 1,-166.31964
74:22:00:00,3,0,12:PRTD 2,-197.53917
74:22:00:00,3,0,13:Ambient Temperature,30.265839
74:22:00:00,3,0,14:LN2 Level,0
74:22:00:00,3,1,15:AC Detector Leakage Current,-246
74:22:00:00,3,1,73:DC Detector Leakage Current,-12.345631
74:22:00:00,3,1,16:Charge Loop DC Level,-0.67999995
